feature,window_size,rmse
FIRE_Acres_Burned,1,2.4193187
FIRE_Acres_Burned,2,2.6183171
FIRE_Acres_Burned,3,2.463793
FIRE_Acres_Burned,4,1.8570031
FIRE_Acres_Burned,5,1.8747218
FIRE_Acres_Burned,6,1.9353081
FIRE_Acres_Burned,7,1.9980677
FIRE_Acres_Burned,8,1.8513298
FIRE_Acres_Burned,9,1.5865834
FIRE_Acres_Burned,10,1.903253
FIRE_Acres_Burned,11,1.4440408
FIRE_Acres_Burned,12,0.9467266
PRECIP,1,1.7760475
PRECIP,2,2.3139427
PRECIP,3,2.3163865
PRECIP,4,2.0972152
PRECIP,5,2.376355
PRECIP,6,2.149898
PRECIP,7,2.3808837
PRECIP,8,2.0684106
PRECIP,9,1.9710375
PRECIP,10,1.8821164
PRECIP,11,2.2516813
PRECIP,12,2.368707
WIND_EventCount,1,2.5909493
WIND_EventCount,2,2.1616218
WIND_EventCount,3,2.390475
WIND_EventCount,4,2.5524676
WIND_EventCount,5,1.8520743
WIND_EventCount,6,2.0236332
WIND_EventCount,7,1.9688458
WIND_EventCount,8,2.165476
WIND_EventCount,9,2.3153996
WIND_EventCount,10,1.7933676
WIND_EventCount,11,2.4187002
WIND_EventCount,12,1.7677002
WIND_AvgMPH,1,2.5252407
WIND_AvgMPH,2,2.2183015
WIND_AvgMPH,3,2.2900474
WIND_AvgMPH,4,2.2260182
WIND_AvgMPH,5,2.227602
WIND_AvgMPH,6,1.8445714
WIND_AvgMPH,7,2.0235145
WIND_AvgMPH,8,1.7351582
WIND_AvgMPH,9,1.7167463
WIND_AvgMPH,10,2.246598
WIND_AvgMPH,11,1.8750211
WIND_AvgMPH,12,2.0528493
WIND_RunMiles,1,2.3046076
WIND_RunMiles,2,2.541182
WIND_RunMiles,3,2.249621
WIND_RunMiles,4,1.8375831
WIND_RunMiles,5,1.8753651
WIND_RunMiles,6,2.2220204
WIND_RunMiles,7,2.2122042
WIND_RunMiles,8,1.8593457
WIND_RunMiles,9,2.3082614
WIND_RunMiles,10,1.823346
WIND_RunMiles,11,2.2020366
WIND_RunMiles,12,1.6515435
AQI_PM25,1,1.8806189
AQI_PM25,2,2.2133875
AQI_PM25,3,2.15116
AQI_PM25,4,2.13086
AQI_PM25,5,2.1509292
AQI_PM25,6,2.2657893
AQI_PM25,7,1.8815384
AQI_PM25,8,2.12218
AQI_PM25,9,2.2542667
AQI_PM25,10,2.025911
AQI_PM25,11,2.270585
AQI_PM25,12,2.040717
AQI_PM10,1,1.9946313
AQI_PM10,2,2.4864624
AQI_PM10,3,2.0293481
AQI_PM10,4,2.314683
AQI_PM10,5,1.8624578
AQI_PM10,6,1.9892632
AQI_PM10,7,2.393916
AQI_PM10,8,2.2158227
AQI_PM10,9,2.1031518
AQI_PM10,10,2.146648
AQI_PM10,11,2.2757754
AQI_PM10,12,1.4761949
EARTHQUAKE_Total,1,2.1871595
EARTHQUAKE_Total,2,2.6025357
EARTHQUAKE_Total,3,2.446147
EARTHQUAKE_Total,4,2.4509184
EARTHQUAKE_Total,5,1.9757622
EARTHQUAKE_Total,6,2.4077036
EARTHQUAKE_Total,7,2.0874352
EARTHQUAKE_Total,8,2.4223802
EARTHQUAKE_Total,9,1.7985588
EARTHQUAKE_Total,10,1.7020149
EARTHQUAKE_Total,11,2.3221195
EARTHQUAKE_Total,12,2.3033302
PESTICIDE_Total,1,2.1760228
PESTICIDE_Total,2,2.4824615
PESTICIDE_Total,3,2.312345
PESTICIDE_Total,4,2.5964644
PESTICIDE_Total,5,2.238286
PESTICIDE_Total,6,1.9494672
PESTICIDE_Total,7,2.3687484
PESTICIDE_Total,8,1.9172992
PESTICIDE_Total,9,2.3811958
PESTICIDE_Total,10,2.0588157
PESTICIDE_Total,11,1.9011722
PESTICIDE_Total,12,2.3087256
RODENTICIDE_Total,1,2.0038528
RODENTICIDE_Total,2,2.1920884
RODENTICIDE_Total,3,2.0576897
RODENTICIDE_Total,4,2.571985
RODENTICIDE_Total,5,2.3670583
RODENTICIDE_Total,6,2.2023177
RODENTICIDE_Total,7,2.363676
RODENTICIDE_Total,8,2.3495786
RODENTICIDE_Total,9,2.4853456
RODENTICIDE_Total,10,2.133831
RODENTICIDE_Total,11,1.9950627
RODENTICIDE_Total,12,1.931147
Avg_Monthly_DSCI,1,2.1763525
Avg_Monthly_DSCI,2,1.233507
Avg_Monthly_DSCI,3,1.0497309
Avg_Monthly_DSCI,4,1.5187079
Avg_Monthly_DSCI,5,2.044728
Avg_Monthly_DSCI,6,2.3089378
Avg_Monthly_DSCI,7,3.217139
Avg_Monthly_DSCI,8,1.8923373
Avg_Monthly_DSCI,9,1.9933852
Avg_Monthly_DSCI,10,2.0385666
Avg_Monthly_DSCI,11,2.9037724
Avg_Monthly_DSCI,12,1.8910929
