feature,window_size,rmse
FIRE_Acres_Burned,1,2.9489994
FIRE_Acres_Burned,2,2.3492768
FIRE_Acres_Burned,3,2.7345135
FIRE_Acres_Burned,4,1.7336347
FIRE_Acres_Burned,5,1.9266622
FIRE_Acres_Burned,6,1.6295363
FIRE_Acres_Burned,7,1.955179
FIRE_Acres_Burned,8,1.4088044
FIRE_Acres_Burned,9,1.3703749
FIRE_Acres_Burned,10,1.1710968
FIRE_Acres_Burned,11,1.2966224
FIRE_Acres_Burned,12,1.099316
PRECIP,1,2.7315772
PRECIP,2,1.9541147
PRECIP,3,2.423782
PRECIP,4,2.824999
PRECIP,5,2.4394453
PRECIP,6,2.0261009
PRECIP,7,2.612718
PRECIP,8,2.3649707
PRECIP,9,2.4280002
PRECIP,10,1.60655
PRECIP,11,1.8502463
PRECIP,12,1.5950159
WIND_EventCount,1,3.5757482
WIND_EventCount,2,2.7970328
WIND_EventCount,3,3.4153023
WIND_EventCount,4,3.5625765
WIND_EventCount,5,2.6592228
WIND_EventCount,6,3.036476
WIND_EventCount,7,2.638051
WIND_EventCount,8,3.1127157
WIND_EventCount,9,2.5590844
WIND_EventCount,10,2.6604617
WIND_EventCount,11,2.753111
WIND_EventCount,12,2.4057453
WIND_AvgMPH,1,3.479176
WIND_AvgMPH,2,3.2993922
WIND_AvgMPH,3,2.2837415
WIND_AvgMPH,4,4.033251
WIND_AvgMPH,5,3.752086
WIND_AvgMPH,6,2.9807103
WIND_AvgMPH,7,3.450568
WIND_AvgMPH,8,2.6160464
WIND_AvgMPH,9,2.3365035
WIND_AvgMPH,10,2.551973
WIND_AvgMPH,11,2.500958
WIND_AvgMPH,12,1.5500021
WIND_RunMiles,1,2.929261
WIND_RunMiles,2,2.6250737
WIND_RunMiles,3,3.252329
WIND_RunMiles,4,2.2264476
WIND_RunMiles,5,2.2283723
WIND_RunMiles,6,3.3179674
WIND_RunMiles,7,3.1622164
WIND_RunMiles,8,2.7736301
WIND_RunMiles,9,2.1257086
WIND_RunMiles,10,3.2192535
WIND_RunMiles,11,2.8490915
WIND_RunMiles,12,2.96505
AQI_PM25,1,2.8720827
AQI_PM25,2,3.0018735
AQI_PM25,3,3.180361
AQI_PM25,4,2.894199
AQI_PM25,5,3.3653545
AQI_PM25,6,4.494101
AQI_PM25,7,3.4922578
AQI_PM25,8,4.267346
AQI_PM25,9,4.0261216
AQI_PM25,10,3.042669
AQI_PM25,11,2.7965927
AQI_PM25,12,4.0204096
AQI_PM10,1,2.8923824
AQI_PM10,2,3.4911332
AQI_PM10,3,3.1004496
AQI_PM10,4,3.0796788
AQI_PM10,5,2.3450756
AQI_PM10,6,3.8143156
AQI_PM10,7,2.9641137
AQI_PM10,8,2.7557657
AQI_PM10,9,3.545491
AQI_PM10,10,1.9603885
AQI_PM10,11,2.013393
AQI_PM10,12,2.3891928
EARTHQUAKE_Total,1,2.7998736
EARTHQUAKE_Total,2,2.6136801
EARTHQUAKE_Total,3,3.1055188
EARTHQUAKE_Total,4,2.6454566
EARTHQUAKE_Total,5,3.8193645
EARTHQUAKE_Total,6,2.6321073
EARTHQUAKE_Total,7,2.7017272
EARTHQUAKE_Total,8,2.7020056
EARTHQUAKE_Total,9,2.7555318
EARTHQUAKE_Total,10,2.242952
EARTHQUAKE_Total,11,2.200005
EARTHQUAKE_Total,12,1.8803787
PESTICIDE_Total,1,2.8846843
PESTICIDE_Total,2,2.590327
PESTICIDE_Total,3,2.958348
PESTICIDE_Total,4,4.847574
PESTICIDE_Total,5,3.9303713
PESTICIDE_Total,6,2.5076096
PESTICIDE_Total,7,2.7187042
PESTICIDE_Total,8,3.6139042
PESTICIDE_Total,9,2.5381918
PESTICIDE_Total,10,4.662589
PESTICIDE_Total,11,2.3801608
PESTICIDE_Total,12,2.2304313
POUNDS_PRODUCT_APPLIED,1,2.8033838
POUNDS_PRODUCT_APPLIED,2,2.7831385
POUNDS_PRODUCT_APPLIED,3,3.1454315
POUNDS_PRODUCT_APPLIED,4,2.6237128
POUNDS_PRODUCT_APPLIED,5,2.710197
POUNDS_PRODUCT_APPLIED,6,2.9775095
POUNDS_PRODUCT_APPLIED,7,2.6925979
POUNDS_PRODUCT_APPLIED,8,2.4863417
POUNDS_PRODUCT_APPLIED,9,3.5474582
POUNDS_PRODUCT_APPLIED,10,2.541278
POUNDS_PRODUCT_APPLIED,11,2.4312713
POUNDS_PRODUCT_APPLIED,12,4.3121386
Avg_Monthly_DSCI,1,1.4446197
Avg_Monthly_DSCI,2,2.1376104
Avg_Monthly_DSCI,3,1.0452638
Avg_Monthly_DSCI,4,1.2053976
Avg_Monthly_DSCI,5,1.1007296
Avg_Monthly_DSCI,6,1.9929727
Avg_Monthly_DSCI,7,1.0843015
Avg_Monthly_DSCI,8,1.0705422
Avg_Monthly_DSCI,9,1.1388315
Avg_Monthly_DSCI,10,1.0893676
Avg_Monthly_DSCI,11,1.4097369
Avg_Monthly_DSCI,12,1.2123001
