ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2011	25-JAN-11	FRESNO	10M13S21E25	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	16	DIPHACINONE	.0016	5	A	G
NO	2011	24-MAY-11	FRESNO	10M15S24E30	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	08-AUG-11	FRESNO	10M13S22E18	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	26	DIPHACINONE	.0013	35	A	G
NO	2011	08-JUN-11	FRESNO	10M13S22E29	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20	DIPHACINONE	.001	15	A	G
NO	2011	23-SEP-11	FRESNO	10M13S22E18	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	16	DIPHACINONE	.0008	6	A	G
NO	2011	06-AUG-11	FRESNO	10M13S22E18	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	9	DIPHACINONE	.00045	5	A	G
NO	2011	04-MAY-11	FRESNO	10M13S22E29	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20	DIPHACINONE	.001	7	A	G
NO	2011	23-SEP-11	FRESNO	10M13S22E18	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	12	DIPHACINONE	.0006	7	A	G
NO	2011	14-SEP-11	FRESNO	10M14S13E19	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	28.125	DIPHACINONE	.0028125	75	A	G
NO	2011	16-MAY-11	FRESNO	10M13S22E18	ALMOND	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	.5	DIPHACINONE	.00005	5	A	G
NO	2011	09-MAR-11	FRESNO	10M18S18E10	BARLEY, GENERAL	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	1580	DIPHACINONE	.158	158	A	A
NO	2011	09-MAR-11	FRESNO	10M18S17E31	BARLEY, GENERAL	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	1850	DIPHACINONE	.185	185	A	A
NO	2011	01-JAN-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	EATON'S ALL-WEATHER BAIT BLOCKS RODENTICIDE WITH MOLASSES/PEANUT BUTTER FLAVORIZER	.0063	DIPHACINONE	.000000315	55	U	
NO	2011	01-OCT-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	EATON'S ALL-WEATHER BAIT BLOCKS RODENTICIDE WITH MOLASSES/PEANUT BUTTER FLAVORIZER	.5	DIPHACINONE	.000025	19	U	
NO	2011	01-MAY-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	EATON'S ALL-WEATHER BAIT BLOCKS RODENTICIDE WITH MOLASSES/PEANUT BUTTER FLAVORIZER	.875	DIPHACINONE	.00004375	55	S	
NO	2011	01-FEB-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	P.C.Q. PELLETED RODENT BAIT	9.12	DIPHACINONE	.000912	32	U	
NO	2011	01-DEC-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	P.C.Q. PELLETED RODENT BAIT	5.1	DIPHACINONE	.00051	32	U	
NO	2011	01-JAN-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	P.C.Q. PELLETED RODENT BAIT	19.8	DIPHACINONE	.00198	32	U	
NO	2011	01-MAY-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	P.C.Q. PELLETED RODENT BAIT	6.06	DIPHACINONE	.000606	32	S	
NO	2011	01-OCT-11	FRESNO	10	COMMERCIAL, INSTITUTIONAL OR INDUSTRIAL AREAS	P.C.Q. PELLETED RODENT BAIT	2.75	DIPHACINONE	.000275	32	U	
NO	2011	01-JAN-11	FRESNO	10	COTTON, GENERAL	RODENT BAIT - DIPHACINONE TREATED GRAIN  0.01%	50	DIPHACINONE	.005	60	A	
NO	2011	01-JUL-11	FRESNO	10	COTTON, GENERAL	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	50	DIPHACINONE	.0025	60	A	
NO	2011	17-MAY-11	FRESNO	10M14S21E19	EGGPLANT (ORIENTAL EGGPLANT)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	2.7	A	G
NO	2011	17-MAY-11	FRESNO	10M14S21E19	EGGPLANT (ORIENTAL EGGPLANT)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	2.5	A	G
NO	2011	05-MAR-11	FRESNO	10M15S23E21	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	29	DIPHACINONE	.00145	14.4	A	G
NO	2011	07-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	10	DIPHACINONE	.001	2	A	G
NO	2011	07-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	10	DIPHACINONE	.001	2	A	G
NO	2011	04-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	01-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	07-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	10	DIPHACINONE	.001	2	A	G
NO	2011	01-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	04-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	04-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	01-MAR-11	FRESNO	10M16S20E32	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002	2	A	G
NO	2011	15-MAR-11	FRESNO	10M13S17E19	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	19.8	DIPHACINONE	.00099	60	A	G
NO	2011	01-MAY-11	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	7.5	BROMADIOLONE	.000375			
NO	2011	01-OCT-11	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	2	DIPHACINONE	.0002			
NO	2011	01-MAY-11	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	4	DIPHACINONE	.0004			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1	DIPHACINONE	.0001			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.25	DIPHACINONE	.000025			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	26	BROMETHALIN	.0026			
NO	2011	01-MAR-11	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	10.5625	BROMETHALIN	.00105625			
NO	2011	01-AUG-11	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	3.5625	BROMETHALIN	.00035625			
NO	2011	01-MAY-11	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	1.125	BROMETHALIN	.0001125			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	10.6	CHLOROPHACINONE	.00106			
NO	2011	01-AUG-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	41.5	CHLOROPHACINONE	.00415			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	22	CHLOROPHACINONE	.0022			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	2	CHLOROPHACINONE	.0002			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	1	CHLOROPHACINONE	.0001			
NO	2011	01-JAN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	100	CHLOROPHACINONE	.01			
NO	2011	01-OCT-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	7	CHLOROPHACINONE	.0007			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	71	CHLOROPHACINONE	.00355			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	3	CHLOROPHACINONE	.00015			
NO	2011	01-OCT-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	200	CHLOROPHACINONE	.01			
NO	2011	01-MAR-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	.25	CHLOROPHACINONE	.0000125			
NO	2011	01-AUG-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	35	CHLOROPHACINONE	.00175			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	10	CHLOROPHACINONE	.001			
NO	2011	01-OCT-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	7.5	CHLOROPHACINONE	.00075			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	23	CHLOROPHACINONE	.0023			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	2	CHLOROPHACINONE	.0002			
NO	2011	01-AUG-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	32	CHLOROPHACINONE	.0032			
NO	2011	01-AUG-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	10	DIPHACINONE	.0005			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	15	DIPHACINONE	.00075			
NO	2011	01-NOV-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	35	DIPHACINONE	.00175			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	192	DIPHACINONE	.0096			
NO	2011	01-OCT-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	5	DIPHACINONE	.00025			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	20	DIPHACINONE	.002			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	2	DIPHACINONE	.0002			
NO	2011	01-APR-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005			
NO	2011	01-FEB-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	4	DIPHACINONE	.0002			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	1.75	DIPHACINONE	.0000875			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	66	DIPHACINONE	.0033			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025			
NO	2011	01-DEC-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	66	DIPHACINONE	.0033			
NO	2011	01-APR-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025			
NO	2011	01-MAY-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025			
NO	2011	01-MAY-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	15	DIPHACINONE	.0015			
NO	2011	01-MAR-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	2	DIPHACINONE	.0002			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	60.5	DIPHACINONE	.00605			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	.25	DIPHACINONE	.000025			
NO	2011	01-JAN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3	DIPHACINONE	.0003			
NO	2011	01-FEB-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	7	DIPHACINONE	.0007			
NO	2011	01-SEP-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	10	ZINC PHOSPHIDE	.2			
NO	2011	01-JUN-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	210	ZINC PHOSPHIDE	4.2			
NO	2011	01-JUL-11	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	90	ZINC PHOSPHIDE	1.8			
NO	2011	23-MAY-11	FRESNO	10M15S21E08	N-OUTDR CONTAINER/FLD GRWN PLANTS	P.C.Q. PELLETED RODENT BAIT	16	DIPHACINONE	.0016	10	A	G
NO	2011	01-DEC-11	FRESNO	10M15S24E30	N-OUTDR CONTAINER/FLD GRWN PLANTS	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	74	CHLOROPHACINONE	.0074	7.4	A	G
NO	2011	30-DEC-11	FRESNO	10M15S24E30	N-OUTDR GRWN TRNSPLNT/PRPGTV MTRL	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	22.5	CHLOROPHACINONE	.00225	3	A	G
NO	2011	13-MAY-11	FRESNO	10M15S23E02	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025	7	A	G
NO	2011	17-MAY-11	FRESNO	10M15S23E02	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025	7	A	G
NO	2011	25-MAY-11	FRESNO	10M15S23E02	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025	7	A	G
NO	2011	21-MAY-11	FRESNO	10M15S23E02	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025	7	A	G
NO	2011	23-FEB-11	FRESNO	10M16S21E07	OLIVE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	25	DIPHACINONE	.00125	16	A	G
NO	2011	16-NOV-11	FRESNO	10M14S24E36	ORANGE (ALL OR UNSPEC)	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	60	CHLOROPHACINONE	.006	15	A	G
NO	2011	23-SEP-11	FRESNO	10M13S22E18	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	1	DIPHACINONE	.00005	2.5	A	G
NO	2011	23-SEP-11	FRESNO	10M13S21E13	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	4	DIPHACINONE	.0002	3.5	A	G
NO	2011	29-APR-11	FRESNO	10M13S21E13	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6	DIPHACINONE	.0003	1	A	G
NO	2011	23-SEP-11	FRESNO	10M13S21E24	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	13	DIPHACINONE	.00065	8	A	G
NO	2011	16-MAY-11	FRESNO	10M13S21E13	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	6	DIPHACINONE	.0006	2	A	G
NO	2011	15-DEC-11	FRESNO	10M13S21E05	PASTURES (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	3	DIPHACINONE	.00015	3	A	O
NO	2011	01-MAR-11	FRESNO	10M12S21E18	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	53	DIPHACINONE	.00265	53	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E18	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	53	DIPHACINONE	.00265	53	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E07	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	8	DIPHACINONE	.0004	8	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E09	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	40	DIPHACINONE	.002	40	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E09	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	10	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E18	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	12	DIPHACINONE	.0006	12	A	G
NO	2011	01-MAR-11	FRESNO	10M12S21E09	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	10	A	G
NO	2011	24-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	20-JUN-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	24-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	20-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	20-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	20-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	24-MAY-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	16-JUN-11	FRESNO	10M15S24E30	PECAN	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	3	DIPHACINONE	.0003	8	A	G
NO	2011	12-AUG-11	FRESNO	10M17S19E07	PISTACHIO (PISTACHE NUT)	P.C.Q. PELLETED RODENT BAIT	35.35	DIPHACINONE	.003535	282.8	A	G
NO	2011	23-DEC-11	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	46.53	ZINC PHOSPHIDE	.9306	145.4	A	G
NO	2011	06-DEC-11	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	30.72	ZINC PHOSPHIDE	.6144	96	A	G
NO	2011	27-DEC-11	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	51.87	ZINC PHOSPHIDE	1.0374	162.1	A	G
NO	2011	03-DEC-11	FRESNO	10M14S16E24	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	50.18	ZINC PHOSPHIDE	1.0036	156.8	A	G
NO	2011	27-DEC-11	FRESNO	10M14S16E24	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	50.94	ZINC PHOSPHIDE	1.0188	159.2	A	G
NO	2011	21-DEC-11	FRESNO	10M14S16E36	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	53.38	ZINC PHOSPHIDE	1.0676	166.8	A	G
NO	2011	13-DEC-11	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	51.87	ZINC PHOSPHIDE	1.0374	162.1	A	G
NO	2011	05-DEC-11	FRESNO	10M14S17E30	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	2.82	ZINC PHOSPHIDE	.0564	8.8	A	G
NO	2011	03-DEC-11	FRESNO	10M14S16E36	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	53.38	ZINC PHOSPHIDE	1.0676	166.8	A	G
NO	2011	01-APR-11	FRESNO	10	PUBLIC HEALTH PEST CONTROL	P.C.Q. PELLETED RODENT BAIT	12	DIPHACINONE	.0012			
NO	2011	27-AUG-11	FRESNO	10M14S26E29	RANGELAND (ALL OR UNSPEC)	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	3.5	CHLOROPHACINONE	.00035	1	A	G
