ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2008	14-APR-08	FRESNO	10M16S20E23	ALMOND	ZP RODENT BAIT AG	250	ZINC PHOSPHIDE	5	38	A	G
NO	2008	05-JUN-08	FRESNO	10M16S19E16	ALMOND	ZP RODENT BAIT AG	50	ZINC PHOSPHIDE	1	40	A	G
NO	2008	26-MAY-08	FRESNO	10M12S21E20	BEANS, SUCCULENT (OTHER THAN LIMA)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	.25	DIPHACINONE	.000025	2	A	G
NO	2008	19-OCT-08	FRESNO	10M12S21E20	BEANS, SUCCULENT (OTHER THAN LIMA)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	.25	DIPHACINONE	.000025	2	A	G
NO	2008	01-AUG-08	FRESNO	10M19S18E05	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3080	DIPHACINONE	.308	154	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E06	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	2940	DIPHACINONE	.294	147	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E05	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3100	DIPHACINONE	.31	155	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E06	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3300	DIPHACINONE	.33	165	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E07	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3000	DIPHACINONE	.3	150	A	A
NO	2008	01-AUG-08	FRESNO	10M19S17E12	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3140	DIPHACINONE	.314	157	A	A
NO	2008	31-JUL-08	FRESNO	10M19S17E11	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3120	DIPHACINONE	.312	156	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E08	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	2960	DIPHACINONE	.296	148	A	A
NO	2008	01-AUG-08	FRESNO	10M19S17E12	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3140	DIPHACINONE	.314	157	A	A
NO	2008	01-AUG-08	FRESNO	10M19S18E08	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3060	DIPHACINONE	.306	153	A	A
NO	2008	01-AUG-08	FRESNO	10M19S17E01	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3140	DIPHACINONE	.314	157	A	A
NO	2008	28-AUG-08	FRESNO	10M14S21E19	EGGPLANT (ORIENTAL EGGPLANT)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	75	DIPHACINONE	.00375	5	A	G
NO	2008	25-AUG-08	FRESNO	10M15S21E05	GRAPEFRUIT	P.C.Q. PELLETED RODENT BAIT	20	DIPHACINONE	.002	19	A	G
NO	2008	27-AUG-08	FRESNO	10M13S20E12	GRAPES	P.C.Q. PELLETED RODENT BAIT	15	DIPHACINONE	.0015	30	A	G
NO	2008	27-AUG-08	FRESNO	10M13S20E12	GRAPES	P.C.Q. PELLETED RODENT BAIT	12.5	DIPHACINONE	.00125	25	A	G
NO	2008	01-MAY-08	FRESNO	10M15S22E22	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	25	DIPHACINONE	.00125	10	A	G
NO	2008	28-MAY-08	FRESNO	10M15S22E22	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	15	DIPHACINONE	.0015	10	A	G
NO	2008	21-MAY-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20.06	DIPHACINONE	.001003	17	A	G
NO	2008	09-APR-08	FRESNO	10M16S20E04	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	40	A	G
NO	2008	03-MAY-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	140.08	DIPHACINONE	.007004	17	A	G
NO	2008	14-MAY-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	80	DIPHACINONE	.004	1	A	G
NO	2008	24-APR-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	60.01	DIPHACINONE	.0030005	17	A	G
NO	2008	30-APR-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	39.95	DIPHACINONE	.0019975	17	A	G
NO	2008	05-MAY-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	60.01	DIPHACINONE	.0030005	17	A	G
NO	2008	28-APR-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	39.95	DIPHACINONE	.0019975	17	A	G
NO	2008	13-MAY-08	FRESNO	10M13S18E15	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20	DIPHACINONE	.001	1	A	G
NO	2008	22-APR-08	FRESNO	10M16S20E05	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001	5	A	G
NO	2008	30-APR-08	FRESNO	10M13S18E16	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	20	DIPHACINONE	.002	48	A	G
NO	2008	27-AUG-08	FRESNO	10M13S20E12	GRAPES, WINE	P.C.Q. PELLETED RODENT BAIT	16.5	DIPHACINONE	.00165	33	A	G
NO	2008	27-AUG-08	FRESNO	10M13S20E12	GRAPES, WINE	P.C.Q. PELLETED RODENT BAIT	15.5	DIPHACINONE	.00155	31	A	G
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	2.9375	BROMADIOLONE	.000146875			
NO	2008	01-JAN-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	10.625	BROMADIOLONE	.00053125			
NO	2008	01-MAY-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	25	BROMADIOLONE	.00125			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	19.6563	BROMADIOLONE	.000982815			
NO	2008	01-APR-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	2	BROMADIOLONE	.0001			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	66.5	BROMADIOLONE	.003325			
NO	2008	01-MAR-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	18	BROMADIOLONE	.0009			
NO	2008	01-MAR-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	30.625	BROMADIOLONE	.00153125			
NO	2008	01-APR-08	FRESNO	10	LANDSCAPE MAINTENANCE	HAWK RODENTICIDE READY TO USE PLACE PAC	58	BROMADIOLONE	.0029			
NO	2008	01-DEC-08	FRESNO	10	LANDSCAPE MAINTENANCE	JAGUAR RODENTICIDE READY-TO-USE PLACE PAC	.773	BRODIFACOUM	.00003865			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	49	DIPHACINONE	.0049			
NO	2008	01-APR-08	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	150	DIPHACINONE	.015			
NO	2008	01-JUL-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	1.75	BROMETHALIN	.000175			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	2.5	BROMETHALIN	.00025			
NO	2008	01-AUG-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	27	BROMETHALIN	.0027			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	56	BROMETHALIN	.0056			
NO	2008	01-APR-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	12.5	BROMETHALIN	.00125			
NO	2008	01-JAN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	4.375	BROMETHALIN	.0004375			
NO	2008	01-FEB-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	25	BROMETHALIN	.0025			
NO	2008	01-NOV-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	6.5	BROMETHALIN	.00065			
NO	2008	01-APR-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	.1875	BROMETHALIN	.00001875			
NO	2008	01-MAY-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	62.0625	BROMETHALIN	.00620625			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	12	BROMETHALIN	.0012			
NO	2008	01-MAR-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	12.875	BROMETHALIN	.0012875			
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	13	BROMETHALIN	.0013			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	22	BROMETHALIN	.0022			
NO	2008	01-AUG-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	9.375	BROMETHALIN	.0009375			
NO	2008	01-MAR-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	.8875	BROMETHALIN	.00008875			
NO	2008	01-DEC-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	5.9688	BROMETHALIN	.00059688			
NO	2008	01-NOV-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	1.3125	BROMETHALIN	.00013125			
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	8.25	BROMETHALIN	.000825			
NO	2008	01-DEC-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	3	CHLOROPHACINONE	.0003			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	20	CHLOROPHACINONE	.002			
NO	2008	01-AUG-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	75	CHLOROPHACINONE	.0075			
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	10	CHLOROPHACINONE	.001			
NO	2008	01-FEB-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	1.5	CHLOROPHACINONE	.00015			
NO	2008	01-NOV-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.01	72	CHLOROPHACINONE	.0072			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	9	CHLOROPHACINONE	.00045			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	21	CHLOROPHACINONE	.00105			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	10	CHLOROPHACINONE	.001			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	98	CHLOROPHACINONE	.0098			
NO	2008	01-SEP-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	96.25	DIPHACINONE	.009625			
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	18	DIPHACINONE	.0009			
NO	2008	01-DEC-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	30	DIPHACINONE	.0015			
NO	2008	01-NOV-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	150	DIPHACINONE	.0075			
NO	2008	01-NOV-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001			
NO	2008	01-AUG-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	18	DIPHACINONE	.0018			
NO	2008	01-OCT-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	59	DIPHACINONE	.0059			
NO	2008	01-JUN-08	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN (2.00%)	36	ZINC PHOSPHIDE	.72			
NO	2008	01-AUG-08	FRESNO	10M19S17E12	MELONS	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3140	DIPHACINONE	.314	157	A	A
NO	2008	01-AUG-08	FRESNO	10M19S17E11	MELONS	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3140	DIPHACINONE	.314	157	A	A
NO	2008	31-JUL-08	FRESNO	10M19S17E11	MELONS	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3120	DIPHACINONE	.312	156	A	A
NO	2008	07-MAR-08	FRESNO	10M15S21E08	N-OUTDR CONTAINER/FLD GRWN PLANTS	P.C.Q. PELLETED RODENT BAIT	25	DIPHACINONE	.0025	17	A	G
NO	2008	29-FEB-08	FRESNO	10M15S23E23	N-OUTDR CONTAINER/FLD GRWN PLANTS	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	.5	DIPHACINONE	.000025	.5	A	G
NO	2008	20-AUG-08	FRESNO	10M15S22E10	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6	DIPHACINONE	.0003	9.2	A	G
NO	2008	29-AUG-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10.58	DIPHACINONE	.000529	9.1	A	G
NO	2008	29-AUG-08	FRESNO	10M16S22E03	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10.3	A	G
NO	2008	21-OCT-08	FRESNO	10M16S22E03	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	15	DIPHACINONE	.00075	10.3	A	G
NO	2008	08-MAY-08	FRESNO	10M16S22E03	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	8	DIPHACINONE	.0004	10.3	A	O
NO	2008	29-AUG-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10.93	DIPHACINONE	.0005465	9.4	A	G
NO	2008	08-MAY-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6.2	DIPHACINONE	.00031	9.4	A	O
NO	2008	08-MAY-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5.8	DIPHACINONE	.00029	8.8	A	O
NO	2008	29-AUG-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	8.49	DIPHACINONE	.0004245	7.3	A	G
NO	2008	21-OCT-08	FRESNO	10M15S22E35	NECTARINE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025	9.4	A	G
NO	2008	09-SEP-08	FRESNO	10M14S24E20	OATS (FORAGE - FODDER)	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	16	DIPHACINONE	.0016	8	A	G
NO	2008	30-SEP-08	FRESNO	10M14S24E20	OATS (FORAGE - FODDER)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	3	DIPHACINONE	.0003	2	A	G
NO	2008	22-JUL-08	FRESNO	10M19S18E28	ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	600	DIPHACINONE	.06	20	A	A
NO	2008	16-JUL-08	FRESNO	10M19S18E28	ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	1200	DIPHACINONE	.12	40	A	A
NO	2008	22-JUL-08	FRESNO	10M19S18E05	ONION (DRY, SPANISH, WHITE, YELLOW, RED, ETC.)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	300	DIPHACINONE	.03	10	A	A
NO	2008	28-SEP-08	FRESNO	10M13S23E30	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	30	DIPHACINONE	.0015	10	A	G
NO	2008	25-AUG-08	FRESNO	10M13S23E30	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	40	DIPHACINONE	.002	20	A	G
NO	2008	29-AUG-08	FRESNO	10M16S22E03	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	9.8	A	G
NO	2008	29-AUG-08	FRESNO	10M15S22E35	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	3.21	DIPHACINONE	.0001605	4.3	A	G
NO	2008	21-AUG-08	FRESNO	10M15S22E10	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6	DIPHACINONE	.0003	9.6	A	G
NO	2008	08-MAY-08	FRESNO	10M16S22E03	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	8	DIPHACINONE	.0004	9.8	A	O
NO	2008	21-OCT-08	FRESNO	10M16S22E03	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	15	DIPHACINONE	.00075	9.8	A	G
NO	2008	29-AUG-08	FRESNO	10M15S22E35	PEACH	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6.79	DIPHACINONE	.0003395	9.1	A	G
NO	2008	25-AUG-08	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	499.98	ZINC PHOSPHIDE	9.9996	83.33	A	G
NO	2008	02-JUN-08	FRESNO	10M14S16E25	PISTACHIO (PISTACHE NUT)	ZP RODENT BAIT AG	960	ZINC PHOSPHIDE	19.2	160	A	G
NO	2008	08-MAY-08	FRESNO	10M15S23E10	PLUM (INCLUDES WILD PLUMS FOR HUMAN CONSUMPTION)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	3.7	A	O
NO	2008	29-AUG-08	FRESNO	10M15S22E10	PLUM (INCLUDES WILD PLUMS FOR HUMAN CONSUMPTION)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	6	DIPHACINONE	.0003	13.3	A	G
NO	2008	08-MAY-08	FRESNO	10M15S23E10	PLUM (INCLUDES WILD PLUMS FOR HUMAN CONSUMPTION)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	7.5	A	O
NO	2008	29-AUG-08	FRESNO	10M15S23E10	PLUM (INCLUDES WILD PLUMS FOR HUMAN CONSUMPTION)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	7.5	A	G
NO	2008	29-AUG-08	FRESNO	10M15S23E10	PLUM (INCLUDES WILD PLUMS FOR HUMAN CONSUMPTION)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	3.7	A	G
NO	2008	08-MAY-08	FRESNO	10M15S23E33	POMEGRANATE (MISCELLANEOUS FRUIT)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	24	DIPHACINONE	.0012	3	A	G
NO	2008	19-AUG-08	FRESNO	10M14S26E15	RANGELAND (ALL OR UNSPEC)	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	10	ZINC PHOSPHIDE	.2	200	A	G
NO	2008	01-JAN-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.1875	DIPHACINONE	.000009375			
NO	2008	01-NOV-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.5	DIPHACINONE	.000025			
NO	2008	01-AUG-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.5	DIPHACINONE	.000025			
NO	2008	01-DEC-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.125	DIPHACINONE	.00000625			
NO	2008	01-SEP-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.625	DIPHACINONE	.00003125			
NO	2008	01-MAR-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.1875	DIPHACINONE	.000009375			
NO	2008	01-FEB-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.8125	DIPHACINONE	.000040625			
NO	2008	01-JUN-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.375	DIPHACINONE	.00001875			
NO	2008	01-APR-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.25	DIPHACINONE	.0000125			
NO	2008	01-JUL-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	5.5	DIPHACINONE	.000275			
NO	2008	01-MAY-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	1	DIPHACINONE	.00005			
NO	2008	01-OCT-08	FRESNO	10	RIGHTS OF WAY	CDFA RODENT BAIT BLOCK DIPHACINONE	.25	DIPHACINONE	.0000125			
NO	2008	01-FEB-08	FRESNO	10	RIGHTS OF WAY	HAWK RODENTICIDE	27	BROMADIOLONE	.00135			
NO	2008	01-JAN-08	FRESNO	10	RIGHTS OF WAY	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	5	CHLOROPHACINONE	.00025			
