ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2013	08-MAY-13	FRESNO	10M13S21E02	ALMOND	RODENT BAIT DIPHACINONE TREATRED GRAIN (0.01%)	.375	DIPHACINONE	.0000375	.5	A	G
NO	2013	30-MAY-13	FRESNO	10M13S21E02	ALMOND	RODENT BAIT DIPHACINONE TREATRED GRAIN (0.01%)	.5	DIPHACINONE	.00005	600	S	G
NO	2013	13-JUL-13	FRESNO	10M13S19E32	ALMOND	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	2	ZINC PHOSPHIDE	.04	20	A	G
NO	2013	13-JUL-13	FRESNO	10M13S19E32	ALMOND	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN  2.00 FOR BROADCAST ONLY	50	ZINC PHOSPHIDE	1	20	A	G
NO	2013	24-APR-13	FRESNO	10M16S22E27	ALMOND	ZP RODENT BAIT AG	100	ZINC PHOSPHIDE	2	40	A	G
NO	2013	02-OCT-13	FRESNO	10M14S19E24	ALMOND	ZP RODENT BAIT AG	50	ZINC PHOSPHIDE	1	20	A	G
NO	2013	25-JUN-13	FRESNO	10M18S16E26	CANTALOUPE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	5000	DIPHACINONE	.5	125	A	A
NO	2013	15-DEC-13	FRESNO	10M18S15E13	CHERRY	ZP RODENT BAIT	60	ZINC PHOSPHIDE	1.2	30	A	G
NO	2013	02-DEC-13	FRESNO	10M18S15E13	CHERRY	ZP RODENT BAIT	134	ZINC PHOSPHIDE	2.68	67.24	A	G
NO	2013	22-DEC-13	FRESNO	10M20S16E05	CHERRY	ZP RODENT BAIT	82	ZINC PHOSPHIDE	1.64	41.4	A	G
NO	2013	29-MAR-13	FRESNO	10M15S23E18	GRAPES	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005)	37	CHLOROPHACINONE	.00185	18.5	A	G
NO	2013	29-MAY-13	FRESNO	10M13S16E26	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	4	DIPHACINONE	.0004	2	A	G
NO	2013	31-MAY-13	FRESNO	10M13S16E26	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	4	DIPHACINONE	.0004	2	A	G
NO	2013	14-APR-13	FRESNO	10M14S21E26	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	4	DIPHACINONE	.0002	3	A	G
NO	2013	24-APR-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	29-APR-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	21-APR-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	12-APR-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	03-MAY-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	17-APR-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	10	A	O
NO	2013	12-MAY-13	FRESNO	10M15S19E24	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	40	DIPHACINONE	.002	10	A	O
NO	2013	24-MAY-13	FRESNO	10M14S21E11	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	18	A	G
NO	2013	23-MAR-13	FRESNO	10M14S19E13	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	20	DIPHACINONE	.001	18	A	O
NO	2013	23-MAR-13	FRESNO	10M14S19E13	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	20	DIPHACINONE	.001	.01	A	O
NO	2013	22-AUG-13	FRESNO	10M14S19E13	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	20	DIPHACINONE	.001	18	A	G
NO	2013	12-AUG-13	FRESNO	10M14S19E13	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	10	DIPHACINONE	.0005	18	A	G
NO	2013	15-APR-13	FRESNO	10M14S19E05	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001	44	A	G
NO	2013	01-MAY-13	FRESNO	10M13S16E26	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	4	DIPHACINONE	.0004	2	A	G
NO	2013	15-APR-13	FRESNO	10M14S19E03	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001	20	A	G
NO	2013	05-MAY-13	FRESNO	10M13S16E26	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	4	DIPHACINONE	.0004	2	A	G
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	DIPHACIONONE RODENT BAIT	50	DIPHACINONE	.003			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	FINAL RODENTICIDE READY-TO-USE PLACE PAC	15.18	BRODIFACOUM	.000759			
NO	2013	01-DEC-13	FRESNO	10	LANDSCAPE MAINTENANCE	FINAL RODENTICIDE READY-TO-USE PLACE PAC	6	BRODIFACOUM	.0003			
NO	2013	01-NOV-13	FRESNO	10	LANDSCAPE MAINTENANCE	FINAL RODENTICIDE READY-TO-USE PLACE PAC	25	BRODIFACOUM	.00125			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	FINAL RODENTICIDE READY-TO-USE PLACE PAC	19	BRODIFACOUM	.00095			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	10	DIPHACINONE	.001			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	12	DIPHACINONE	.0012			
NO	2013	01-NOV-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	2	DIPHACINONE	.0002			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	41	DIPHACINONE	.0041			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.6875	DIPHACINONE	.00006875			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	5	DIPHACINONE	.0005			
NO	2013	01-NOV-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.8125	DIPHACINONE	.00008125			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	70	DIPHACINONE	.007			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1.125	DIPHACINONE	.0001125			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	12	DIPHACINONE	.0012			
NO	2013	01-FEB-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	112	DIPHACINONE	.0112			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	2.1875	DIPHACINONE	.00021875			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.375	DIPHACINONE	.0000375			
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.25	DIPHACINONE	.000025			
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	122	DIPHACINONE	.0122			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	24	DIPHACINONE	.0024			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	133	DIPHACINONE	.0133			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	3	DIPHACINONE	.0003			
NO	2013	01-MAR-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.375	DIPHACINONE	.0000375			
NO	2013	01-DEC-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.875	DIPHACINONE	.0000875			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	36	DIPHACINONE	.0036			
NO	2013	01-MAR-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	101	DIPHACINONE	.0101			
NO	2013	01-FEB-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	6	DIPHACINONE	.0006			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	173	DIPHACINONE	.0173			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	115	DIPHACINONE	.0115			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	69	DIPHACINONE	.0069			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	22	DIPHACINONE	.0022			
NO	2013	01-DEC-13	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1	DIPHACINONE	.0001			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	8.625	BROMETHALIN	.0008625			
NO	2013	01-DEC-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	6.875	BROMETHALIN	.0006875			
NO	2013	01-NOV-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	6.3125	BROMETHALIN	.00063125			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	3	BROMETHALIN	.0003			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	3.6875	BROMETHALIN	.00036875			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	5.625	BROMETHALIN	.0005625			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	9.375	BROMETHALIN	.0009375			
NO	2013	01-FEB-13	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	18.125	BROMETHALIN	.0018125			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	9.8	CHLOROPHACINONE	.00049			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	7	CHLOROPHACINONE	.00035			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	21	CHLOROPHACINONE	.00105			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	1	CHLOROPHACINONE	.00005			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	4	CHLOROPHACINONE	.0002			
NO	2013	01-JAN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	1	CHLOROPHACINONE	.00005			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	80	CHLOROPHACINONE	.004			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	75	CHLOROPHACINONE	.00375			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	189	CHLOROPHACINONE	.00945			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	5	CHLOROPHACINONE	.00025			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	121	CHLOROPHACINONE	.00605			
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	2	CHLOROPHACINONE	.0001			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	15	CHLOROPHACINONE	.0015			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	2	CHLOROPHACINONE	.0002			
NO	2013	01-FEB-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	2	CHLOROPHACINONE	.0002			
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	.5	CHLOROPHACINONE	.00005			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	437	CHLOROPHACINONE	.0437			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.01%)	2	CHLOROPHACINONE	.0002			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	30	DIPHACINONE	.0015			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	200	DIPHACINONE	.01			
NO	2013	01-APR-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	30	DIPHACINONE	.0015			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	25	DIPHACINONE	.00125			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	100	DIPHACINONE	.005			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	250	DIPHACINONE	.0125			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	50	DIPHACINONE	.0025			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	35	DIPHACINONE	.00175			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001			
NO	2013	01-MAY-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001			
NO	2013	01-JUL-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	150	DIPHACINONE	.0075			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	50	DIPHACINONE	.0025			
NO	2013	01-OCT-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	31	DIPHACINONE	.00155			
NO	2013	01-AUG-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	100	DIPHACINONE	.005			
NO	2013	01-MAR-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5	DIPHACINONE	.00025			
NO	2013	01-JUN-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	30	DIPHACINONE	.0015			
NO	2013	01-MAR-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATRED GRAIN (0.01%)	50	DIPHACINONE	.005			
NO	2013	01-SEP-13	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN (2.00%)	.625	ZINC PHOSPHIDE	.0125			
NO	2013	01-DEC-13	FRESNO	10	ORANGE (ALL OR UNSPEC)	GOLD CREST VENGEANCE RODENTICIDE BAIT PELLETS	223	BROMETHALIN	.0223	27712	T	
NO	2013	13-JUL-13	FRESNO	10M14S23E06	ORANGE (ALL OR UNSPEC)	P.C.Q. PELLETED RODENT BAIT	25	DIPHACINONE	.0025	20	A	O
NO	2013	04-FEB-13	FRESNO	10M15S24E12	ORANGE (ALL OR UNSPEC)	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	150.5	CHLOROPHACINONE	.01505	43	A	G
NO	2013	05-FEB-13	FRESNO	10M15S24E12	ORANGE (ALL OR UNSPEC)	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	140	CHLOROPHACINONE	.014	40	A	G
NO	2013	06-FEB-13	FRESNO	10M15S24E01	ORANGE (ALL OR UNSPEC)	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	52.5	CHLOROPHACINONE	.00525	15	A	G
NO	2013	04-FEB-13	FRESNO	10M15S24E12	ORANGE (ALL OR UNSPEC)	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	35	CHLOROPHACINONE	.0035	10	A	G
NO	2013	24-DEC-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	27.269	DIPHACINONE	.00136345	31.05	A	G
NO	2013	03-SEP-13	FRESNO	10M15S21E08	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001	.5	A	G
NO	2013	23-DEC-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	32.731	DIPHACINONE	.00163655	37.27	A	G
NO	2013	18-OCT-13	FRESNO	10M14S23E36	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	4.99	DIPHACINONE	.0002495	24.85	A	G
NO	2013	02-AUG-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	50	DIPHACINONE	.0025	37.27	A	G
NO	2013	19-OCT-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	25.13	DIPHACINONE	.0012565	46.12	A	G
NO	2013	06-FEB-13	FRESNO	10M13S21E13	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	3.5	DIPHACINONE	.000175	5	A	G
NO	2013	12-SEP-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	25	DIPHACINONE	.00125	31.05	A	G
NO	2013	18-OCT-13	FRESNO	10M14S23E36	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	5.01	DIPHACINONE	.0002505	18.61	A	G
NO	2013	18-OCT-13	FRESNO	10M14S24E33	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	10	DIPHACINONE	.0005	20	A	G
NO	2013	19-OCT-13	FRESNO	10M14S25E32	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	25	DIPHACINONE	.00125	29.25	A	G
NO	2013	28-SEP-13	FRESNO	10M14S25E19	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20	DIPHACINONE	.001	26.17	A	G
NO	2013	25-SEP-13	FRESNO	10M14S24E33	ORANGE (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	20	DIPHACINONE	.001	20	A	G
