ADJUVANT	YEAR	DATE	COUNTY_NAME	COMTRS	SITE_NAME	PRODUCT_NAME	POUNDS_PRODUCT_APPLIED	CHEMICAL_NAME	POUNDS_CHEMICAL_APPLIED	AMOUNT_TREATED	UNIT_TREATED	AERIAL_GROUND_INDICATOR
NO	2015	06-MAY-15	FRESNO	10M15S24E29	APPLE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	2.5	DIPHACINONE	.000125	5	A	G
NO	2015	05-SEP-15	FRESNO	10M16S20E12	BARLEY, GENERAL	DIPHACIN 110-A CONCENTRATE RODENTICIDE	560	DIPHACINONE	11.2	112	A	G
NO	2015	03-JUL-15	FRESNO	10M15S23E21	CHERRY	P.C.Q. PELLETED RODENT BAIT	24.306	DIPHACINONE	.0024306	5	A	G
NO	2015	03-JUL-15	FRESNO	10M15S23E01	CHERRY	P.C.Q. PELLETED RODENT BAIT	48.611	DIPHACINONE	.0048611	10	A	G
NO	2015	04-JUL-15	FRESNO	10M15S19E25	CHERRY	P.C.Q. PELLETED RODENT BAIT	72.917	DIPHACINONE	.0072917	15	A	G
NO	2015	28-APR-15	FRESNO	10M15S23E21	CHERRY	P.C.Q. PELLETED RODENT BAIT	19.688	DIPHACINONE	.0019688	5.6	A	G
NO	2015	04-JUL-15	FRESNO	10M15S19E25	CHERRY	P.C.Q. PELLETED RODENT BAIT	72.917	DIPHACINONE	.0072917	15	A	G
NO	2015	03-JUL-15	FRESNO	10M15S23E01	CHERRY	P.C.Q. PELLETED RODENT BAIT	48.611	DIPHACINONE	.0048611	10	A	G
NO	2015	05-JUL-15	FRESNO	10M16S21E25	CHERRY	P.C.Q. PELLETED RODENT BAIT	121.528	DIPHACINONE	.0121528	25	A	G
NO	2015	03-JUL-15	FRESNO	10M15S23E01	CHERRY	P.C.Q. PELLETED RODENT BAIT	136.111	DIPHACINONE	.0136111	28	A	G
NO	2015	26-APR-15	FRESNO	10M15S19E25	CHERRY	P.C.Q. PELLETED RODENT BAIT	70.313	DIPHACINONE	.0070313	20	A	G
NO	2015	01-SEP-15	FRESNO	10	FARM OR AG STRUCTURES AND EQUIP. (ALL OR UNSPEC)	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	5	DIPHACINONE	.00025	5	P	
NO	2015	30-NOV-15	FRESNO	10M15S24E03	GRAPEFRUIT	RODENT BAIT - CHLOROPHACINONE TREATED GRAIN (0.01%)	50	CHLOROPHACINONE	.005	10	A	G
NO	2015	29-APR-15	FRESNO	10M16S22E03	GRAPES	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	1.5	DIPHACINONE	.000075	1	A	G
NO	2015	01-MAR-15	FRESNO	10M16S22E03	GRAPES	RODENT BAIT ZINC PHOSPHIDE TREATED GRAIN (2.00%)	16	ZINC PHOSPHIDE	.32	23	A	G
NO	2015	28-MAR-15	FRESNO	10M14S22E26	GRAPES, WINE	P.C.Q. PELLETED RODENT BAIT	6.25	DIPHACINONE	.000625	50	A	G
NO	2015	28-MAR-15	FRESNO	10M14S22E26	GRAPES, WINE	P.C.Q. PELLETED RODENT BAIT	.75	DIPHACINONE	.000075	6	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	30	DIPHACINONE	.0015	80	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E24	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	56.625	DIPHACINONE	.00283125	75	A	G
NO	2015	14-MAR-15	FRESNO	10M13S12E27	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	74.5	DIPHACINONE	.003725	149	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	85	DIPHACINONE	.00425	170	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E08	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	74.25	DIPHACINONE	.0037125	198	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E08	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	63.75	DIPHACINONE	.0031875	170	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E21	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	44.25	DIPHACINONE	.0022125	80	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	15.5	DIPHACINONE	.000775	31	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E27	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	73.5	DIPHACINONE	.003675	147	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E23	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	74	DIPHACINONE	.0037	148	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	22.5	DIPHACINONE	.001125	45	A	G
NO	2015	14-MAR-15	FRESNO	10M13S12E21	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	3.75	DIPHACINONE	.0001875	80	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	46	DIPHACINONE	.0023	92	A	G
NO	2015	27-MAR-15	FRESNO	10M13S12E33	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	47	DIPHACINONE	.00235	94	A	G
NO	2015	14-MAR-15	FRESNO	10M13S12E08	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	85	DIPHACINONE	.00425	170	A	G
NO	2015	14-MAR-15	FRESNO	10M13S12E22	GRAPES, WINE	RODENT BAIT BLOCK DIPHACINONE TREATED GRAIN/PARAFFIN (0.005%)	40	DIPHACINONE	.002	80	A	G
NO	2015	04-MAY-15	FRESNO	10M14S21E13	GRAPES, WINE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	20	DIPHACINONE	.001	5	A	G
NO	2015	01-FEB-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	18	DIPHACINONE	.0018			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	5	DIPHACINONE	.0005			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	16	DIPHACINONE	.0016			
NO	2015	01-MAR-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.1875	DIPHACINONE	.00001875			
NO	2015	01-FEB-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	4.125	DIPHACINONE	.0004125			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.4063	DIPHACINONE	.00004063			
NO	2015	01-MAY-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	33.125	DIPHACINONE	.0033125			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	2	DIPHACINONE	.0002			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.375	DIPHACINONE	.0000375			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1.125	DIPHACINONE	.0001125			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.1875	DIPHACINONE	.00001875			
NO	2015	01-DEC-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1	DIPHACINONE	.0001			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.125	DIPHACINONE	.0000125			
NO	2015	01-MAR-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	10.9375	DIPHACINONE	.00109375			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	30	DIPHACINONE	.003			
NO	2015	01-APR-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	.0625	DIPHACINONE	.00000625			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	1.1875	DIPHACINONE	.00011875			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	P.C.Q. PELLETED RODENT BAIT	5.9375	DIPHACINONE	.00059375			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	6.875	BROMETHALIN	.0006875			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	1	BROMETHALIN	.0001			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	.0625	BROMETHALIN	.00000625			
NO	2015	01-JAN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	1.875	BROMETHALIN	.0001875			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	2.5	BROMETHALIN	.00025			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	11.875	BROMETHALIN	.0011875			
NO	2015	01-APR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	4	BROMETHALIN	.0004			
NO	2015	01-DEC-15	FRESNO	10	LANDSCAPE MAINTENANCE	RAMPAGE RODENTICIDE PLACE PACS	28.375	BROMETHALIN	.0028375			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	6	CHLOROPHACINONE	.0003			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	3	CHLOROPHACINONE	.00015			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN  0.005	1	CHLOROPHACINONE	.00005			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	48	CHLOROPHACINONE	.0024			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	92	CHLOROPHACINONE	.0046			
NO	2015	01-FEB-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	6	CHLOROPHACINONE	.0003			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	106	CHLOROPHACINONE	.0053			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	72	CHLOROPHACINONE	.0036			
NO	2015	01-MAR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	27	CHLOROPHACINONE	.00135			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	44	CHLOROPHACINONE	.0022			
NO	2015	01-JAN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	6	CHLOROPHACINONE	.0003			
NO	2015	01-DEC-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT CHLOROPHACINONE TREATED GRAIN (0.005%)	39	CHLOROPHACINONE	.00195			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	85	DIPHACINONE	.00425			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	41	DIPHACINONE	.00205			
NO	2015	01-APR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	129	DIPHACINONE	.00645			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	154	DIPHACINONE	.0077			
NO	2015	01-MAR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	49	DIPHACINONE	.00245			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	183	DIPHACINONE	.00915			
NO	2015	01-MAY-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	92	DIPHACINONE	.0046			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	4	DIPHACINONE	.0002			
NO	2015	01-MAY-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	2	DIPHACINONE	.0001			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	10	DIPHACINONE	.0005			
NO	2015	01-FEB-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	61	DIPHACINONE	.00305			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	107	DIPHACINONE	.00535			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	25	DIPHACINONE	.00125			
NO	2015	01-JAN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.005	61	DIPHACINONE	.00305			
NO	2015	01-FEB-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	62.1875	DIPHACINONE	.00621875			
NO	2015	01-MAY-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	11.0625	DIPHACINONE	.00110625			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	5.25	DIPHACINONE	.000525			
NO	2015	01-NOV-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	4	DIPHACINONE	.0004			
NO	2015	01-MAR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	5	DIPHACINONE	.0005			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	2	DIPHACINONE	.0002			
NO	2015	01-APR-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	4	DIPHACINONE	.0004			
NO	2015	01-AUG-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	12	DIPHACINONE	.0012			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	15	DIPHACINONE	.0015			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	21.875	DIPHACINONE	.0021875			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN  0.01	2	DIPHACINONE	.0002			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	100	DIPHACINONE	.005			
NO	2015	01-DEC-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	27	DIPHACINONE	.00135			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	100	DIPHACINONE	.005			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	39	DIPHACINONE	.00195			
NO	2015	01-SEP-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%)	75	DIPHACINONE	.00375			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.005%) FORMULA 1	200	DIPHACINONE	.01			
NO	2015	01-JUL-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	11.25	DIPHACINONE	.001125			
NO	2015	01-JUN-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001			
NO	2015	01-OCT-15	FRESNO	10	LANDSCAPE MAINTENANCE	RODENT BAIT DIPHACINONE TREATED GRAIN (0.01%)	10	DIPHACINONE	.001			
