feature,window_size,rmse
FIRE_Acres_Burned,1,7.2938614
FIRE_Acres_Burned,2,7.402817
FIRE_Acres_Burned,3,7.4215765
FIRE_Acres_Burned,4,7.8063693
FIRE_Acres_Burned,5,7.8300138
FIRE_Acres_Burned,6,7.9233685
FIRE_Acres_Burned,7,8.138853
FIRE_Acres_Burned,8,8.316185
FIRE_Acres_Burned,9,8.399367
FIRE_Acres_Burned,10,8.545148
FIRE_Acres_Burned,11,8.436392
FIRE_Acres_Burned,12,8.358656
PRECIP,1,7.9442644
PRECIP,2,7.831839
PRECIP,3,9.196392
PRECIP,4,10.73183
PRECIP,5,7.603452
PRECIP,6,7.597772
PRECIP,7,7.0378103
PRECIP,8,5.7768655
PRECIP,9,6.9289064
PRECIP,10,7.5110445
PRECIP,11,5.4109554
PRECIP,12,6.451251
WIND_EventCount,1,7.712278
WIND_EventCount,2,8.118974
WIND_EventCount,3,8.776274
WIND_EventCount,4,10.286727
WIND_EventCount,5,10.470968
WIND_EventCount,6,11.587502
WIND_EventCount,7,11.265869
WIND_EventCount,8,11.57348
WIND_EventCount,9,11.301311
WIND_EventCount,10,10.947346
WIND_EventCount,11,12.461584
WIND_EventCount,12,11.4148445
WIND_AvgMPH,1,9.559425
WIND_AvgMPH,2,9.244574
WIND_AvgMPH,3,12.134146
WIND_AvgMPH,4,14.960785
WIND_AvgMPH,5,11.586858
WIND_AvgMPH,6,13.495685
WIND_AvgMPH,7,14.914983
WIND_AvgMPH,8,14.558153
WIND_AvgMPH,9,14.787202
WIND_AvgMPH,10,14.536033
WIND_AvgMPH,11,10.181386
WIND_AvgMPH,12,12.495659
WIND_RunMiles,1,9.478194
WIND_RunMiles,2,9.267652
WIND_RunMiles,3,11.852144
WIND_RunMiles,4,18.813248
WIND_RunMiles,5,14.5187235
WIND_RunMiles,6,13.377627
WIND_RunMiles,7,16.251425
WIND_RunMiles,8,15.474752
WIND_RunMiles,9,16.73263
WIND_RunMiles,10,11.418184
WIND_RunMiles,11,10.749598
WIND_RunMiles,12,12.053296
AQI_PM25,1,7.5171776
AQI_PM25,2,7.331527
AQI_PM25,3,7.876524
AQI_PM25,4,11.335999
AQI_PM25,5,21.044546
AQI_PM25,6,12.312182
AQI_PM25,7,25.156582
AQI_PM25,8,11.154413
AQI_PM25,9,12.450901
AQI_PM25,10,15.821947
AQI_PM25,11,12.673949
AQI_PM25,12,12.824314
AQI_PM10,1,5.405143
AQI_PM10,2,4.8730674
AQI_PM10,3,10.514043
AQI_PM10,4,8.41895
AQI_PM10,5,8.758955
AQI_PM10,6,12.914016
AQI_PM10,7,13.491092
AQI_PM10,8,12.458034
AQI_PM10,9,31.144558
AQI_PM10,10,28.330921
AQI_PM10,11,30.350412
AQI_PM10,12,28.697283
EARTHQUAKE_Total,1,7.3806033
EARTHQUAKE_Total,2,7.8564324
EARTHQUAKE_Total,3,7.997228
EARTHQUAKE_Total,4,7.96358
EARTHQUAKE_Total,5,9.166444
EARTHQUAKE_Total,6,9.26655
EARTHQUAKE_Total,7,8.931689
EARTHQUAKE_Total,8,12.287714
EARTHQUAKE_Total,9,11.731818
EARTHQUAKE_Total,10,11.215741
EARTHQUAKE_Total,11,9.928833
EARTHQUAKE_Total,12,9.220594
PESTICIDE_Total,1,7.1146855
PESTICIDE_Total,2,8.38114
PESTICIDE_Total,3,12.926552
PESTICIDE_Total,4,13.72111
PESTICIDE_Total,5,15.365602
PESTICIDE_Total,6,11.549992
PESTICIDE_Total,7,13.625167
PESTICIDE_Total,8,16.741508
PESTICIDE_Total,9,31.276789
PESTICIDE_Total,10,26.147446
PESTICIDE_Total,11,18.266407
PESTICIDE_Total,12,17.422321
POUNDS_PRODUCT_APPLIED,1,7.2368307
POUNDS_PRODUCT_APPLIED,2,9.887206
POUNDS_PRODUCT_APPLIED,3,8.883198
POUNDS_PRODUCT_APPLIED,4,9.751973
POUNDS_PRODUCT_APPLIED,5,9.837278
POUNDS_PRODUCT_APPLIED,6,8.921002
POUNDS_PRODUCT_APPLIED,7,7.9580183
POUNDS_PRODUCT_APPLIED,8,7.827986
POUNDS_PRODUCT_APPLIED,9,11.900975
POUNDS_PRODUCT_APPLIED,10,11.214534
POUNDS_PRODUCT_APPLIED,11,14.299981
POUNDS_PRODUCT_APPLIED,12,14.028854
