feature,window_size,rmse
FIRE_Acres_Burned,1,2.9753387
FIRE_Acres_Burned,2,2.9560084
FIRE_Acres_Burned,3,2.6454127
FIRE_Acres_Burned,4,2.5459316
FIRE_Acres_Burned,5,2.4250875
FIRE_Acres_Burned,6,2.4121215
FIRE_Acres_Burned,7,1.9731259
FIRE_Acres_Burned,8,1.9619462
FIRE_Acres_Burned,9,1.6949155
FIRE_Acres_Burned,10,2.72471
FIRE_Acres_Burned,11,1.917731
FIRE_Acres_Burned,12,2.786526
PRECIP,1,3.096833
PRECIP,2,3.2467792
PRECIP,3,3.1320043
PRECIP,4,2.9676983
PRECIP,5,3.1938446
PRECIP,6,2.904576
PRECIP,7,3.3383052
PRECIP,8,1.924544
PRECIP,9,1.4884332
PRECIP,10,1.0204837
PRECIP,11,1.0298645
PRECIP,12,1.4599603
WIND_EventCount,1,3.1579604
WIND_EventCount,2,3.138903
WIND_EventCount,3,3.155302
WIND_EventCount,4,2.9884586
WIND_EventCount,5,2.7771976
WIND_EventCount,6,3.491699
WIND_EventCount,7,3.059349
WIND_EventCount,8,3.385817
WIND_EventCount,9,3.1124833
WIND_EventCount,10,3.2890334
WIND_EventCount,11,3.4250424
WIND_EventCount,12,2.031611
WIND_AvgMPH,1,3.0612783
WIND_AvgMPH,2,3.048797
WIND_AvgMPH,3,2.9725492
WIND_AvgMPH,4,2.9204955
WIND_AvgMPH,5,3.0328286
WIND_AvgMPH,6,2.7729373
WIND_AvgMPH,7,2.5168111
WIND_AvgMPH,8,2.3707952
WIND_AvgMPH,9,2.5488815
WIND_AvgMPH,10,2.6765268
WIND_AvgMPH,11,2.5728335
WIND_AvgMPH,12,3.2816272
WIND_RunMiles,1,3.0801592
WIND_RunMiles,2,3.0345557
WIND_RunMiles,3,2.9174376
WIND_RunMiles,4,2.8026872
WIND_RunMiles,5,2.7557518
WIND_RunMiles,6,2.7605379
WIND_RunMiles,7,2.7585874
WIND_RunMiles,8,2.2121682
WIND_RunMiles,9,2.6539862
WIND_RunMiles,10,2.4188445
WIND_RunMiles,11,2.8662934
WIND_RunMiles,12,1.7822609
AQI_PM25,1,3.0470028
AQI_PM25,2,3.071084
AQI_PM25,3,3.104489
AQI_PM25,4,3.0635607
AQI_PM25,5,2.9342477
AQI_PM25,6,2.8960164
AQI_PM25,7,2.883682
AQI_PM25,8,2.5719838
AQI_PM25,9,2.5630264
AQI_PM25,10,2.8550508
AQI_PM25,11,3.5950994
AQI_PM25,12,2.6320996
AQI_PM10,1,3.0947707
AQI_PM10,2,3.0833685
AQI_PM10,3,3.2590852
AQI_PM10,4,2.7120514
AQI_PM10,5,2.3958216
AQI_PM10,6,3.2587154
AQI_PM10,7,2.606429
AQI_PM10,8,3.521147
AQI_PM10,9,2.2648766
AQI_PM10,10,1.7617954
AQI_PM10,11,1.7535336
AQI_PM10,12,1.6187505
EARTHQUAKE_Total,1,3.1005635
EARTHQUAKE_Total,2,3.1469357
EARTHQUAKE_Total,3,3.0509117
EARTHQUAKE_Total,4,3.1670933
EARTHQUAKE_Total,5,3.0103722
EARTHQUAKE_Total,6,3.1220098
EARTHQUAKE_Total,7,3.1061919
EARTHQUAKE_Total,8,3.3167682
EARTHQUAKE_Total,9,3.4798996
EARTHQUAKE_Total,10,2.948436
EARTHQUAKE_Total,11,3.098301
EARTHQUAKE_Total,12,1.792699
PESTICIDE_Total,1,2.9683669
PESTICIDE_Total,2,3.0098362
PESTICIDE_Total,3,3.2126846
PESTICIDE_Total,4,3.3964214
PESTICIDE_Total,5,3.1782637
PESTICIDE_Total,6,3.4866002
PESTICIDE_Total,7,4.5483217
PESTICIDE_Total,8,3.3873549
PESTICIDE_Total,9,4.393271
PESTICIDE_Total,10,4.737333
PESTICIDE_Total,11,4.469191
PESTICIDE_Total,12,4.0590835
POUNDS_PRODUCT_APPLIED,1,3.0579076
POUNDS_PRODUCT_APPLIED,2,3.007167
POUNDS_PRODUCT_APPLIED,3,2.984774
POUNDS_PRODUCT_APPLIED,4,2.9624183
POUNDS_PRODUCT_APPLIED,5,3.862346
POUNDS_PRODUCT_APPLIED,6,3.9855123
POUNDS_PRODUCT_APPLIED,7,2.4947488
POUNDS_PRODUCT_APPLIED,8,2.6670303
POUNDS_PRODUCT_APPLIED,9,3.3943508
POUNDS_PRODUCT_APPLIED,10,2.2164981
POUNDS_PRODUCT_APPLIED,11,1.1859864
POUNDS_PRODUCT_APPLIED,12,2.2395542
