feature,window_size,rmse
FIRE_Acres_Burned,1,2.9186203
FIRE_Acres_Burned,2,1.8027867
FIRE_Acres_Burned,3,2.8230345
FIRE_Acres_Burned,4,2.2370515
FIRE_Acres_Burned,5,1.1579412
FIRE_Acres_Burned,6,1.4260625
FIRE_Acres_Burned,7,1.7557441
FIRE_Acres_Burned,8,1.1077172
FIRE_Acres_Burned,9,1.2474686
FIRE_Acres_Burned,10,1.0680486
FIRE_Acres_Burned,11,1.2287534
FIRE_Acres_Burned,12,1.1741606
PRECIP,1,2.183655
PRECIP,2,2.704937
PRECIP,3,6.7180643
PRECIP,4,2.875262
PRECIP,5,2.9612122
PRECIP,6,3.104709
PRECIP,7,1.8897102
PRECIP,8,2.2954965
PRECIP,9,2.2924924
PRECIP,10,1.7606995
PRECIP,11,1.660683
PRECIP,12,1.1603402
WIND_EventCount,1,2.8805223
WIND_EventCount,2,5.13033
WIND_EventCount,3,4.088168
WIND_EventCount,4,1.7369977
WIND_EventCount,5,2.2339048
WIND_EventCount,6,1.3522557
WIND_EventCount,7,2.8017263
WIND_EventCount,8,4.149264
WIND_EventCount,9,2.637832
WIND_EventCount,10,3.3929467
WIND_EventCount,11,3.1757581
WIND_EventCount,12,2.516297
WIND_AvgMPH,1,2.8546705
WIND_AvgMPH,2,3.7087913
WIND_AvgMPH,3,2.9949026
WIND_AvgMPH,4,2.8001978
WIND_AvgMPH,5,2.94499
WIND_AvgMPH,6,3.0409658
WIND_AvgMPH,7,2.6077535
WIND_AvgMPH,8,2.3968678
WIND_AvgMPH,9,2.3691895
WIND_AvgMPH,10,2.5564475
WIND_AvgMPH,11,2.3676317
WIND_AvgMPH,12,2.6060445
WIND_RunMiles,1,2.93873
WIND_RunMiles,2,3.8259358
WIND_RunMiles,3,4.3494997
WIND_RunMiles,4,2.6588447
WIND_RunMiles,5,2.2249353
WIND_RunMiles,6,2.8611314
WIND_RunMiles,7,2.6527216
WIND_RunMiles,8,3.006189
WIND_RunMiles,9,3.0364707
WIND_RunMiles,10,3.26821
WIND_RunMiles,11,3.124895
WIND_RunMiles,12,2.5187128
AQI_PM25,1,2.619401
AQI_PM25,2,3.994965
AQI_PM25,3,3.1681175
AQI_PM25,4,2.0994217
AQI_PM25,5,2.4378393
AQI_PM25,6,4.11181
AQI_PM25,7,3.5917602
AQI_PM25,8,3.5965042
AQI_PM25,9,5.043365
AQI_PM25,10,2.9781816
AQI_PM25,11,3.940142
AQI_PM25,12,2.7192185
AQI_PM10,1,3.4402246
AQI_PM10,2,2.4288416
AQI_PM10,3,2.0470073
AQI_PM10,4,1.8402371
AQI_PM10,5,2.6732268
AQI_PM10,6,2.5782104
AQI_PM10,7,3.0047686
AQI_PM10,8,3.3643048
AQI_PM10,9,3.6003706
AQI_PM10,10,2.0855472
AQI_PM10,11,2.0613391
AQI_PM10,12,5.318428
EARTHQUAKE_Total,1,3.703056
EARTHQUAKE_Total,2,2.978043
EARTHQUAKE_Total,3,3.994106
EARTHQUAKE_Total,4,1.9356272
EARTHQUAKE_Total,5,4.333281
EARTHQUAKE_Total,6,3.4496713
EARTHQUAKE_Total,7,2.5694528
EARTHQUAKE_Total,8,3.0967538
EARTHQUAKE_Total,9,2.970169
EARTHQUAKE_Total,10,2.6295586
EARTHQUAKE_Total,11,2.256714
EARTHQUAKE_Total,12,2.855524
PESTICIDE_Total,1,2.918612
PESTICIDE_Total,2,3.7125165
PESTICIDE_Total,3,2.6129642
PESTICIDE_Total,4,2.357593
PESTICIDE_Total,5,2.9490955
PESTICIDE_Total,6,2.7156878
PESTICIDE_Total,7,5.3696127
PESTICIDE_Total,8,2.613041
PESTICIDE_Total,9,2.6906416
PESTICIDE_Total,10,2.2207658
PESTICIDE_Total,11,5.7625995
PESTICIDE_Total,12,4.366336
RODENTICIDE_Total,1,2.7729025
RODENTICIDE_Total,2,2.972137
RODENTICIDE_Total,3,4.7479916
RODENTICIDE_Total,4,1.8745453
RODENTICIDE_Total,5,2.9977946
RODENTICIDE_Total,6,3.1412108
RODENTICIDE_Total,7,1.9846764
RODENTICIDE_Total,8,2.1623502
RODENTICIDE_Total,9,2.6094604
RODENTICIDE_Total,10,3.4753292
RODENTICIDE_Total,11,4.887291
RODENTICIDE_Total,12,2.8490314
Avg_Monthly_DSCI,1,1.0448354
Avg_Monthly_DSCI,2,2.0309205
Avg_Monthly_DSCI,3,1.1298801
Avg_Monthly_DSCI,4,1.5439391
Avg_Monthly_DSCI,5,1.9493111
Avg_Monthly_DSCI,6,1.8822514
Avg_Monthly_DSCI,7,1.4595277
Avg_Monthly_DSCI,8,1.6619767
Avg_Monthly_DSCI,9,1.5308324
Avg_Monthly_DSCI,10,1.4798433
Avg_Monthly_DSCI,11,1.0016305
Avg_Monthly_DSCI,12,1.2240169
