feature,window_size,rmse
AQI_PM10,5,2.3170721530914307
AQI_PM25,7,2.245814561843872
Avg_Monthly_DSCI,9,0.5965151190757751
EARTHQUAKE_Total,1,2.2753028869628906
PRECIP,11,1.1465692520141602
WIND_AvgMPH,6,1.9918543100357056
WIND_EventCount,5,2.3730947971343994
WIND_RunMiles,4,2.0823724269866943
YJ_PESTICIDE_Total,1,2.288241147994995
log1p_FIRE_Acres_Burned,4,2.2509028911590576
log1p_RODENTICIDE_Total,1,2.2175867557525635
