feature,window_size,rmse
FIRE_Acres_Burned,1,2.7135909
FIRE_Acres_Burned,2,2.7791896
FIRE_Acres_Burned,3,2.5824697
FIRE_Acres_Burned,4,1.8893708
FIRE_Acres_Burned,5,2.1945856
FIRE_Acres_Burned,6,1.7314891
FIRE_Acres_Burned,7,1.5578502
FIRE_Acres_Burned,8,1.7612354
FIRE_Acres_Burned,9,1.4856547
FIRE_Acres_Burned,10,1.4249308
FIRE_Acres_Burned,11,1.3255311
FIRE_Acres_Burned,12,1.1781775
PRECIP,1,2.0638163
PRECIP,2,2.5906456
PRECIP,3,2.5444689
PRECIP,4,2.3293417
PRECIP,5,2.7066839
PRECIP,6,2.3837218
PRECIP,7,1.7162868
PRECIP,8,2.2364452
PRECIP,9,2.1640222
PRECIP,10,2.0275786
PRECIP,11,1.2572951
PRECIP,12,2.6870952
WIND_EventCount,1,2.8830829
WIND_EventCount,2,2.4412906
WIND_EventCount,3,2.653024
WIND_EventCount,4,2.800489
WIND_EventCount,5,2.1367567
WIND_EventCount,6,2.4233425
WIND_EventCount,7,2.0680125
WIND_EventCount,8,2.3142278
WIND_EventCount,9,2.5119278
WIND_EventCount,10,2.0411596
WIND_EventCount,11,2.5004566
WIND_EventCount,12,1.9250945
WIND_AvgMPH,1,2.8315973
WIND_AvgMPH,2,2.4880176
WIND_AvgMPH,3,2.5531447
WIND_AvgMPH,4,2.4277072
WIND_AvgMPH,5,2.4284146
WIND_AvgMPH,6,2.0049014
WIND_AvgMPH,7,2.0783613
WIND_AvgMPH,8,1.9489307
WIND_AvgMPH,9,1.7645447
WIND_AvgMPH,10,2.0961804
WIND_AvgMPH,11,2.0863457
WIND_AvgMPH,12,2.2309427
WIND_RunMiles,1,2.6205642
WIND_RunMiles,2,2.846476
WIND_RunMiles,3,2.4490612
WIND_RunMiles,4,1.9612597
WIND_RunMiles,5,2.1201947
WIND_RunMiles,6,2.1155443
WIND_RunMiles,7,1.8731629
WIND_RunMiles,8,2.010528
WIND_RunMiles,9,2.4349449
WIND_RunMiles,10,2.0942323
WIND_RunMiles,11,2.2484994
WIND_RunMiles,12,1.8841126
AQI_PM25,1,2.122434
AQI_PM25,2,2.523822
AQI_PM25,3,2.3859234
AQI_PM25,4,2.343097
AQI_PM25,5,2.5117931
AQI_PM25,6,2.5241797
AQI_PM25,7,2.070811
AQI_PM25,8,2.2662055
AQI_PM25,9,2.3814304
AQI_PM25,10,2.244783
AQI_PM25,11,2.4747095
AQI_PM25,12,2.2100604
AQI_PM10,1,2.2954624
AQI_PM10,2,2.7946186
AQI_PM10,3,2.2926803
AQI_PM10,4,2.5259612
AQI_PM10,5,2.0878413
AQI_PM10,6,2.2989028
AQI_PM10,7,2.1864238
AQI_PM10,8,2.3116405
AQI_PM10,9,2.0390835
AQI_PM10,10,2.2638106
AQI_PM10,11,2.3301868
AQI_PM10,12,2.3856328
EARTHQUAKE_Total,1,2.4797235
EARTHQUAKE_Total,2,2.9219759
EARTHQUAKE_Total,3,2.6774373
EARTHQUAKE_Total,4,2.6703975
EARTHQUAKE_Total,5,2.2093978
EARTHQUAKE_Total,6,2.6762698
EARTHQUAKE_Total,7,2.1811557
EARTHQUAKE_Total,8,2.4929764
EARTHQUAKE_Total,9,1.9369353
EARTHQUAKE_Total,10,1.9618844
EARTHQUAKE_Total,11,2.2963212
EARTHQUAKE_Total,12,2.8881714
PESTICIDE_Total,1,2.4749045
PESTICIDE_Total,2,2.8000104
PESTICIDE_Total,3,2.5297863
PESTICIDE_Total,4,2.858969
PESTICIDE_Total,5,2.4903197
PESTICIDE_Total,6,2.2446184
PESTICIDE_Total,7,2.4187136
PESTICIDE_Total,8,2.0709562
PESTICIDE_Total,9,2.4915495
PESTICIDE_Total,10,2.0699263
PESTICIDE_Total,11,1.9625655
PESTICIDE_Total,12,2.4634302
RODENTICIDE_Total,1,2.3015642
RODENTICIDE_Total,2,2.4772756
RODENTICIDE_Total,3,2.3086267
RODENTICIDE_Total,4,2.8279538
RODENTICIDE_Total,5,2.5957594
RODENTICIDE_Total,6,2.4307294
RODENTICIDE_Total,7,1.4843742
RODENTICIDE_Total,8,2.6324008
RODENTICIDE_Total,9,2.6756816
RODENTICIDE_Total,10,2.4301262
RODENTICIDE_Total,11,2.164512
RODENTICIDE_Total,12,2.125982
Avg_Monthly_DSCI,1,1.6425356
Avg_Monthly_DSCI,2,2.0093138
Avg_Monthly_DSCI,3,1.0353376
Avg_Monthly_DSCI,4,1.7935132
Avg_Monthly_DSCI,5,1.85642
Avg_Monthly_DSCI,6,1.6863002
Avg_Monthly_DSCI,7,3.2510455
Avg_Monthly_DSCI,8,1.6901969
Avg_Monthly_DSCI,9,2.0343566
Avg_Monthly_DSCI,10,2.2555916
Avg_Monthly_DSCI,11,2.9904716
Avg_Monthly_DSCI,12,2.185908
