feature,window_size,rmse
FIRE_Acres_Burned,1,3.0621974
FIRE_Acres_Burned,2,3.0039651
FIRE_Acres_Burned,3,2.8384414
FIRE_Acres_Burned,4,2.2278
FIRE_Acres_Burned,5,2.7344089
FIRE_Acres_Burned,6,2.7335157
FIRE_Acres_Burned,7,2.5368946
FIRE_Acres_Burned,8,2.314552
FIRE_Acres_Burned,9,2.4234798
FIRE_Acres_Burned,10,2.6090991
FIRE_Acres_Burned,11,2.413664
FIRE_Acres_Burned,12,2.5037084
PRECIP,1,3.0622203
PRECIP,2,3.0760326
PRECIP,3,2.9733949
PRECIP,4,2.9596074
PRECIP,5,2.9118633
PRECIP,6,2.9325595
PRECIP,7,2.8370588
PRECIP,8,2.8348355
PRECIP,9,2.7872095
PRECIP,10,2.7931294
PRECIP,11,2.7486851
PRECIP,12,2.783317
WIND_EventCount,1,3.0052404
WIND_EventCount,2,2.996764
WIND_EventCount,3,3.081387
WIND_EventCount,4,2.9188533
WIND_EventCount,5,2.9177284
WIND_EventCount,6,2.9591138
WIND_EventCount,7,2.9540265
WIND_EventCount,8,2.863938
WIND_EventCount,9,2.8443935
WIND_EventCount,10,2.9339004
WIND_EventCount,11,2.8007996
WIND_EventCount,12,2.851906
WIND_AvgMPH,1,3.1611075
WIND_AvgMPH,2,3.0780265
WIND_AvgMPH,3,2.9905646
WIND_AvgMPH,4,2.8919394
WIND_AvgMPH,5,2.9453163
WIND_AvgMPH,6,2.8713782
WIND_AvgMPH,7,2.7690132
WIND_AvgMPH,8,2.794488
WIND_AvgMPH,9,2.819786
WIND_AvgMPH,10,2.7625382
WIND_AvgMPH,11,2.7286382
WIND_AvgMPH,12,2.7556922
WIND_RunMiles,1,3.024306
WIND_RunMiles,2,3.0460722
WIND_RunMiles,3,2.9917889
WIND_RunMiles,4,2.9518387
WIND_RunMiles,5,2.8767304
WIND_RunMiles,6,2.9004097
WIND_RunMiles,7,2.7973387
WIND_RunMiles,8,2.8138247
WIND_RunMiles,9,2.783442
WIND_RunMiles,10,2.8371668
WIND_RunMiles,11,2.6645675
WIND_RunMiles,12,2.8005362
AQI_PM25,1,3.0432978
AQI_PM25,2,2.9953437
AQI_PM25,3,2.9701653
AQI_PM25,4,2.9188228
AQI_PM25,5,2.8612692
AQI_PM25,6,2.9638817
AQI_PM25,7,2.7873912
AQI_PM25,8,2.835519
AQI_PM25,9,2.8399832
AQI_PM25,10,2.8527176
AQI_PM25,11,2.7758827
AQI_PM25,12,2.8276255
AQI_PM10,1,3.0303788
AQI_PM10,2,3.093187
AQI_PM10,3,3.0188801
AQI_PM10,4,2.9304082
AQI_PM10,5,2.8996553
AQI_PM10,6,2.9007032
AQI_PM10,7,2.8026845
AQI_PM10,8,2.7847846
AQI_PM10,9,2.7831573
AQI_PM10,10,2.7471957
AQI_PM10,11,2.7342885
AQI_PM10,12,2.601939
EARTHQUAKE_Total,1,3.087743
EARTHQUAKE_Total,2,3.0334752
EARTHQUAKE_Total,3,2.989136
EARTHQUAKE_Total,4,2.9546468
EARTHQUAKE_Total,5,2.8876436
EARTHQUAKE_Total,6,3.0094366
EARTHQUAKE_Total,7,2.8825653
EARTHQUAKE_Total,8,2.900867
EARTHQUAKE_Total,9,2.8574743
EARTHQUAKE_Total,10,2.8597186
EARTHQUAKE_Total,11,2.8030648
EARTHQUAKE_Total,12,2.7854633
PESTICIDE_Total,1,3.051604
PESTICIDE_Total,2,3.0461595
PESTICIDE_Total,3,2.968545
PESTICIDE_Total,4,2.9556358
PESTICIDE_Total,5,2.9321158
PESTICIDE_Total,6,2.9581425
PESTICIDE_Total,7,2.8527339
PESTICIDE_Total,8,2.8095856
PESTICIDE_Total,9,2.8279467
PESTICIDE_Total,10,2.8708472
PESTICIDE_Total,11,2.7810786
PESTICIDE_Total,12,2.7997575
RODENTICIDE_Total,1,3.184033
RODENTICIDE_Total,2,3.0566273
RODENTICIDE_Total,3,2.8381
RODENTICIDE_Total,4,2.9454367
RODENTICIDE_Total,5,2.9079082
RODENTICIDE_Total,6,2.9503002
RODENTICIDE_Total,7,2.809979
RODENTICIDE_Total,8,2.8481414
RODENTICIDE_Total,9,2.8173892
RODENTICIDE_Total,10,2.8572366
RODENTICIDE_Total,11,2.7892458
RODENTICIDE_Total,12,2.7802656
Avg_Monthly_DSCI,1,4.3874335
Avg_Monthly_DSCI,2,1.994501
Avg_Monthly_DSCI,3,1.0489246
Avg_Monthly_DSCI,4,1.4744371
Avg_Monthly_DSCI,5,5.001714
Avg_Monthly_DSCI,6,3.8997078
Avg_Monthly_DSCI,7,4.104297
Avg_Monthly_DSCI,8,3.8354423
Avg_Monthly_DSCI,9,2.8424504
Avg_Monthly_DSCI,10,3.4124718
Avg_Monthly_DSCI,11,3.5811357
Avg_Monthly_DSCI,12,3.019691
