feature,window_size,rmse
FIRE_Acres_Burned,1,2.9670408
FIRE_Acres_Burned,2,3.1544998
FIRE_Acres_Burned,3,2.4394586
FIRE_Acres_Burned,4,2.5497522
FIRE_Acres_Burned,5,2.3012545
FIRE_Acres_Burned,6,2.2989802
FIRE_Acres_Burned,7,1.9470555
FIRE_Acres_Burned,8,1.9356216
FIRE_Acres_Burned,9,1.6883404
FIRE_Acres_Burned,10,2.8243318
FIRE_Acres_Burned,11,2.7554185
FIRE_Acres_Burned,12,1.826203
PRECIP,1,2.9992785
PRECIP,2,3.1784334
PRECIP,3,3.037327
PRECIP,4,2.9767425
PRECIP,5,3.5244322
PRECIP,6,3.2622259
PRECIP,7,2.7500093
PRECIP,8,2.1055145
PRECIP,9,1.3550961
PRECIP,10,1.8141518
PRECIP,11,0.93564385
PRECIP,12,1.0084163
WIND_EventCount,1,3.144803
WIND_EventCount,2,3.2168174
WIND_EventCount,3,3.147865
WIND_EventCount,4,2.8341699
WIND_EventCount,5,3.0604193
WIND_EventCount,6,3.4751577
WIND_EventCount,7,3.2215235
WIND_EventCount,8,3.0579247
WIND_EventCount,9,3.4531083
WIND_EventCount,10,2.4418645
WIND_EventCount,11,2.8392825
WIND_EventCount,12,2.518082
WIND_AvgMPH,1,3.0860384
WIND_AvgMPH,2,3.0978453
WIND_AvgMPH,3,3.020298
WIND_AvgMPH,4,2.806086
WIND_AvgMPH,5,2.8476405
WIND_AvgMPH,6,2.8099837
WIND_AvgMPH,7,2.8100035
WIND_AvgMPH,8,2.5395293
WIND_AvgMPH,9,2.7472875
WIND_AvgMPH,10,2.8444686
WIND_AvgMPH,11,2.1958342
WIND_AvgMPH,12,2.4646196
WIND_RunMiles,1,3.0734746
WIND_RunMiles,2,3.0593846
WIND_RunMiles,3,3.008169
WIND_RunMiles,4,2.7840981
WIND_RunMiles,5,2.7221327
WIND_RunMiles,6,2.8557336
WIND_RunMiles,7,2.6802316
WIND_RunMiles,8,2.564993
WIND_RunMiles,9,2.8258247
WIND_RunMiles,10,2.2508378
WIND_RunMiles,11,2.6320589
WIND_RunMiles,12,2.2449286
AQI_PM25,1,3.0724437
AQI_PM25,2,3.0665715
AQI_PM25,3,3.0369112
AQI_PM25,4,2.9436295
AQI_PM25,5,3.0897622
AQI_PM25,6,2.8931546
AQI_PM25,7,2.7246156
AQI_PM25,8,2.4846194
AQI_PM25,9,2.4922273
AQI_PM25,10,3.244526
AQI_PM25,11,3.363878
AQI_PM25,12,3.0520482
AQI_PM10,1,3.0496905
AQI_PM10,2,3.1150382
AQI_PM10,3,3.3158321
AQI_PM10,4,3.7377884
AQI_PM10,5,2.5329814
AQI_PM10,6,3.177047
AQI_PM10,7,2.869117
AQI_PM10,8,2.4206278
AQI_PM10,9,2.3934312
AQI_PM10,10,1.9838505
AQI_PM10,11,1.5836247
AQI_PM10,12,1.6733813
EARTHQUAKE_Total,1,3.1104724
EARTHQUAKE_Total,2,3.2198687
EARTHQUAKE_Total,3,2.8577487
EARTHQUAKE_Total,4,3.050785
EARTHQUAKE_Total,5,3.4572258
EARTHQUAKE_Total,6,3.2167091
EARTHQUAKE_Total,7,3.0993063
EARTHQUAKE_Total,8,3.0867727
EARTHQUAKE_Total,9,3.658603
EARTHQUAKE_Total,10,2.9064617
EARTHQUAKE_Total,11,2.4954634
EARTHQUAKE_Total,12,2.4958043
PESTICIDE_Total,1,3.0318966
PESTICIDE_Total,2,3.0545318
PESTICIDE_Total,3,3.1997385
PESTICIDE_Total,4,2.8668153
PESTICIDE_Total,5,3.0425591
PESTICIDE_Total,6,4.115255
PESTICIDE_Total,7,3.0104542
PESTICIDE_Total,8,2.8187976
PESTICIDE_Total,9,2.815485
PESTICIDE_Total,10,5.0539823
PESTICIDE_Total,11,4.944351
PESTICIDE_Total,12,4.0829215
POUNDS_PRODUCT_APPLIED,1,3.055306
POUNDS_PRODUCT_APPLIED,2,3.0831597
POUNDS_PRODUCT_APPLIED,3,2.8404682
POUNDS_PRODUCT_APPLIED,4,3.2745283
POUNDS_PRODUCT_APPLIED,5,3.0882895
POUNDS_PRODUCT_APPLIED,6,3.2347515
POUNDS_PRODUCT_APPLIED,7,3.3261771
POUNDS_PRODUCT_APPLIED,8,2.484817
POUNDS_PRODUCT_APPLIED,9,2.6549582
POUNDS_PRODUCT_APPLIED,10,1.9435328
POUNDS_PRODUCT_APPLIED,11,2.3869524
POUNDS_PRODUCT_APPLIED,12,2.4371965
