feature,window_size,rmse
FIRE_Acres_Burned,1,2.337962
FIRE_Acres_Burned,2,1.862197
FIRE_Acres_Burned,3,1.4107883
FIRE_Acres_Burned,4,1.4495003
FIRE_Acres_Burned,5,1.3824136
FIRE_Acres_Burned,6,1.5812541
FIRE_Acres_Burned,7,1.5271062
FIRE_Acres_Burned,8,1.3726293
FIRE_Acres_Burned,9,1.2115737
FIRE_Acres_Burned,10,1.6238114
FIRE_Acres_Burned,11,1.2657591
FIRE_Acres_Burned,12,0.8689523
PRECIP,1,1.9010562
PRECIP,2,6.84154
PRECIP,3,3.5477316
PRECIP,4,2.707984
PRECIP,5,2.5665653
PRECIP,6,2.3158875
PRECIP,7,1.4284915
PRECIP,8,2.4872026
PRECIP,9,1.5069939
PRECIP,10,1.9923737
PRECIP,11,2.0614574
PRECIP,12,1.4813795
WIND_EventCount,1,3.216086
WIND_EventCount,2,3.956967
WIND_EventCount,3,1.4139833
WIND_EventCount,4,2.5721805
WIND_EventCount,5,2.4438179
WIND_EventCount,6,2.470409
WIND_EventCount,7,2.2016242
WIND_EventCount,8,3.5543904
WIND_EventCount,9,2.4415803
WIND_EventCount,10,2.7208366
WIND_EventCount,11,1.6789461
WIND_EventCount,12,3.0406928
WIND_AvgMPH,1,3.0190077
WIND_AvgMPH,2,3.1083884
WIND_AvgMPH,3,2.1211157
WIND_AvgMPH,4,2.3772428
WIND_AvgMPH,5,2.3921912
WIND_AvgMPH,6,1.861217
WIND_AvgMPH,7,1.562004
WIND_AvgMPH,8,1.866376
WIND_AvgMPH,9,2.6146219
WIND_AvgMPH,10,1.9138763
WIND_AvgMPH,11,3.917328
WIND_AvgMPH,12,1.8434212
WIND_RunMiles,1,1.6738842
WIND_RunMiles,2,5.316502
WIND_RunMiles,3,2.4346097
WIND_RunMiles,4,1.6935874
WIND_RunMiles,5,3.167164
WIND_RunMiles,6,1.9437245
WIND_RunMiles,7,2.4950457
WIND_RunMiles,8,2.4794586
WIND_RunMiles,9,2.325506
WIND_RunMiles,10,2.3316367
WIND_RunMiles,11,2.2338424
WIND_RunMiles,12,1.8821964
AQI_PM25,1,1.9106941
AQI_PM25,2,2.8301067
AQI_PM25,3,2.6527107
AQI_PM25,4,2.5793004
AQI_PM25,5,2.4058485
AQI_PM25,6,2.6344697
AQI_PM25,7,4.2061086
AQI_PM25,8,4.554563
AQI_PM25,9,3.7359982
AQI_PM25,10,2.779918
AQI_PM25,11,4.7393146
AQI_PM25,12,2.9735591
AQI_PM10,1,3.5677147
AQI_PM10,2,3.5799496
AQI_PM10,3,2.5179706
AQI_PM10,4,1.6215806
AQI_PM10,5,2.138938
AQI_PM10,6,2.8568122
AQI_PM10,7,2.9884846
AQI_PM10,8,1.7711704
AQI_PM10,9,3.4705493
AQI_PM10,10,2.445461
AQI_PM10,11,5.267785
AQI_PM10,12,1.6284826
EARTHQUAKE_Total,1,3.0654433
EARTHQUAKE_Total,2,3.4035082
EARTHQUAKE_Total,3,2.8152552
EARTHQUAKE_Total,4,1.8476533
EARTHQUAKE_Total,5,3.1408904
EARTHQUAKE_Total,6,3.3793185
EARTHQUAKE_Total,7,2.5417058
EARTHQUAKE_Total,8,1.0892875
EARTHQUAKE_Total,9,3.1004086
EARTHQUAKE_Total,10,1.8580672
EARTHQUAKE_Total,11,2.6787832
EARTHQUAKE_Total,12,1.5553912
PESTICIDE_Total,1,2.2438543
PESTICIDE_Total,2,3.4372878
PESTICIDE_Total,3,3.6286986
PESTICIDE_Total,4,6.1609907
PESTICIDE_Total,5,2.902828
PESTICIDE_Total,6,3.3079622
PESTICIDE_Total,7,4.6470633
PESTICIDE_Total,8,4.2821064
PESTICIDE_Total,9,2.2607214
PESTICIDE_Total,10,4.299163
PESTICIDE_Total,11,3.4994333
PESTICIDE_Total,12,2.4352982
POUNDS_PRODUCT_APPLIED,1,2.3570864
POUNDS_PRODUCT_APPLIED,2,2.1113374
POUNDS_PRODUCT_APPLIED,3,4.079028
POUNDS_PRODUCT_APPLIED,4,1.6266314
POUNDS_PRODUCT_APPLIED,5,2.414628
POUNDS_PRODUCT_APPLIED,6,2.38578
POUNDS_PRODUCT_APPLIED,7,2.7693489
POUNDS_PRODUCT_APPLIED,8,2.245855
POUNDS_PRODUCT_APPLIED,9,2.723951
POUNDS_PRODUCT_APPLIED,10,2.3582573
POUNDS_PRODUCT_APPLIED,11,3.0455809
POUNDS_PRODUCT_APPLIED,12,3.2806118
Avg_Monthly_DSCI,1,1.346208
Avg_Monthly_DSCI,2,1.9998838
Avg_Monthly_DSCI,3,1.5208532
Avg_Monthly_DSCI,4,1.6660266
Avg_Monthly_DSCI,5,1.0508475
Avg_Monthly_DSCI,6,1.2183944
Avg_Monthly_DSCI,7,1.2600138
Avg_Monthly_DSCI,8,1.5945798
Avg_Monthly_DSCI,9,1.084943
Avg_Monthly_DSCI,10,1.1416563
Avg_Monthly_DSCI,11,1.1996326
Avg_Monthly_DSCI,12,1.0505271
