feature,window_size,rmse
FIRE_Acres_Burned,1,2.9919353
FIRE_Acres_Burned,2,3.2114947
FIRE_Acres_Burned,3,1.3863422
FIRE_Acres_Burned,4,2.0704155
FIRE_Acres_Burned,5,2.3933306
FIRE_Acres_Burned,6,2.3079426
FIRE_Acres_Burned,7,1.5966848
FIRE_Acres_Burned,8,1.1834172
FIRE_Acres_Burned,9,1.8834199
FIRE_Acres_Burned,10,1.1598654
FIRE_Acres_Burned,11,1.3703814
FIRE_Acres_Burned,12,1.257223
PRECIP,1,3.3674326
PRECIP,2,3.5440063
PRECIP,3,2.935979
PRECIP,4,2.4086568
PRECIP,5,2.04237
PRECIP,6,2.4975138
PRECIP,7,2.9569314
PRECIP,8,2.3554661
PRECIP,9,2.0429661
PRECIP,10,1.9720935
PRECIP,11,2.028163
PRECIP,12,2.0992086
WIND_EventCount,1,3.2076225
WIND_EventCount,2,2.9032438
WIND_EventCount,3,3.1551304
WIND_EventCount,4,2.3133898
WIND_EventCount,5,1.734836
WIND_EventCount,6,2.9438448
WIND_EventCount,7,2.2346137
WIND_EventCount,8,3.6855526
WIND_EventCount,9,6.257069
WIND_EventCount,10,2.7957654
WIND_EventCount,11,3.9792848
WIND_EventCount,12,2.3756392
WIND_AvgMPH,1,3.0643427
WIND_AvgMPH,2,2.9490633
WIND_AvgMPH,3,3.1014507
WIND_AvgMPH,4,2.708072
WIND_AvgMPH,5,2.4863
WIND_AvgMPH,6,2.4946616
WIND_AvgMPH,7,1.9010885
WIND_AvgMPH,8,2.2628593
WIND_AvgMPH,9,2.8708613
WIND_AvgMPH,10,2.305528
WIND_AvgMPH,11,2.2571993
WIND_AvgMPH,12,1.9699112
WIND_RunMiles,1,2.3319254
WIND_RunMiles,2,2.1189256
WIND_RunMiles,3,3.610609
WIND_RunMiles,4,1.8961748
WIND_RunMiles,5,2.9161906
WIND_RunMiles,6,3.149336
WIND_RunMiles,7,2.526189
WIND_RunMiles,8,2.0887938
WIND_RunMiles,9,2.554594
WIND_RunMiles,10,2.59238
WIND_RunMiles,11,1.8890984
WIND_RunMiles,12,2.6172774
AQI_PM25,1,3.213042
AQI_PM25,2,2.8701544
AQI_PM25,3,2.912659
AQI_PM25,4,2.0917807
AQI_PM25,5,3.2724054
AQI_PM25,6,1.9059806
AQI_PM25,7,4.3558416
AQI_PM25,8,4.545437
AQI_PM25,9,2.815147
AQI_PM25,10,3.1139045
AQI_PM25,11,2.368575
AQI_PM25,12,3.0161955
AQI_PM10,1,2.9837165
AQI_PM10,2,2.9607193
AQI_PM10,3,2.503256
AQI_PM10,4,3.1971734
AQI_PM10,5,2.2656186
AQI_PM10,6,2.4411068
AQI_PM10,7,2.9185998
AQI_PM10,8,2.5335374
AQI_PM10,9,2.3097186
AQI_PM10,10,1.6360154
AQI_PM10,11,3.5091019
AQI_PM10,12,1.5386509
EARTHQUAKE_Total,1,2.870431
EARTHQUAKE_Total,2,3.4577334
EARTHQUAKE_Total,3,2.956361
EARTHQUAKE_Total,4,3.271421
EARTHQUAKE_Total,5,2.7476828
EARTHQUAKE_Total,6,2.890112
EARTHQUAKE_Total,7,2.3139699
EARTHQUAKE_Total,8,2.7341688
EARTHQUAKE_Total,9,2.6088362
EARTHQUAKE_Total,10,2.4238038
EARTHQUAKE_Total,11,2.2409644
EARTHQUAKE_Total,12,2.9930656
PESTICIDE_Total,1,2.6558554
PESTICIDE_Total,2,3.645853
PESTICIDE_Total,3,2.7770152
PESTICIDE_Total,4,4.5426335
PESTICIDE_Total,5,4.6167383
PESTICIDE_Total,6,3.5505047
PESTICIDE_Total,7,2.920709
PESTICIDE_Total,8,3.875216
PESTICIDE_Total,9,2.2305639
PESTICIDE_Total,10,3.9758067
PESTICIDE_Total,11,2.8017821
PESTICIDE_Total,12,2.902706
POUNDS_PRODUCT_APPLIED,1,2.5209424
POUNDS_PRODUCT_APPLIED,2,2.9647295
POUNDS_PRODUCT_APPLIED,3,3.0817966
POUNDS_PRODUCT_APPLIED,4,2.4766226
POUNDS_PRODUCT_APPLIED,5,2.5416183
POUNDS_PRODUCT_APPLIED,6,3.4047232
POUNDS_PRODUCT_APPLIED,7,2.7592406
POUNDS_PRODUCT_APPLIED,8,2.4022496
POUNDS_PRODUCT_APPLIED,9,2.6226904
POUNDS_PRODUCT_APPLIED,10,2.402638
POUNDS_PRODUCT_APPLIED,11,2.7005193
POUNDS_PRODUCT_APPLIED,12,3.820631
Avg_Monthly_DSCI,1,1.0170035
Avg_Monthly_DSCI,2,1.63701
Avg_Monthly_DSCI,3,1.8082958
Avg_Monthly_DSCI,4,1.1828538
Avg_Monthly_DSCI,5,1.1501133
Avg_Monthly_DSCI,6,1.0653002
Avg_Monthly_DSCI,7,1.192673
Avg_Monthly_DSCI,8,1.1879145
Avg_Monthly_DSCI,9,1.140535
Avg_Monthly_DSCI,10,1.136383
Avg_Monthly_DSCI,11,1.1511997
Avg_Monthly_DSCI,12,1.4723306
