feature,window_size,rmse
AQI_PM10,3,6.7607856
AQI_PM25,1,8.700962
EARTHQUAKE_Total,1,8.245496
FIRE_Acres_Burned,1,8.113632
PESTICIDE_Total,1,8.417287
PRECIP,11,4.9696727
WIND_AvgMPH,3,8.365072
WIND_EventCount,1,8.250067
WIND_RunMiles,3,8.335397
