feature,window_size,rmse
AQI_PM10,2,7.3765693
AQI_PM25,1,8.811036
EARTHQUAKE_Total,1,8.411975
FIRE_Acres_Burned,1,8.240493
PESTICIDE_Total,1,8.623465
POUNDS_PRODUCT_APPLIED,1,9.485064
PRECIP,11,5.6417303
WIND_AvgMPH,2,8.664131
WIND_EventCount,1,8.442609
WIND_RunMiles,10,8.752677
