feature,window_size,rmse
FIRE_Acres_Burned,1,8.240493
FIRE_Acres_Burned,2,8.326469
FIRE_Acres_Burned,3,8.617411
FIRE_Acres_Burned,4,8.635903
FIRE_Acres_Burned,5,8.933446
FIRE_Acres_Burned,6,9.017413
FIRE_Acres_Burned,7,8.900929
FIRE_Acres_Burned,8,8.977085
FIRE_Acres_Burned,9,9.224203
FIRE_Acres_Burned,10,9.354067
FIRE_Acres_Burned,11,9.667146
FIRE_Acres_Burned,12,9.57487
PRECIP,1,8.70762
PRECIP,2,8.0929165
PRECIP,3,9.180173
PRECIP,4,8.228088
PRECIP,5,7.3815985
PRECIP,6,7.844823
PRECIP,7,8.07958
PRECIP,8,6.456882
PRECIP,9,7.1932325
PRECIP,10,6.301802
PRECIP,11,5.6417303
PRECIP,12,6.134618
WIND_EventCount,1,8.442609
WIND_EventCount,2,8.801173
WIND_EventCount,3,8.454377
WIND_EventCount,4,9.044765
WIND_EventCount,5,9.5132475
WIND_EventCount,6,10.267082
WIND_EventCount,7,10.573949
WIND_EventCount,8,10.478673
WIND_EventCount,9,10.573919
WIND_EventCount,10,11.662845
WIND_EventCount,11,10.988396
WIND_EventCount,12,10.567647
WIND_AvgMPH,1,9.216849
WIND_AvgMPH,2,8.664131
WIND_AvgMPH,3,12.780544
WIND_AvgMPH,4,14.713898
WIND_AvgMPH,5,16.444832
WIND_AvgMPH,6,13.140145
WIND_AvgMPH,7,16.167852
WIND_AvgMPH,8,13.296984
WIND_AvgMPH,9,10.033566
WIND_AvgMPH,10,9.918795
WIND_AvgMPH,11,11.842598
WIND_AvgMPH,12,12.033952
WIND_RunMiles,1,8.814266
WIND_RunMiles,2,8.845785
WIND_RunMiles,3,10.644017
WIND_RunMiles,4,12.876345
WIND_RunMiles,5,12.767119
WIND_RunMiles,6,14.258104
WIND_RunMiles,7,15.919684
WIND_RunMiles,8,13.605199
WIND_RunMiles,9,15.4466715
WIND_RunMiles,10,8.752677
WIND_RunMiles,11,10.132493
WIND_RunMiles,12,10.720878
AQI_PM25,1,8.811036
AQI_PM25,2,9.13106
AQI_PM25,3,9.652405
AQI_PM25,4,12.071544
AQI_PM25,5,20.222576
AQI_PM25,6,12.95476
AQI_PM25,7,24.511633
AQI_PM25,8,17.390789
AQI_PM25,9,11.938765
AQI_PM25,10,19.58745
AQI_PM25,11,13.534642
AQI_PM25,12,15.1120405
AQI_PM10,1,7.688373
AQI_PM10,2,7.3765693
AQI_PM10,3,13.477269
AQI_PM10,4,8.056937
AQI_PM10,5,11.912946
AQI_PM10,6,12.709111
AQI_PM10,7,13.249387
AQI_PM10,8,13.507807
AQI_PM10,9,25.72674
AQI_PM10,10,32.322647
AQI_PM10,11,27.186962
AQI_PM10,12,23.22297
EARTHQUAKE_Total,1,8.411975
EARTHQUAKE_Total,2,8.52605
EARTHQUAKE_Total,3,8.4833355
EARTHQUAKE_Total,4,9.65404
EARTHQUAKE_Total,5,9.859416
EARTHQUAKE_Total,6,12.027159
EARTHQUAKE_Total,7,10.497414
EARTHQUAKE_Total,8,13.2274065
EARTHQUAKE_Total,9,16.286003
EARTHQUAKE_Total,10,9.392917
EARTHQUAKE_Total,11,9.92711
EARTHQUAKE_Total,12,9.881433
PESTICIDE_Total,1,8.623465
PESTICIDE_Total,2,9.991437
PESTICIDE_Total,3,11.209918
PESTICIDE_Total,4,14.838917
PESTICIDE_Total,5,17.652248
PESTICIDE_Total,6,13.879879
PESTICIDE_Total,7,21.36242
PESTICIDE_Total,8,25.700304
PESTICIDE_Total,9,24.374392
PESTICIDE_Total,10,26.430939
PESTICIDE_Total,11,22.575172
PESTICIDE_Total,12,21.467466
POUNDS_PRODUCT_APPLIED,1,9.485064
POUNDS_PRODUCT_APPLIED,2,10.195882
POUNDS_PRODUCT_APPLIED,3,9.818765
POUNDS_PRODUCT_APPLIED,4,11.104073
POUNDS_PRODUCT_APPLIED,5,13.714894
POUNDS_PRODUCT_APPLIED,6,17.070663
POUNDS_PRODUCT_APPLIED,7,15.715522
POUNDS_PRODUCT_APPLIED,8,16.540916
POUNDS_PRODUCT_APPLIED,9,17.625984
POUNDS_PRODUCT_APPLIED,10,15.436206
POUNDS_PRODUCT_APPLIED,11,15.412795
POUNDS_PRODUCT_APPLIED,12,17.903662
