feature,window_size,rmse
FIRE_Acres_Burned,1,1.7761649
FIRE_Acres_Burned,2,2.3889425
FIRE_Acres_Burned,3,2.0324826
FIRE_Acres_Burned,4,2.3452048
FIRE_Acres_Burned,5,1.4072257
FIRE_Acres_Burned,6,2.2106545
FIRE_Acres_Burned,7,1.5631766
FIRE_Acres_Burned,8,1.0299596
FIRE_Acres_Burned,9,1.2130767
FIRE_Acres_Burned,10,1.1343018
FIRE_Acres_Burned,11,1.1143929
FIRE_Acres_Burned,12,1.0718777
PRECIP,1,2.1665213
PRECIP,2,2.4012706
PRECIP,3,2.836338
PRECIP,4,2.447045
PRECIP,5,2.290764
PRECIP,6,2.6685166
PRECIP,7,1.7042472
PRECIP,8,2.5597835
PRECIP,9,2.3265474
PRECIP,10,2.1344297
PRECIP,11,1.8099532
PRECIP,12,1.0907232
WIND_EventCount,1,2.9936223
WIND_EventCount,2,3.101218
WIND_EventCount,3,3.768748
WIND_EventCount,4,2.7757323
WIND_EventCount,5,2.7747808
WIND_EventCount,6,1.8504237
WIND_EventCount,7,2.3983994
WIND_EventCount,8,2.4767373
WIND_EventCount,9,2.101819
WIND_EventCount,10,2.0485682
WIND_EventCount,11,1.8813037
WIND_EventCount,12,2.7082024
WIND_AvgMPH,1,2.4770331
WIND_AvgMPH,2,2.5409875
WIND_AvgMPH,3,2.494531
WIND_AvgMPH,4,2.116681
WIND_AvgMPH,5,2.24293
WIND_AvgMPH,6,1.9744947
WIND_AvgMPH,7,1.7074664
WIND_AvgMPH,8,3.064177
WIND_AvgMPH,9,2.2016563
WIND_AvgMPH,10,1.5639278
WIND_AvgMPH,11,2.2535698
WIND_AvgMPH,12,1.6860683
WIND_RunMiles,1,1.539736
WIND_RunMiles,2,2.1903696
WIND_RunMiles,3,3.8117628
WIND_RunMiles,4,2.7706504
WIND_RunMiles,5,2.349918
WIND_RunMiles,6,1.9028748
WIND_RunMiles,7,2.020834
WIND_RunMiles,8,2.4254494
WIND_RunMiles,9,2.2332141
WIND_RunMiles,10,2.799037
WIND_RunMiles,11,1.9466377
WIND_RunMiles,12,2.9688187
AQI_PM25,1,1.6843623
AQI_PM25,2,3.4868891
AQI_PM25,3,2.9656444
AQI_PM25,4,3.2176354
AQI_PM25,5,2.5361822
AQI_PM25,6,2.3975575
AQI_PM25,7,2.1344225
AQI_PM25,8,2.9452915
AQI_PM25,9,2.5523036
AQI_PM25,10,2.6023471
AQI_PM25,11,2.1216612
AQI_PM25,12,3.3489256
AQI_PM10,1,2.7040937
AQI_PM10,2,2.172643
AQI_PM10,3,2.192432
AQI_PM10,4,2.9968147
AQI_PM10,5,2.9885988
AQI_PM10,6,2.4004223
AQI_PM10,7,3.1838534
AQI_PM10,8,2.8118699
AQI_PM10,9,1.6202247
AQI_PM10,10,1.918672
AQI_PM10,11,2.1771452
AQI_PM10,12,1.635297
EARTHQUAKE_Total,1,1.849848
EARTHQUAKE_Total,2,2.1724577
EARTHQUAKE_Total,3,1.9934407
EARTHQUAKE_Total,4,2.391448
EARTHQUAKE_Total,5,2.9998682
EARTHQUAKE_Total,6,2.327438
EARTHQUAKE_Total,7,1.9639792
EARTHQUAKE_Total,8,2.593905
EARTHQUAKE_Total,9,2.7789383
EARTHQUAKE_Total,10,2.1644201
EARTHQUAKE_Total,11,2.2968407
EARTHQUAKE_Total,12,1.9546709
PESTICIDE_Total,1,2.6884563
PESTICIDE_Total,2,2.645169
PESTICIDE_Total,3,2.9237366
PESTICIDE_Total,4,3.0150332
PESTICIDE_Total,5,2.349164
PESTICIDE_Total,6,2.162631
PESTICIDE_Total,7,2.8736367
PESTICIDE_Total,8,2.2985911
PESTICIDE_Total,9,2.1680384
PESTICIDE_Total,10,2.8754442
PESTICIDE_Total,11,2.508335
PESTICIDE_Total,12,2.335449
RODENTICIDE_Total,1,1.9126797
RODENTICIDE_Total,2,2.3789203
RODENTICIDE_Total,3,3.2932663
RODENTICIDE_Total,4,2.144
RODENTICIDE_Total,5,2.6079495
RODENTICIDE_Total,6,2.3526728
RODENTICIDE_Total,7,2.7032251
RODENTICIDE_Total,8,2.4406989
RODENTICIDE_Total,9,2.7588549
RODENTICIDE_Total,10,2.5953054
RODENTICIDE_Total,11,2.3091564
RODENTICIDE_Total,12,2.3436885
Avg_Monthly_DSCI,1,1.4489366
Avg_Monthly_DSCI,2,1.6043055
Avg_Monthly_DSCI,3,1.1524413
Avg_Monthly_DSCI,4,1.1590326
Avg_Monthly_DSCI,5,1.3111604
Avg_Monthly_DSCI,6,1.1380633
Avg_Monthly_DSCI,7,1.178117
Avg_Monthly_DSCI,8,1.5519152
Avg_Monthly_DSCI,9,1.0316125
Avg_Monthly_DSCI,10,1.1423259
Avg_Monthly_DSCI,11,1.0180693
Avg_Monthly_DSCI,12,1.0553004
