feature,window_size,rmse
FIRE_Acres_Burned,1,7.2691054
FIRE_Acres_Burned,2,7.397459
FIRE_Acres_Burned,3,7.51855
FIRE_Acres_Burned,4,7.805764
FIRE_Acres_Burned,5,7.482369
FIRE_Acres_Burned,6,7.9438906
FIRE_Acres_Burned,7,8.075976
FIRE_Acres_Burned,8,8.539488
FIRE_Acres_Burned,9,8.349526
FIRE_Acres_Burned,10,8.566245
FIRE_Acres_Burned,11,8.467231
FIRE_Acres_Burned,12,8.560616
PRECIP,1,7.768045
PRECIP,2,8.156237
PRECIP,3,8.07457
PRECIP,4,7.444451
PRECIP,5,8.74751
PRECIP,6,6.2803183
PRECIP,7,5.772249
PRECIP,8,6.163707
PRECIP,9,6.028672
PRECIP,10,6.043184
PRECIP,11,4.194293
PRECIP,12,5.919533
WIND_EventCount,1,7.8338766
WIND_EventCount,2,8.0708885
WIND_EventCount,3,8.81406
WIND_EventCount,4,9.811306
WIND_EventCount,5,9.587585
WIND_EventCount,6,11.957452
WIND_EventCount,7,11.722675
WIND_EventCount,8,11.892531
WIND_EventCount,9,11.538489
WIND_EventCount,10,11.865303
WIND_EventCount,11,12.879428
WIND_EventCount,12,17.596148
WIND_AvgMPH,1,9.866313
WIND_AvgMPH,2,8.806904
WIND_AvgMPH,3,11.136078
WIND_AvgMPH,4,13.1910715
WIND_AvgMPH,5,12.747703
WIND_AvgMPH,6,13.926937
WIND_AvgMPH,7,17.493084
WIND_AvgMPH,8,13.333495
WIND_AvgMPH,9,12.7775
WIND_AvgMPH,10,11.139282
WIND_AvgMPH,11,15.890094
WIND_AvgMPH,12,12.04909
WIND_RunMiles,1,9.881466
WIND_RunMiles,2,9.315588
WIND_RunMiles,3,14.049665
WIND_RunMiles,4,14.086788
WIND_RunMiles,5,14.351781
WIND_RunMiles,6,16.15813
WIND_RunMiles,7,14.66052
WIND_RunMiles,8,14.563211
WIND_RunMiles,9,10.648926
WIND_RunMiles,10,12.439757
WIND_RunMiles,11,10.538997
WIND_RunMiles,12,10.1185465
AQI_PM25,1,7.5788713
AQI_PM25,2,8.178552
AQI_PM25,3,8.168002
AQI_PM25,4,11.189709
AQI_PM25,5,18.085844
AQI_PM25,6,13.301813
AQI_PM25,7,23.823856
AQI_PM25,8,18.317102
AQI_PM25,9,14.7143755
AQI_PM25,10,13.593775
AQI_PM25,11,12.970461
AQI_PM25,12,16.16767
AQI_PM10,1,5.447374
AQI_PM10,2,5.197706
AQI_PM10,3,13.374515
AQI_PM10,4,6.7264986
AQI_PM10,5,5.1734076
AQI_PM10,6,16.257433
AQI_PM10,7,13.295364
AQI_PM10,8,11.852284
AQI_PM10,9,20.46998
AQI_PM10,10,36.22677
AQI_PM10,11,30.506126
AQI_PM10,12,21.931084
EARTHQUAKE_Total,1,7.38372
EARTHQUAKE_Total,2,7.4545484
EARTHQUAKE_Total,3,8.094824
EARTHQUAKE_Total,4,8.017834
EARTHQUAKE_Total,5,8.632489
EARTHQUAKE_Total,6,9.099108
EARTHQUAKE_Total,7,10.988773
EARTHQUAKE_Total,8,10.829936
EARTHQUAKE_Total,9,10.415532
EARTHQUAKE_Total,10,15.798765
EARTHQUAKE_Total,11,8.986174
EARTHQUAKE_Total,12,7.4826202
PESTICIDE_Total,1,7.075815
PESTICIDE_Total,2,8.5989685
PESTICIDE_Total,3,15.1972065
PESTICIDE_Total,4,17.013987
PESTICIDE_Total,5,16.608181
PESTICIDE_Total,6,13.705505
PESTICIDE_Total,7,15.935428
PESTICIDE_Total,8,13.738421
PESTICIDE_Total,9,29.096838
PESTICIDE_Total,10,22.93517
PESTICIDE_Total,11,15.996511
PESTICIDE_Total,12,13.642364
POUNDS_PRODUCT_APPLIED,1,7.849017
POUNDS_PRODUCT_APPLIED,2,10.206212
POUNDS_PRODUCT_APPLIED,3,8.547939
POUNDS_PRODUCT_APPLIED,4,9.059089
POUNDS_PRODUCT_APPLIED,5,9.282463
POUNDS_PRODUCT_APPLIED,6,11.201959
POUNDS_PRODUCT_APPLIED,7,10.455666
POUNDS_PRODUCT_APPLIED,8,9.903968
POUNDS_PRODUCT_APPLIED,9,12.994463
POUNDS_PRODUCT_APPLIED,10,13.506658
POUNDS_PRODUCT_APPLIED,11,11.904482
POUNDS_PRODUCT_APPLIED,12,10.138879
