feature,window_size,rmse
FIRE_Acres_Burned,1,1.0320665
FIRE_Acres_Burned,2,1.2655848
FIRE_Acres_Burned,3,0.93924123
FIRE_Acres_Burned,4,1.1802005
FIRE_Acres_Burned,5,0.8987173
FIRE_Acres_Burned,6,0.9534438
FIRE_Acres_Burned,7,0.9871651
FIRE_Acres_Burned,8,1.5443745
FIRE_Acres_Burned,9,1.2169695
FIRE_Acres_Burned,10,1.7125294
FIRE_Acres_Burned,11,1.0013896
FIRE_Acres_Burned,12,0.92658454
PRECIP,1,1.1330383
PRECIP,2,1.0633878
PRECIP,3,1.3294916
PRECIP,4,1.1355144
PRECIP,5,1.1681875
PRECIP,6,1.2318077
PRECIP,7,1.4352883
PRECIP,8,1.4172424
PRECIP,9,1.1037575
PRECIP,10,1.0173335
PRECIP,11,1.1904715
PRECIP,12,1.2841462
WIND_EventCount,1,1.8911316
WIND_EventCount,2,1.4284885
WIND_EventCount,3,1.8021455
WIND_EventCount,4,1.8735026
WIND_EventCount,5,1.5218042
WIND_EventCount,6,1.0516971
WIND_EventCount,7,1.0771546
WIND_EventCount,8,1.2405218
WIND_EventCount,9,1.0654373
WIND_EventCount,10,1.1772945
WIND_EventCount,11,1.1329435
WIND_EventCount,12,1.2631252
WIND_AvgMPH,1,1.2119492
WIND_AvgMPH,2,1.2453412
WIND_AvgMPH,3,1.3643862
WIND_AvgMPH,4,1.2429482
WIND_AvgMPH,5,1.5613946
WIND_AvgMPH,6,1.0434386
WIND_AvgMPH,7,1.3177207
WIND_AvgMPH,8,1.5863178
WIND_AvgMPH,9,1.0968287
WIND_AvgMPH,10,1.2544371
WIND_AvgMPH,11,1.0336152
WIND_AvgMPH,12,1.1313653
WIND_RunMiles,1,1.1154337
WIND_RunMiles,2,1.0434986
WIND_RunMiles,3,1.0322393
WIND_RunMiles,4,1.0140778
WIND_RunMiles,5,1.967146
WIND_RunMiles,6,1.469197
WIND_RunMiles,7,1.4523062
WIND_RunMiles,8,1.6763902
WIND_RunMiles,9,1.2832218
WIND_RunMiles,10,1.479037
WIND_RunMiles,11,1.1698812
WIND_RunMiles,12,1.5808164
AQI_PM25,1,1.1639695
AQI_PM25,2,1.3224033
AQI_PM25,3,1.7202384
AQI_PM25,4,1.0442028
AQI_PM25,5,2.0407531
AQI_PM25,6,2.1615708
AQI_PM25,7,2.478466
AQI_PM25,8,1.2201215
AQI_PM25,9,1.1068507
AQI_PM25,10,1.3305589
AQI_PM25,11,1.068002
AQI_PM25,12,1.6799691
AQI_PM10,1,1.6697748
AQI_PM10,2,1.039473
AQI_PM10,3,1.049224
AQI_PM10,4,2.7137067
AQI_PM10,5,2.0428982
AQI_PM10,6,1.3620937
AQI_PM10,7,1.0885488
AQI_PM10,8,1.3950216
AQI_PM10,9,1.2431614
AQI_PM10,10,1.8763278
AQI_PM10,11,1.3419945
AQI_PM10,12,1.0702196
EARTHQUAKE_Total,1,1.0255277
EARTHQUAKE_Total,2,1.0808836
EARTHQUAKE_Total,3,1.1476734
EARTHQUAKE_Total,4,1.052369
EARTHQUAKE_Total,5,2.2082803
EARTHQUAKE_Total,6,1.3704143
EARTHQUAKE_Total,7,1.058584
EARTHQUAKE_Total,8,1.5601765
EARTHQUAKE_Total,9,1.7025499
EARTHQUAKE_Total,10,1.1802543
EARTHQUAKE_Total,11,1.0676154
EARTHQUAKE_Total,12,1.4356893
PESTICIDE_Total,1,1.5233994
PESTICIDE_Total,2,1.3683785
PESTICIDE_Total,3,1.5318673
PESTICIDE_Total,4,1.8465651
PESTICIDE_Total,5,1.0533189
PESTICIDE_Total,6,1.0734707
PESTICIDE_Total,7,1.0394517
PESTICIDE_Total,8,1.7525134
PESTICIDE_Total,9,1.5724317
PESTICIDE_Total,10,1.829385
PESTICIDE_Total,11,1.0219299
PESTICIDE_Total,12,1.1361105
RODENTICIDE_Total,1,1.0147781
RODENTICIDE_Total,2,1.241435
RODENTICIDE_Total,3,1.6640068
RODENTICIDE_Total,4,1.1802555
RODENTICIDE_Total,5,1.1459621
RODENTICIDE_Total,6,1.5622101
RODENTICIDE_Total,7,1.1592827
RODENTICIDE_Total,8,1.3534466
RODENTICIDE_Total,9,1.0846659
RODENTICIDE_Total,10,2.5345135
RODENTICIDE_Total,11,1.128148
RODENTICIDE_Total,12,1.1786654
Avg_Monthly_DSCI,1,1.0898669
Avg_Monthly_DSCI,2,1.0750862
Avg_Monthly_DSCI,3,1.5226669
Avg_Monthly_DSCI,4,1.0748228
Avg_Monthly_DSCI,5,1.5244721
Avg_Monthly_DSCI,6,1.2862688
Avg_Monthly_DSCI,7,1.0683988
Avg_Monthly_DSCI,8,1.2318401
Avg_Monthly_DSCI,9,1.4906821
Avg_Monthly_DSCI,10,1.8867989
Avg_Monthly_DSCI,11,1.9720786
Avg_Monthly_DSCI,12,1.1250358
