feature,window_size,rmse
AQI_PM10,2,1.039473
AQI_PM25,4,1.0442028
Avg_Monthly_DSCI,7,1.0683988
EARTHQUAKE_Total,1,1.0255277
FIRE_Acres_Burned,5,0.8987173
PESTICIDE_Total,11,1.0219299
PRECIP,10,1.0173335
RODENTICIDE_Total,1,1.0147781
WIND_AvgMPH,11,1.0336152
WIND_EventCount,6,1.0516971
WIND_RunMiles,4,1.0140778
