epoch,train_loss,test_loss
1,0.44106799364089966,0.17004254460334778
2,0.43093961477279663,0.16272971034049988
3,0.41416019201278687,0.156254842877388
4,0.40080487728118896,0.15075328946113586
5,0.3861982226371765,0.14639468491077423
6,0.3729708194732666,0.1433553844690323
7,0.36044034361839294,0.1418226808309555
8,0.34485679864883423,0.14197109639644623
9,0.3356819152832031,0.14395178854465485
10,0.31895914673805237,0.14788493514060974
11,0.3104693293571472,0.1538352519273758
12,0.2949279248714447,0.1618371456861496
13,0.2840922176837921,0.17187027633190155
14,0.2749064564704895,0.1838483214378357
15,0.26370251178741455,0.19768202304840088
16,0.2550426125526428,0.21302208304405212
17,0.25621849298477173,0.22946684062480927
18,0.24363569915294647,0.24629130959510803
19,0.24622955918312073,0.26213666796684265
20,0.2516263425350189,0.27493521571159363
21,0.25108203291893005,0.283670574426651
22,0.25665098428726196,0.28844380378723145
23,0.2563307583332062,0.2892036437988281
24,0.259945809841156,0.2866522967815399
25,0.26010218262672424,0.2815213203430176
26,0.2608194947242737,0.2746090292930603
27,0.24447789788246155,0.2669880986213684
28,0.24868512153625488,0.2590242326259613
29,0.24667958915233612,0.2513905465602875
30,0.24380537867546082,0.24427522718906403
31,0.24801082909107208,0.2377442866563797
32,0.2450212836265564,0.23206762969493866
33,0.24412235617637634,0.2272680550813675
34,0.2452809065580368,0.22340989112854004
35,0.24099314212799072,0.22038602828979492
36,0.24617522954940796,0.21833549439907074
37,0.24501179158687592,0.21729131042957306
38,0.24623431265354156,0.21700645983219147
39,0.24543166160583496,0.21747851371765137
40,0.24464794993400574,0.2186008244752884
41,0.2438061386346817,0.22012178599834442
42,0.24731765687465668,0.22214840352535248
43,0.24544695019721985,0.22451987862586975
44,0.2404230237007141,0.22722183167934418
45,0.24174033105373383,0.23016439378261566
46,0.23987631499767303,0.23308071494102478
47,0.24264763295650482,0.2361215502023697
48,0.2438444346189499,0.2391175627708435
49,0.24289236962795258,0.24162796139717102
50,0.2417135089635849,0.24370142817497253
51,0.2413834035396576,0.24533489346504211
52,0.24342872202396393,0.2463115155696869
53,0.24446573853492737,0.2465956062078476
54,0.24031510949134827,0.24619996547698975
55,0.23683516681194305,0.24522621929645538
56,0.24219278991222382,0.2435990273952484
57,0.23217704892158508,0.2415887862443924
58,0.23511981964111328,0.23923398554325104
59,0.23736166954040527,0.23656506836414337
60,0.2329833209514618,0.23374460637569427
61,0.2396315336227417,0.23127587139606476
62,0.2358519285917282,0.22872938215732574
63,0.23600557446479797,0.22658012807369232
64,0.2298528105020523,0.22505709528923035
65,0.23587854206562042,0.22389544546604156
66,0.23878924548625946,0.22296224534511566
67,0.23401467502117157,0.22251728177070618
68,0.22794876992702484,0.22262468934059143
69,0.23978018760681152,0.22284360229969025
70,0.2317080944776535,0.22323836386203766
71,0.23263533413410187,0.22345727682113647
72,0.23224951326847076,0.22376227378845215
73,0.2285342663526535,0.22368726134300232
74,0.22196805477142334,0.22352764010429382
75,0.22711260616779327,0.22300542891025543
76,0.2202131152153015,0.22190749645233154
77,0.22601467370986938,0.21995289623737335
78,0.22214962542057037,0.21722091734409332
79,0.22163289785385132,0.21413758397102356
80,0.22037017345428467,0.21128255128860474
81,0.21553882956504822,0.20881710946559906
82,0.20967687666416168,0.20664505660533905
83,0.2203024923801422,0.20467393100261688
84,0.21220824122428894,0.20269431173801422
85,0.20973969995975494,0.20082154870033264
86,0.2070004791021347,0.1986413300037384
87,0.20053623616695404,0.19549258053302765
88,0.2051958292722702,0.19157375395298004
89,0.1979597508907318,0.18594570457935333
90,0.20134887099266052,0.17957867681980133
91,0.19294700026512146,0.17299968004226685
92,0.18453694880008698,0.16704724729061127
93,0.18831120431423187,0.16417746245861053
94,0.18152481317520142,0.1607811003923416
95,0.17488257586956024,0.15490324795246124
96,0.17574241757392883,0.14777091145515442
97,0.1716073453426361,0.1398882269859314
98,0.17338259518146515,0.1376774162054062
99,0.16523467004299164,0.13575461506843567
100,0.17723225057125092,0.1309424489736557
101,0.1693265289068222,0.1282530128955841
102,0.17417025566101074,0.12696371972560883
103,0.16811241209506989,0.12612980604171753
104,0.16646559536457062,0.1260400116443634
105,0.16505379974842072,0.1254236400127411
106,0.16430389881134033,0.1277708113193512
107,0.15255510807037354,0.12800858914852142
108,0.15832844376564026,0.12987422943115234
109,0.15204565227031708,0.12715549767017365
110,0.15751169621944427,0.1271170824766159
111,0.15443876385688782,0.1300886869430542
112,0.1617250293493271,0.13361015915870667
113,0.15061300992965698,0.1322755217552185
114,0.14885491132736206,0.12713809311389923
115,0.14859823882579803,0.12180636823177338
116,0.1495201289653778,0.12220709025859833
117,0.14351995289325714,0.12558172643184662
118,0.15092334151268005,0.12340972572565079
119,0.14116567373275757,0.11776182800531387
120,0.1362655758857727,0.11540574580430984
