feature,window_size,rmse
FIRE_Acres_Burned,1,3.0129204
FIRE_Acres_Burned,2,2.931589
FIRE_Acres_Burned,3,2.3009098
FIRE_Acres_Burned,4,2.3736951
FIRE_Acres_Burned,5,2.438482
FIRE_Acres_Burned,6,2.0926578
FIRE_Acres_Burned,7,1.8670349
FIRE_Acres_Burned,8,1.9820365
FIRE_Acres_Burned,9,2.068783
FIRE_Acres_Burned,10,2.944704
FIRE_Acres_Burned,11,4.147981
FIRE_Acres_Burned,12,1.8455817
PRECIP,1,3.0952134
PRECIP,2,3.1620965
PRECIP,3,3.1428418
PRECIP,4,2.9923515
PRECIP,5,3.3031988
PRECIP,6,2.6273136
PRECIP,7,3.9816663
PRECIP,8,2.9101045
PRECIP,9,1.6126616
PRECIP,10,1.7746276
PRECIP,11,2.4271934
PRECIP,12,0.9813022
WIND_EventCount,1,3.1788518
WIND_EventCount,2,3.2268596
WIND_EventCount,3,3.2364116
WIND_EventCount,4,2.9955165
WIND_EventCount,5,2.9270055
WIND_EventCount,6,2.9406464
WIND_EventCount,7,3.2721138
WIND_EventCount,8,2.8576012
WIND_EventCount,9,3.0565157
WIND_EventCount,10,2.5557344
WIND_EventCount,11,2.291748
WIND_EventCount,12,2.5108094
WIND_AvgMPH,1,3.0282462
WIND_AvgMPH,2,3.0858908
WIND_AvgMPH,3,2.9860988
WIND_AvgMPH,4,2.8715646
WIND_AvgMPH,5,2.7017636
WIND_AvgMPH,6,2.9235969
WIND_AvgMPH,7,2.7494996
WIND_AvgMPH,8,2.6731496
WIND_AvgMPH,9,2.0026786
WIND_AvgMPH,10,2.2736058
WIND_AvgMPH,11,1.7272546
WIND_AvgMPH,12,2.9236653
WIND_RunMiles,1,3.060965
WIND_RunMiles,2,3.0233872
WIND_RunMiles,3,2.892783
WIND_RunMiles,4,2.9741204
WIND_RunMiles,5,2.857327
WIND_RunMiles,6,2.898056
WIND_RunMiles,7,2.3570406
WIND_RunMiles,8,1.9162928
WIND_RunMiles,9,2.1507716
WIND_RunMiles,10,2.1194034
WIND_RunMiles,11,3.1514392
WIND_RunMiles,12,2.389776
AQI_PM25,1,3.0723839
AQI_PM25,2,3.0912251
AQI_PM25,3,2.9978325
AQI_PM25,4,3.0325215
AQI_PM25,5,2.9688756
AQI_PM25,6,2.9059172
AQI_PM25,7,2.891497
AQI_PM25,8,3.4092574
AQI_PM25,9,2.7096243
AQI_PM25,10,2.9444807
AQI_PM25,11,3.0881302
AQI_PM25,12,2.7445266
AQI_PM10,1,3.0482242
AQI_PM10,2,3.1174653
AQI_PM10,3,3.3225806
AQI_PM10,4,2.9023829
AQI_PM10,5,2.7943237
AQI_PM10,6,3.4343092
AQI_PM10,7,2.5979497
AQI_PM10,8,2.4558337
AQI_PM10,9,2.5316389
AQI_PM10,10,1.5191737
AQI_PM10,11,1.4965911
AQI_PM10,12,1.5366074
EARTHQUAKE_Total,1,3.1211135
EARTHQUAKE_Total,2,3.158213
EARTHQUAKE_Total,3,3.0419376
EARTHQUAKE_Total,4,3.0402832
EARTHQUAKE_Total,5,3.2841983
EARTHQUAKE_Total,6,3.3353622
EARTHQUAKE_Total,7,3.2825027
EARTHQUAKE_Total,8,2.9897242
EARTHQUAKE_Total,9,3.2494016
EARTHQUAKE_Total,10,2.9149704
EARTHQUAKE_Total,11,2.7480395
EARTHQUAKE_Total,12,2.384174
PESTICIDE_Total,1,3.0404794
PESTICIDE_Total,2,3.061302
PESTICIDE_Total,3,3.0925922
PESTICIDE_Total,4,3.3216777
PESTICIDE_Total,5,3.6351547
PESTICIDE_Total,6,2.624484
PESTICIDE_Total,7,4.3831587
PESTICIDE_Total,8,2.9495456
PESTICIDE_Total,9,3.6292987
PESTICIDE_Total,10,2.7988143
PESTICIDE_Total,11,2.5590942
PESTICIDE_Total,12,3.548573
POUNDS_PRODUCT_APPLIED,1,3.0537438
POUNDS_PRODUCT_APPLIED,2,3.1352267
POUNDS_PRODUCT_APPLIED,3,2.9299216
POUNDS_PRODUCT_APPLIED,4,3.2597728
POUNDS_PRODUCT_APPLIED,5,2.6865227
POUNDS_PRODUCT_APPLIED,6,2.7092254
POUNDS_PRODUCT_APPLIED,7,2.7539902
POUNDS_PRODUCT_APPLIED,8,3.050105
POUNDS_PRODUCT_APPLIED,9,2.9877694
POUNDS_PRODUCT_APPLIED,10,2.4437819
POUNDS_PRODUCT_APPLIED,11,2.8396304
POUNDS_PRODUCT_APPLIED,12,3.0723033
