feature,window_size,rmse
FIRE_Acres_Burned,1,1.0263813
FIRE_Acres_Burned,2,1.4923326
FIRE_Acres_Burned,3,1.0502576
FIRE_Acres_Burned,4,1.0715221
FIRE_Acres_Burned,5,1.1500113
FIRE_Acres_Burned,6,1.4157168
FIRE_Acres_Burned,7,1.0496013
FIRE_Acres_Burned,8,0.91932505
FIRE_Acres_Burned,9,2.4181585
FIRE_Acres_Burned,10,1.1161221
FIRE_Acres_Burned,11,1.0768719
FIRE_Acres_Burned,12,1.2691468
PRECIP,1,1.1185378
PRECIP,2,1.2278714
PRECIP,3,2.1404326
PRECIP,4,1.6507038
PRECIP,5,1.1275668
PRECIP,6,2.8682997
PRECIP,7,1.0699182
PRECIP,8,1.8671895
PRECIP,9,1.2981361
PRECIP,10,1.132457
PRECIP,11,1.2823062
PRECIP,12,1.0524048
WIND_EventCount,1,1.9704612
WIND_EventCount,2,2.1670914
WIND_EventCount,3,2.7583992
WIND_EventCount,4,1.877585
WIND_EventCount,5,1.0461874
WIND_EventCount,6,1.3459916
WIND_EventCount,7,1.1435754
WIND_EventCount,8,1.0788525
WIND_EventCount,9,3.2771852
WIND_EventCount,10,1.0936087
WIND_EventCount,11,1.0814995
WIND_EventCount,12,1.618267
WIND_AvgMPH,1,1.2597383
WIND_AvgMPH,2,1.300933
WIND_AvgMPH,3,2.1325533
WIND_AvgMPH,4,1.6986792
WIND_AvgMPH,5,3.1308358
WIND_AvgMPH,6,1.1266028
WIND_AvgMPH,7,1.3906716
WIND_AvgMPH,8,2.175617
WIND_AvgMPH,9,1.1845454
WIND_AvgMPH,10,1.1268822
WIND_AvgMPH,11,1.102455
WIND_AvgMPH,12,1.4666235
WIND_RunMiles,1,1.1373832
WIND_RunMiles,2,1.2808543
WIND_RunMiles,3,1.0236492
WIND_RunMiles,4,1.1552196
WIND_RunMiles,5,1.8843771
WIND_RunMiles,6,2.3226671
WIND_RunMiles,7,1.5102093
WIND_RunMiles,8,1.5918236
WIND_RunMiles,9,1.4276986
WIND_RunMiles,10,5.109621
WIND_RunMiles,11,1.4430351
WIND_RunMiles,12,2.0875957
AQI_PM25,1,1.1302931
AQI_PM25,2,1.8364568
AQI_PM25,3,1.9864749
AQI_PM25,4,1.0480069
AQI_PM25,5,2.7905266
AQI_PM25,6,5.3050814
AQI_PM25,7,3.3835423
AQI_PM25,8,1.0518702
AQI_PM25,9,1.1527214
AQI_PM25,10,2.9159672
AQI_PM25,11,1.2406622
AQI_PM25,12,1.702027
AQI_PM10,1,1.6870761
AQI_PM10,2,1.0455863
AQI_PM10,3,1.0363159
AQI_PM10,4,3.6361763
AQI_PM10,5,3.061867
AQI_PM10,6,1.9356629
AQI_PM10,7,1.0455859
AQI_PM10,8,1.8872024
AQI_PM10,9,1.1824135
AQI_PM10,10,2.769414
AQI_PM10,11,1.1903796
AQI_PM10,12,1.6377496
EARTHQUAKE_Total,1,1.019016
EARTHQUAKE_Total,2,1.0707053
EARTHQUAKE_Total,3,1.0467298
EARTHQUAKE_Total,4,2.2392898
EARTHQUAKE_Total,5,3.5358226
EARTHQUAKE_Total,6,2.6930857
EARTHQUAKE_Total,7,1.6609209
EARTHQUAKE_Total,8,1.3957216
EARTHQUAKE_Total,9,3.6316795
EARTHQUAKE_Total,10,1.1359121
EARTHQUAKE_Total,11,1.449144
EARTHQUAKE_Total,12,1.7418206
PESTICIDE_Total,1,1.4810216
PESTICIDE_Total,2,1.8427922
PESTICIDE_Total,3,1.9412009
PESTICIDE_Total,4,3.357391
PESTICIDE_Total,5,1.23508
PESTICIDE_Total,6,2.469605
PESTICIDE_Total,7,1.0585368
PESTICIDE_Total,8,4.5494704
PESTICIDE_Total,9,1.6815948
PESTICIDE_Total,10,1.8501598
PESTICIDE_Total,11,1.0542572
PESTICIDE_Total,12,1.9976321
RODENTICIDE_Total,1,1.0149657
RODENTICIDE_Total,2,1.4303558
RODENTICIDE_Total,3,1.4783667
RODENTICIDE_Total,4,2.0794985
RODENTICIDE_Total,5,1.2848021
RODENTICIDE_Total,6,1.720855
RODENTICIDE_Total,7,1.0746185
RODENTICIDE_Total,8,2.317004
RODENTICIDE_Total,9,1.0784458
RODENTICIDE_Total,10,2.247111
RODENTICIDE_Total,11,1.0725933
RODENTICIDE_Total,12,1.1458696
Avg_Monthly_DSCI,1,1.0613961
Avg_Monthly_DSCI,2,1.1926653
Avg_Monthly_DSCI,3,1.2936368
Avg_Monthly_DSCI,4,1.2037088
Avg_Monthly_DSCI,5,1.3741306
Avg_Monthly_DSCI,6,1.1860801
Avg_Monthly_DSCI,7,1.1090202
Avg_Monthly_DSCI,8,1.4012575
Avg_Monthly_DSCI,9,1.8414383
Avg_Monthly_DSCI,10,1.5690268
Avg_Monthly_DSCI,11,2.0039113
Avg_Monthly_DSCI,12,1.1914762
