feature,window_size,rmse
FIRE_Acres_Burned,1,2.573775
FIRE_Acres_Burned,2,2.608811
FIRE_Acres_Burned,3,2.4476354
FIRE_Acres_Burned,4,2.2611177
FIRE_Acres_Burned,5,1.8994261
FIRE_Acres_Burned,6,1.8784801
FIRE_Acres_Burned,7,1.8762912
FIRE_Acres_Burned,8,1.6727488
FIRE_Acres_Burned,9,1.4204913
FIRE_Acres_Burned,10,1.8743962
FIRE_Acres_Burned,11,1.4334531
FIRE_Acres_Burned,12,1.1716757
PRECIP,1,2.502546
PRECIP,2,3.391871
PRECIP,3,4.3141656
PRECIP,4,4.664263
PRECIP,5,4.934139
PRECIP,6,3.4667933
PRECIP,7,2.6184642
PRECIP,8,2.477802
PRECIP,9,2.1031632
PRECIP,10,1.6876677
PRECIP,11,1.5870723
PRECIP,12,1.9060016
WIND_EventCount,1,2.86001
WIND_EventCount,2,3.0040617
WIND_EventCount,3,2.9833856
WIND_EventCount,4,2.9155731
WIND_EventCount,5,2.7674377
WIND_EventCount,6,2.465874
WIND_EventCount,7,2.0995126
WIND_EventCount,8,2.0647252
WIND_EventCount,9,1.5862215
WIND_EventCount,10,2.2209148
WIND_EventCount,11,2.8218381
WIND_EventCount,12,2.3858867
WIND_AvgMPH,1,2.9583788
WIND_AvgMPH,2,4.294475
WIND_AvgMPH,3,4.907063
WIND_AvgMPH,4,4.068763
WIND_AvgMPH,5,3.9483674
WIND_AvgMPH,6,3.5528395
WIND_AvgMPH,7,3.3435836
WIND_AvgMPH,8,4.7515907
WIND_AvgMPH,9,3.833877
WIND_AvgMPH,10,3.6786091
WIND_AvgMPH,11,3.9272635
WIND_AvgMPH,12,3.770166
WIND_RunMiles,1,2.8351674
WIND_RunMiles,2,4.8537493
WIND_RunMiles,3,3.823939
WIND_RunMiles,4,4.1483865
WIND_RunMiles,5,3.4548132
WIND_RunMiles,6,3.7478724
WIND_RunMiles,7,4.374919
WIND_RunMiles,8,3.720824
WIND_RunMiles,9,5.2139745
WIND_RunMiles,10,2.8563888
WIND_RunMiles,11,3.667826
WIND_RunMiles,12,2.0740924
AQI_PM25,1,2.9039607
AQI_PM25,2,3.3617504
AQI_PM25,3,3.0966852
AQI_PM25,4,3.4684362
AQI_PM25,5,4.672127
AQI_PM25,6,4.1016054
AQI_PM25,7,3.8240502
AQI_PM25,8,4.127463
AQI_PM25,9,3.6063259
AQI_PM25,10,2.6506736
AQI_PM25,11,3.309011
AQI_PM25,12,2.4681764
AQI_PM10,1,2.9042172
AQI_PM10,2,5.1062975
AQI_PM10,3,4.184948
AQI_PM10,4,2.6675909
AQI_PM10,5,3.2684934
AQI_PM10,6,3.7381601
AQI_PM10,7,4.57031
AQI_PM10,8,2.4557242
AQI_PM10,9,2.8611877
AQI_PM10,10,2.367899
AQI_PM10,11,1.3076508
AQI_PM10,12,1.6967665
EARTHQUAKE_Total,1,2.7086635
EARTHQUAKE_Total,2,2.7716353
EARTHQUAKE_Total,3,2.7492495
EARTHQUAKE_Total,4,2.7555404
EARTHQUAKE_Total,5,2.5623932
EARTHQUAKE_Total,6,2.3626645
EARTHQUAKE_Total,7,2.117989
EARTHQUAKE_Total,8,2.775807
EARTHQUAKE_Total,9,3.63466
EARTHQUAKE_Total,10,2.4556427
EARTHQUAKE_Total,11,3.3194065
EARTHQUAKE_Total,12,2.3158138
PESTICIDE_Total,1,2.8005002
PESTICIDE_Total,2,3.17825
PESTICIDE_Total,3,2.195765
PESTICIDE_Total,4,2.148962
PESTICIDE_Total,5,3.2843115
PESTICIDE_Total,6,2.2918632
PESTICIDE_Total,7,1.6115209
PESTICIDE_Total,8,1.4395669
PESTICIDE_Total,9,3.074263
PESTICIDE_Total,10,2.0527802
PESTICIDE_Total,11,1.3570269
PESTICIDE_Total,12,2.366812
POUNDS_PRODUCT_APPLIED,1,2.7460668
POUNDS_PRODUCT_APPLIED,2,3.2377534
POUNDS_PRODUCT_APPLIED,3,2.6908476
POUNDS_PRODUCT_APPLIED,4,2.9373844
POUNDS_PRODUCT_APPLIED,5,3.9075592
POUNDS_PRODUCT_APPLIED,6,3.6050417
POUNDS_PRODUCT_APPLIED,7,3.8928394
POUNDS_PRODUCT_APPLIED,8,3.0507784
POUNDS_PRODUCT_APPLIED,9,2.621833
POUNDS_PRODUCT_APPLIED,10,1.6930809
POUNDS_PRODUCT_APPLIED,11,2.2844949
POUNDS_PRODUCT_APPLIED,12,2.7267447
