feature,window_size,rmse
FIRE_Acres_Burned,1,2.3925023
FIRE_Acres_Burned,2,2.5040784
FIRE_Acres_Burned,3,2.3322935
FIRE_Acres_Burned,4,1.7269479
FIRE_Acres_Burned,5,1.907871
FIRE_Acres_Burned,6,1.5009387
FIRE_Acres_Burned,7,1.6249505
FIRE_Acres_Burned,8,1.3993074
FIRE_Acres_Burned,9,1.3722315
FIRE_Acres_Burned,10,1.2691089
FIRE_Acres_Burned,11,1.2888154
FIRE_Acres_Burned,12,0.87949026
PRECIP,1,1.7444737
PRECIP,2,2.2535863
PRECIP,3,2.2750676
PRECIP,4,2.083924
PRECIP,5,2.367555
PRECIP,6,2.131413
PRECIP,7,2.2375379
PRECIP,8,2.0644658
PRECIP,9,1.9730754
PRECIP,10,1.8592598
PRECIP,11,1.859271
PRECIP,12,1.0212227
WIND_EventCount,1,2.5674956
WIND_EventCount,2,2.1272008
WIND_EventCount,3,2.3866134
WIND_EventCount,4,2.5438218
WIND_EventCount,5,1.8603264
WIND_EventCount,6,2.0220606
WIND_EventCount,7,1.9755787
WIND_EventCount,8,2.1710322
WIND_EventCount,9,2.32137
WIND_EventCount,10,1.7948298
WIND_EventCount,11,2.411313
WIND_EventCount,12,1.7394027
WIND_AvgMPH,1,2.5095007
WIND_AvgMPH,2,2.1743045
WIND_AvgMPH,3,2.2499056
WIND_AvgMPH,4,2.2052982
WIND_AvgMPH,5,2.2057936
WIND_AvgMPH,6,1.8652261
WIND_AvgMPH,7,2.037913
WIND_AvgMPH,8,1.735982
WIND_AvgMPH,9,1.7291492
WIND_AvgMPH,10,1.9517702
WIND_AvgMPH,11,1.8683293
WIND_AvgMPH,12,1.9778432
WIND_RunMiles,1,2.2826064
WIND_RunMiles,2,2.529314
WIND_RunMiles,3,2.1991518
WIND_RunMiles,4,1.8065273
WIND_RunMiles,5,1.8413404
WIND_RunMiles,6,2.056065
WIND_RunMiles,7,2.0344992
WIND_RunMiles,8,1.8388584
WIND_RunMiles,9,2.2235804
WIND_RunMiles,10,1.7998499
WIND_RunMiles,11,2.1970816
WIND_RunMiles,12,1.6328406
AQI_PM25,1,1.8306338
AQI_PM25,2,2.1896307
AQI_PM25,3,2.1177309
AQI_PM25,4,2.1118186
AQI_PM25,5,2.1394796
AQI_PM25,6,2.3430605
AQI_PM25,7,1.8943224
AQI_PM25,8,2.1741323
AQI_PM25,9,2.3831275
AQI_PM25,10,2.0959256
AQI_PM25,11,2.2654395
AQI_PM25,12,2.0503414
AQI_PM10,1,1.9759718
AQI_PM10,2,2.4686897
AQI_PM10,3,2.0303302
AQI_PM10,4,2.2980046
AQI_PM10,5,1.8583708
AQI_PM10,6,2.0006754
AQI_PM10,7,2.4256005
AQI_PM10,8,2.1953077
AQI_PM10,9,2.0228407
AQI_PM10,10,1.736447
AQI_PM10,11,2.2741866
AQI_PM10,12,1.6036295
EARTHQUAKE_Total,1,2.1523328
EARTHQUAKE_Total,2,2.5534444
EARTHQUAKE_Total,3,2.4336894
EARTHQUAKE_Total,4,2.4261389
EARTHQUAKE_Total,5,1.9588134
EARTHQUAKE_Total,6,2.395223
EARTHQUAKE_Total,7,2.0732858
EARTHQUAKE_Total,8,2.414399
EARTHQUAKE_Total,9,1.7798362
EARTHQUAKE_Total,10,1.7065516
EARTHQUAKE_Total,11,2.3175318
EARTHQUAKE_Total,12,2.237606
PESTICIDE_Total,1,2.1502242
PESTICIDE_Total,2,2.466904
PESTICIDE_Total,3,2.2807
PESTICIDE_Total,4,2.5673046
PESTICIDE_Total,5,2.2106025
PESTICIDE_Total,6,2.0055432
PESTICIDE_Total,7,2.6475637
PESTICIDE_Total,8,1.8945522
PESTICIDE_Total,9,2.3801227
PESTICIDE_Total,10,2.0261514
PESTICIDE_Total,11,1.8804766
PESTICIDE_Total,12,2.2926552
RODENTICIDE_Total,1,1.9752167
RODENTICIDE_Total,2,2.1571727
RODENTICIDE_Total,3,2.0366526
RODENTICIDE_Total,4,2.5275075
RODENTICIDE_Total,5,2.341207
RODENTICIDE_Total,6,2.1750064
RODENTICIDE_Total,7,2.114632
RODENTICIDE_Total,8,2.3446014
RODENTICIDE_Total,9,2.617534
RODENTICIDE_Total,10,2.1048355
RODENTICIDE_Total,11,1.99175
RODENTICIDE_Total,12,1.9429443
Avg_Monthly_DSCI,1,1.7592328
Avg_Monthly_DSCI,2,1.5838579
Avg_Monthly_DSCI,3,1.1516769
Avg_Monthly_DSCI,4,1.4777131
Avg_Monthly_DSCI,5,1.8014882
Avg_Monthly_DSCI,6,1.7190053
Avg_Monthly_DSCI,7,2.7500849
Avg_Monthly_DSCI,8,1.6313895
Avg_Monthly_DSCI,9,1.7616134
Avg_Monthly_DSCI,10,1.8465102
Avg_Monthly_DSCI,11,2.465499
Avg_Monthly_DSCI,12,1.7727056
