epoch,train_loss,test_loss
1,0.34414419531822205,0.08060648292303085
2,0.24996843934059143,0.1213219091296196
3,0.2149864137172699,0.16209231317043304
4,0.23524849116802216,0.1469651162624359
5,0.21831999719142914,0.11975538730621338
6,0.20263385772705078,0.09924469888210297
7,0.19949930906295776,0.0894203707575798
8,0.2050393670797348,0.08645033836364746
9,0.2048856019973755,0.08703207969665527
10,0.2000993937253952,0.09017329663038254
11,0.190129816532135,0.09539908915758133
12,0.1835745871067047,0.10103128105401993
13,0.18121547996997833,0.1017930805683136
14,0.18081225454807281,0.09502065181732178
15,0.18008382618427277,0.08461542427539825
16,0.16870304942131042,0.08030740171670914
17,0.15904095768928528,0.0874154195189476
18,0.16194629669189453,0.09884800761938095
19,0.15642839670181274,0.10662781447172165
20,0.14813119173049927,0.11045722663402557
21,0.14795976877212524,0.11691902577877045
22,0.15649840235710144,0.12543486058712006
23,0.14394612610340118,0.1279158890247345
24,0.1503438949584961,0.11918093264102936
25,0.14734114706516266,0.10334216058254242
26,0.13844473659992218,0.08892489224672318
27,0.13370709121227264,0.08163174986839294
28,0.1394103616476059,0.07925568521022797
29,0.13338010013103485,0.07847017049789429
30,0.12943939864635468,0.07785283774137497
31,0.13120706379413605,0.0774279460310936
32,0.12726183235645294,0.07789069414138794
33,0.12173923850059509,0.0788218080997467
34,0.1258048415184021,0.07815095037221909
35,0.11489145457744598,0.07700562477111816
36,0.11471108347177505,0.07699538767337799
37,0.11735941469669342,0.07883959263563156
38,0.11638513207435608,0.08018473535776138
39,0.11133631318807602,0.08324457705020905
40,0.109468013048172,0.09191925823688507
41,0.10605230927467346,0.10362458229064941
42,0.11032689362764359,0.10611487925052643
43,0.10836277902126312,0.11334846168756485
44,0.10550900548696518,0.12587949633598328
45,0.10906565934419632,0.12429504096508026
46,0.10542017221450806,0.11575046181678772
47,0.1086597889661789,0.11787785589694977
48,0.10332974046468735,0.11842849850654602
49,0.11011020839214325,0.10303068161010742
50,0.11321929097175598,0.10247435420751572
51,0.1155034527182579,0.11158577352762222
52,0.10463333129882812,0.11047666519880295
53,0.10428352653980255,0.10268682986497879
54,0.10556183010339737,0.10143779218196869
55,0.10605296492576599,0.10425418615341187
56,0.09811066091060638,0.10388091206550598
57,0.1115899384021759,0.0945269763469696
58,0.10345398634672165,0.09075574576854706
59,0.11038258671760559,0.09134506434202194
60,0.10156805068254471,0.09373299032449722
61,0.10664338618516922,0.09054388850927353
62,0.09926252067089081,0.08612316846847534
63,0.10052608698606491,0.08505113422870636
64,0.10225439071655273,0.08640892058610916
65,0.0931728407740593,0.08752524107694626
66,0.10743171721696854,0.08495177328586578
67,0.09544675052165985,0.0831112489104271
68,0.09968209266662598,0.0835968554019928
69,0.09549897909164429,0.08532331883907318
70,0.09421660751104355,0.08544038981199265
71,0.09814229607582092,0.0831187292933464
72,0.09447131305932999,0.08194007724523544
73,0.09275522828102112,0.08197765797376633
74,0.090548075735569,0.08200056850910187
75,0.09258300065994263,0.08076426386833191
76,0.08707542717456818,0.0795496478676796
77,0.08951158821582794,0.07902225106954575
78,0.08646516501903534,0.0789935439825058
79,0.08852233737707138,0.07861344516277313
80,0.08586137741804123,0.07840769737958908
81,0.08855540305376053,0.07845054566860199
82,0.08651892095804214,0.0777386873960495
83,0.08512744307518005,0.07695696502923965
84,0.08488911390304565,0.07618552446365356
85,0.09260757267475128,0.07569386065006256
86,0.08977249264717102,0.07564356923103333
87,0.08254528790712357,0.07556822896003723
88,0.09567403048276901,0.07599727809429169
89,0.08155756443738937,0.07692644000053406
90,0.09174095839262009,0.07730070501565933
91,0.08226004987955093,0.0768030434846878
92,0.08905699849128723,0.07688693702220917
93,0.08036208897829056,0.07712975144386292
94,0.08685944974422455,0.07665747404098511
95,0.07773013412952423,0.07587087154388428
