epoch,train_loss,test_loss
1,0.30113938450813293,0.14996826648712158
2,0.20830756425857544,0.44484564661979675
3,0.3458141088485718,0.23030976951122284
4,0.21473410725593567,0.13208192586898804
5,0.21335965394973755,0.10242370516061783
6,0.22885899245738983,0.09619371592998505
7,0.23543153703212738,0.09759823977947235
8,0.2324722409248352,0.10364031791687012
9,0.228961780667305,0.11394597589969635
10,0.22022251784801483,0.12882424890995026
11,0.21419449150562286,0.1481693834066391
12,0.20758993923664093,0.17162612080574036
13,0.20365507900714874,0.19735567271709442
14,0.20414258539676666,0.21909616887569427
15,0.20986394584178925,0.22790396213531494
16,0.21116533875465393,0.2243511974811554
17,0.21040242910385132,0.21319417655467987
18,0.2058466225862503,0.19935725629329681
19,0.2044242024421692,0.1857273280620575
20,0.2044333964586258,0.17406347393989563
21,0.20409294962882996,0.1650344729423523
22,0.20267575979232788,0.15906678140163422
23,0.2040555775165558,0.15585213899612427
24,0.20333844423294067,0.15520887076854706
25,0.20383700728416443,0.15695038437843323
26,0.20510351657867432,0.1604645699262619
27,0.20315106213092804,0.1654203087091446
28,0.20439720153808594,0.1711474359035492
29,0.20274344086647034,0.17720089852809906
30,0.20212149620056152,0.18302379548549652
31,0.20227408409118652,0.18775367736816406
32,0.20158608257770538,0.1905883252620697
33,0.2021239846944809,0.19093561172485352
34,0.19968442618846893,0.18880510330200195
35,0.200026273727417,0.1835923045873642
36,0.19851693511009216,0.17621490359306335
37,0.19340850412845612,0.1682458519935608
38,0.18963325023651123,0.16178394854068756
39,0.18309779465198517,0.1606079339981079
40,0.16827306151390076,0.1690768152475357
41,0.16207170486450195,0.11196189373731613
42,0.14376971125602722,0.07648254930973053
43,0.14815832674503326,0.07076048851013184
44,0.14505477249622345,0.06860918551683426
45,0.15321287512779236,0.06819631904363632
46,0.1493222713470459,0.07556197047233582
47,0.13869303464889526,0.09985112398862839
48,0.13595595955848694,0.11286304891109467
49,0.13853484392166138,0.1086977943778038
50,0.14228400588035583,0.110021211206913
51,0.14094537496566772,0.11730633676052094
52,0.13586074113845825,0.1251005083322525
53,0.13595890998840332,0.11389581114053726
54,0.13032518327236176,0.0975475013256073
55,0.13542009890079498,0.08799968659877777
56,0.13578183948993683,0.08537214249372482
57,0.12475511431694031,0.08092578500509262
58,0.1349112093448639,0.07150139659643173
59,0.13260836899280548,0.0702425017952919
60,0.1345456838607788,0.06803105771541595
61,0.12852314114570618,0.06766776740550995
62,0.13394391536712646,0.0681477040052414
63,0.12678322196006775,0.07011216133832932
64,0.13347645103931427,0.06800833344459534
65,0.12267561256885529,0.06618062406778336
66,0.12331169843673706,0.06448835134506226
