feature,window_size,rmse
FIRE_Acres_Burned,1,1.4204419
FIRE_Acres_Burned,2,2.0272942
FIRE_Acres_Burned,3,1.3305118
FIRE_Acres_Burned,4,0.8878647
FIRE_Acres_Burned,5,1.4589521
FIRE_Acres_Burned,6,2.7274897
FIRE_Acres_Burned,7,0.9670021
FIRE_Acres_Burned,8,0.9285558
FIRE_Acres_Burned,9,1.3773558
FIRE_Acres_Burned,10,1.9672037
FIRE_Acres_Burned,11,3.0392168
FIRE_Acres_Burned,12,1.7763447
PRECIP,1,1.3237162
PRECIP,2,1.1908371
PRECIP,3,1.0354254
PRECIP,4,1.0428264
PRECIP,5,1.5251535
PRECIP,6,1.1020315
PRECIP,7,2.528009
PRECIP,8,1.1591071
PRECIP,9,1.1027081
PRECIP,10,1.1112416
PRECIP,11,0.9823806
PRECIP,12,1.0043125
WIND_EventCount,1,1.8819948
WIND_EventCount,2,1.0452152
WIND_EventCount,3,1.2868469
WIND_EventCount,4,1.9588927
WIND_EventCount,5,1.4257537
WIND_EventCount,6,1.0444354
WIND_EventCount,7,1.0669919
WIND_EventCount,8,1.0853996
WIND_EventCount,9,2.8807464
WIND_EventCount,10,1.1680377
WIND_EventCount,11,1.2753648
WIND_EventCount,12,1.6691056
WIND_AvgMPH,1,1.8146888
WIND_AvgMPH,2,1.0811698
WIND_AvgMPH,3,1.0447851
WIND_AvgMPH,4,1.1820788
WIND_AvgMPH,5,1.4062132
WIND_AvgMPH,6,1.0263792
WIND_AvgMPH,7,1.020932
WIND_AvgMPH,8,1.5256382
WIND_AvgMPH,9,1.0623736
WIND_AvgMPH,10,1.0082257
WIND_AvgMPH,11,1.7633362
WIND_AvgMPH,12,1.2565289
WIND_RunMiles,1,1.2730627
WIND_RunMiles,2,1.8049983
WIND_RunMiles,3,1.0394753
WIND_RunMiles,4,1.4561962
WIND_RunMiles,5,1.112552
WIND_RunMiles,6,1.1344858
WIND_RunMiles,7,2.2761521
WIND_RunMiles,8,1.0640718
WIND_RunMiles,9,3.0241928
WIND_RunMiles,10,1.1071318
WIND_RunMiles,11,1.340887
WIND_RunMiles,12,1.6350337
AQI_PM25,1,1.112001
AQI_PM25,2,1.1242684
AQI_PM25,3,1.0524987
AQI_PM25,4,1.2821891
AQI_PM25,5,1.2175944
AQI_PM25,6,1.8616765
AQI_PM25,7,1.055334
AQI_PM25,8,1.1019528
AQI_PM25,9,2.5472941
AQI_PM25,10,1.1698759
AQI_PM25,11,1.1837007
AQI_PM25,12,1.1545794
AQI_PM10,1,1.0371854
AQI_PM10,2,1.5810828
AQI_PM10,3,1.0758779
AQI_PM10,4,1.8994265
AQI_PM10,5,1.4812654
AQI_PM10,6,1.0103614
AQI_PM10,7,2.8689146
AQI_PM10,8,1.0603815
AQI_PM10,9,0.9760858
AQI_PM10,10,1.2131064
AQI_PM10,11,1.846469
AQI_PM10,12,1.844564
EARTHQUAKE_Total,1,1.049654
EARTHQUAKE_Total,2,1.9423758
EARTHQUAKE_Total,3,1.4511423
EARTHQUAKE_Total,4,1.7179452
EARTHQUAKE_Total,5,1.0763856
EARTHQUAKE_Total,6,2.0585756
EARTHQUAKE_Total,7,1.0595118
EARTHQUAKE_Total,8,1.705214
EARTHQUAKE_Total,9,1.402174
EARTHQUAKE_Total,10,1.2384145
EARTHQUAKE_Total,11,1.231432
EARTHQUAKE_Total,12,2.3542001
PESTICIDE_Total,1,1.0335729
PESTICIDE_Total,2,1.6207525
PESTICIDE_Total,3,1.0491222
PESTICIDE_Total,4,2.3962002
PESTICIDE_Total,5,1.1706787
PESTICIDE_Total,6,1.018672
PESTICIDE_Total,7,3.8810482
PESTICIDE_Total,8,1.217922
PESTICIDE_Total,9,3.2061043
PESTICIDE_Total,10,2.6500869
PESTICIDE_Total,11,1.1886472
PESTICIDE_Total,12,1.1685605
RODENTICIDE_Total,1,1.0700095
RODENTICIDE_Total,2,1.0772078
RODENTICIDE_Total,3,1.1125311
RODENTICIDE_Total,4,1.8593274
RODENTICIDE_Total,5,1.5201464
RODENTICIDE_Total,6,1.1207829
RODENTICIDE_Total,7,1.2495382
RODENTICIDE_Total,8,1.4954922
RODENTICIDE_Total,9,2.4006665
RODENTICIDE_Total,10,1.2287567
RODENTICIDE_Total,11,1.1755865
RODENTICIDE_Total,12,1.1791903
Avg_Monthly_DSCI,1,1.4435141
Avg_Monthly_DSCI,2,1.1091985
Avg_Monthly_DSCI,3,1.9968746
Avg_Monthly_DSCI,4,1.0879304
Avg_Monthly_DSCI,5,1.0790089
Avg_Monthly_DSCI,6,1.205913
Avg_Monthly_DSCI,7,2.3194356
Avg_Monthly_DSCI,8,1.2868454
Avg_Monthly_DSCI,9,1.0723118
Avg_Monthly_DSCI,10,1.3603493
Avg_Monthly_DSCI,11,2.0429924
Avg_Monthly_DSCI,12,1.5860807
