Feature,Importance,window_size
FIRE_Acres_Burned,0.0006122589,4
PRECIP,0.019438267,11
WIND_EventCount,-0.0019340515,6
WIND_AvgMPH,0.01738286,10
WIND_RunMiles,0.00582242,3
AQI_PM25,0.0075217485,3
AQI_PM10,0.0037617683,9
EARTHQUAKE_Total,-0.00017488003,1
PESTICIDE_Total,-0.012163758,6
RODENTICIDE_Total,0.001098156,1
Avg_Monthly_DSCI,0.023528814,9
