feature,window_size,rmse
AQI_PM10,1,5.2649045
AQI_PM25,3,7.2644978
EARTHQUAKE_Total,1,7.5033264
FIRE_Acres_Burned,1,7.2909884
PESTICIDE_Total,1,6.822579
POUNDS_PRODUCT_APPLIED,1,7.1878767
PRECIP,11,5.458199
WIND_AvgMPH,2,9.295576
WIND_EventCount,1,7.8376775
WIND_RunMiles,2,8.93424
