feature,window_size,rmse
FIRE_Acres_Burned,1,1.3986294
FIRE_Acres_Burned,2,2.4838161
FIRE_Acres_Burned,3,1.9241248
FIRE_Acres_Burned,4,0.9679418
FIRE_Acres_Burned,5,2.1858385
FIRE_Acres_Burned,6,1.4329302
FIRE_Acres_Burned,7,1.0528982
FIRE_Acres_Burned,8,1.1207459
FIRE_Acres_Burned,9,1.5145758
FIRE_Acres_Burned,10,1.2723712
FIRE_Acres_Burned,11,2.2968123
FIRE_Acres_Burned,12,1.5950199
PRECIP,1,2.001446
PRECIP,2,1.1594545
PRECIP,3,1.3928839
PRECIP,4,1.0312594
PRECIP,5,1.7532291
PRECIP,6,1.0384415
PRECIP,7,1.5083184
PRECIP,8,0.99922836
PRECIP,9,0.98970205
PRECIP,10,1.1940335
PRECIP,11,1.334888
PRECIP,12,1.905652
WIND_EventCount,1,1.9402139
WIND_EventCount,2,0.98473793
WIND_EventCount,3,1.5271635
WIND_EventCount,4,2.19505
WIND_EventCount,5,1.1295712
WIND_EventCount,6,0.9980051
WIND_EventCount,7,1.0349479
WIND_EventCount,8,1.0684296
WIND_EventCount,9,1.4617797
WIND_EventCount,10,1.2716444
WIND_EventCount,11,1.5617937
WIND_EventCount,12,1.5736616
WIND_AvgMPH,1,1.5329977
WIND_AvgMPH,2,1.0640969
WIND_AvgMPH,3,1.3903136
WIND_AvgMPH,4,1.2878563
WIND_AvgMPH,5,1.4096831
WIND_AvgMPH,6,1.0463507
WIND_AvgMPH,7,0.9689441
WIND_AvgMPH,8,1.4991415
WIND_AvgMPH,9,1.6871433
WIND_AvgMPH,10,1.6415963
WIND_AvgMPH,11,1.2266998
WIND_AvgMPH,12,1.1627175
WIND_RunMiles,1,1.0415468
WIND_RunMiles,2,2.001576
WIND_RunMiles,3,1.2215625
WIND_RunMiles,4,1.1370407
WIND_RunMiles,5,1.008088
WIND_RunMiles,6,1.3738564
WIND_RunMiles,7,1.6209397
WIND_RunMiles,8,1.128109
WIND_RunMiles,9,1.5318819
WIND_RunMiles,10,1.0019057
WIND_RunMiles,11,1.1222632
WIND_RunMiles,12,1.4389697
AQI_PM25,1,1.9043455
AQI_PM25,2,1.2179899
AQI_PM25,3,1.0423934
AQI_PM25,4,1.0160795
AQI_PM25,5,1.2155011
AQI_PM25,6,1.2886283
AQI_PM25,7,1.2196507
AQI_PM25,8,0.98726845
AQI_PM25,9,0.99378407
AQI_PM25,10,1.0270696
AQI_PM25,11,1.0496079
AQI_PM25,12,0.99953866
AQI_PM10,1,1.3750093
AQI_PM10,2,1.8147464
AQI_PM10,3,0.98626906
AQI_PM10,4,1.5010924
AQI_PM10,5,1.3978179
AQI_PM10,6,1.1374357
AQI_PM10,7,1.5371557
AQI_PM10,8,1.1002576
AQI_PM10,9,1.0376974
AQI_PM10,10,1.226637
AQI_PM10,11,1.347552
AQI_PM10,12,1.5247439
EARTHQUAKE_Total,1,0.9753606
EARTHQUAKE_Total,2,2.4099567
EARTHQUAKE_Total,3,1.6571677
EARTHQUAKE_Total,4,1.87609
EARTHQUAKE_Total,5,0.9921838
EARTHQUAKE_Total,6,1.6706166
EARTHQUAKE_Total,7,0.99878126
EARTHQUAKE_Total,8,1.7945263
EARTHQUAKE_Total,9,1.5239094
EARTHQUAKE_Total,10,1.3681258
EARTHQUAKE_Total,11,1.322647
EARTHQUAKE_Total,12,1.7378749
PESTICIDE_Total,1,1.0566735
PESTICIDE_Total,2,1.8904763
PESTICIDE_Total,3,1.2987733
PESTICIDE_Total,4,2.470079
PESTICIDE_Total,5,1.3158926
PESTICIDE_Total,6,1.2578657
PESTICIDE_Total,7,1.7286459
PESTICIDE_Total,8,1.1208732
PESTICIDE_Total,9,1.6203363
PESTICIDE_Total,10,0.98913264
PESTICIDE_Total,11,1.2025343
PESTICIDE_Total,12,1.4119602
RODENTICIDE_Total,1,1.5036585
RODENTICIDE_Total,2,1.0507888
RODENTICIDE_Total,3,1.0011932
RODENTICIDE_Total,4,2.4083302
RODENTICIDE_Total,5,1.6434048
RODENTICIDE_Total,6,1.0965712
RODENTICIDE_Total,7,1.883146
RODENTICIDE_Total,8,1.6737161
RODENTICIDE_Total,9,1.7850245
RODENTICIDE_Total,10,1.2352625
RODENTICIDE_Total,11,1.0338513
RODENTICIDE_Total,12,1.1705147
Avg_Monthly_DSCI,1,2.2954907
Avg_Monthly_DSCI,2,1.7819396
Avg_Monthly_DSCI,3,1.0444027
Avg_Monthly_DSCI,4,1.4821609
Avg_Monthly_DSCI,5,1.1497257
Avg_Monthly_DSCI,6,1.0720223
Avg_Monthly_DSCI,7,1.5471536
Avg_Monthly_DSCI,8,1.0932
Avg_Monthly_DSCI,9,1.0395104
Avg_Monthly_DSCI,10,1.0010334
Avg_Monthly_DSCI,11,1.3950361
Avg_Monthly_DSCI,12,1.0895587
