feature,window_size,rmse
FIRE_Acres_Burned,1,8.2681675
FIRE_Acres_Burned,2,8.225402
FIRE_Acres_Burned,3,8.359995
FIRE_Acres_Burned,4,8.72911
FIRE_Acres_Burned,5,8.656025
FIRE_Acres_Burned,6,8.76923
FIRE_Acres_Burned,7,8.975005
FIRE_Acres_Burned,8,9.248363
FIRE_Acres_Burned,9,9.201788
FIRE_Acres_Burned,10,9.324112
FIRE_Acres_Burned,11,9.378364
FIRE_Acres_Burned,12,9.591011
PRECIP,1,8.580654
PRECIP,2,8.483655
PRECIP,3,9.195398
PRECIP,4,8.636907
PRECIP,5,7.0938954
PRECIP,6,6.9643216
PRECIP,7,6.4956703
PRECIP,8,4.747187
PRECIP,9,6.6769214
PRECIP,10,6.7906623
PRECIP,11,5.720701
PRECIP,12,8.704852
WIND_EventCount,1,8.559423
WIND_EventCount,2,8.575214
WIND_EventCount,3,8.612746
WIND_EventCount,4,9.1661415
WIND_EventCount,5,9.439982
WIND_EventCount,6,10.202818
WIND_EventCount,7,10.791405
WIND_EventCount,8,10.622553
WIND_EventCount,9,10.642642
WIND_EventCount,10,11.355111
WIND_EventCount,11,11.780387
WIND_EventCount,12,10.637075
WIND_AvgMPH,1,9.3059
WIND_AvgMPH,2,9.130498
WIND_AvgMPH,3,10.359541
WIND_AvgMPH,4,14.419636
WIND_AvgMPH,5,14.04625
WIND_AvgMPH,6,13.425888
WIND_AvgMPH,7,17.04084
WIND_AvgMPH,8,13.414955
WIND_AvgMPH,9,15.740267
WIND_AvgMPH,10,11.086582
WIND_AvgMPH,11,10.979558
WIND_AvgMPH,12,11.6816025
WIND_RunMiles,1,8.769659
WIND_RunMiles,2,9.14408
WIND_RunMiles,3,12.299778
WIND_RunMiles,4,11.6728325
WIND_RunMiles,5,11.854467
WIND_RunMiles,6,13.846532
WIND_RunMiles,7,13.721734
WIND_RunMiles,8,13.899627
WIND_RunMiles,9,12.218524
WIND_RunMiles,10,12.973591
WIND_RunMiles,11,8.2390585
WIND_RunMiles,12,8.653522
AQI_PM25,1,8.783971
AQI_PM25,2,9.220139
AQI_PM25,3,9.624228
AQI_PM25,4,10.560835
AQI_PM25,5,17.520248
AQI_PM25,6,10.270819
AQI_PM25,7,20.421867
AQI_PM25,8,11.074543
AQI_PM25,9,12.732656
AQI_PM25,10,15.281816
AQI_PM25,11,15.142945
AQI_PM25,12,12.911103
AQI_PM10,1,7.529326
AQI_PM10,2,7.390239
AQI_PM10,3,7.569865
AQI_PM10,4,6.022594
AQI_PM10,5,7.119036
AQI_PM10,6,12.89775
AQI_PM10,7,12.305886
AQI_PM10,8,12.59331
AQI_PM10,9,28.437746
AQI_PM10,10,40.92652
AQI_PM10,11,22.217752
AQI_PM10,12,22.073986
EARTHQUAKE_Total,1,8.580005
EARTHQUAKE_Total,2,8.451228
EARTHQUAKE_Total,3,8.990072
EARTHQUAKE_Total,4,9.075258
EARTHQUAKE_Total,5,10.164272
EARTHQUAKE_Total,6,9.747821
EARTHQUAKE_Total,7,12.908185
EARTHQUAKE_Total,8,13.889682
EARTHQUAKE_Total,9,12.733703
EARTHQUAKE_Total,10,10.637118
EARTHQUAKE_Total,11,10.874565
EARTHQUAKE_Total,12,10.825358
PESTICIDE_Total,1,8.594257
PESTICIDE_Total,2,9.448254
PESTICIDE_Total,3,12.156016
PESTICIDE_Total,4,14.187325
PESTICIDE_Total,5,17.283247
PESTICIDE_Total,6,13.37629
PESTICIDE_Total,7,20.479027
PESTICIDE_Total,8,22.688854
PESTICIDE_Total,9,24.717543
PESTICIDE_Total,10,25.740503
PESTICIDE_Total,11,20.814718
PESTICIDE_Total,12,20.648933
POUNDS_PRODUCT_APPLIED,1,9.537067
POUNDS_PRODUCT_APPLIED,2,11.006183
POUNDS_PRODUCT_APPLIED,3,8.477809
POUNDS_PRODUCT_APPLIED,4,10.847976
POUNDS_PRODUCT_APPLIED,5,14.44324
POUNDS_PRODUCT_APPLIED,6,16.750301
POUNDS_PRODUCT_APPLIED,7,15.944013
POUNDS_PRODUCT_APPLIED,8,16.656542
POUNDS_PRODUCT_APPLIED,9,16.480244
POUNDS_PRODUCT_APPLIED,10,16.726095
POUNDS_PRODUCT_APPLIED,11,13.028082
POUNDS_PRODUCT_APPLIED,12,17.079117
