feature,window_size,rmse
FIRE_Acres_Burned,1,0.98403734
FIRE_Acres_Burned,2,1.5092098
FIRE_Acres_Burned,3,1.0077115
FIRE_Acres_Burned,4,1.5274934
FIRE_Acres_Burned,5,0.86867505
FIRE_Acres_Burned,6,0.88660187
FIRE_Acres_Burned,7,1.5546591
FIRE_Acres_Burned,8,1.377404
FIRE_Acres_Burned,9,1.2441028
FIRE_Acres_Burned,10,1.1714234
FIRE_Acres_Burned,11,0.87256354
FIRE_Acres_Burned,12,0.9980724
PRECIP,1,1.3423008
PRECIP,2,1.16349
PRECIP,3,1.5926436
PRECIP,4,1.2374258
PRECIP,5,1.0635433
PRECIP,6,1.3858489
PRECIP,7,0.9650707
PRECIP,8,3.7537034
PRECIP,9,1.2450416
PRECIP,10,0.97672915
PRECIP,11,1.1251658
PRECIP,12,1.169542
WIND_EventCount,1,2.1903782
WIND_EventCount,2,1.7265669
WIND_EventCount,3,2.2441392
WIND_EventCount,4,2.2695231
WIND_EventCount,5,1.8561928
WIND_EventCount,6,1.118338
WIND_EventCount,7,0.9816827
WIND_EventCount,8,1.7085515
WIND_EventCount,9,1.1297475
WIND_EventCount,10,2.056894
WIND_EventCount,11,1.0616976
WIND_EventCount,12,1.1543515
WIND_AvgMPH,1,1.4261398
WIND_AvgMPH,2,1.438182
WIND_AvgMPH,3,1.5806222
WIND_AvgMPH,4,1.5552155
WIND_AvgMPH,5,1.674608
WIND_AvgMPH,6,0.9745619
WIND_AvgMPH,7,1.0438374
WIND_AvgMPH,8,2.5586383
WIND_AvgMPH,9,1.4770254
WIND_AvgMPH,10,1.211252
WIND_AvgMPH,11,0.99547666
WIND_AvgMPH,12,1.1540755
WIND_RunMiles,1,0.9755163
WIND_RunMiles,2,1.0568916
WIND_RunMiles,3,1.1035345
WIND_RunMiles,4,1.0242279
WIND_RunMiles,5,1.0784172
WIND_RunMiles,6,1.3718756
WIND_RunMiles,7,0.95643574
WIND_RunMiles,8,1.278172
WIND_RunMiles,9,2.7363522
WIND_RunMiles,10,1.0289234
WIND_RunMiles,11,1.0843428
WIND_RunMiles,12,1.9628669
AQI_PM25,1,0.9840518
AQI_PM25,2,1.5657585
AQI_PM25,3,1.9889426
AQI_PM25,4,1.4085506
AQI_PM25,5,2.9116573
AQI_PM25,6,2.0612664
AQI_PM25,7,1.2876159
AQI_PM25,8,2.8630714
AQI_PM25,9,2.3047955
AQI_PM25,10,1.4810476
AQI_PM25,11,0.9862847
AQI_PM25,12,2.8164966
AQI_PM10,1,1.968795
AQI_PM10,2,1.067853
AQI_PM10,3,1.0557262
AQI_PM10,4,1.8936424
AQI_PM10,5,2.4016998
AQI_PM10,6,1.3426377
AQI_PM10,7,1.2205577
AQI_PM10,8,1.5163305
AQI_PM10,9,1.2667906
AQI_PM10,10,1.4995322
AQI_PM10,11,1.3293505
AQI_PM10,12,1.3250079
EARTHQUAKE_Total,1,1.0146633
EARTHQUAKE_Total,2,1.1763806
EARTHQUAKE_Total,3,0.98932797
EARTHQUAKE_Total,4,0.98826003
EARTHQUAKE_Total,5,2.6118402
EARTHQUAKE_Total,6,1.5287637
EARTHQUAKE_Total,7,0.9794568
EARTHQUAKE_Total,8,1.8011068
EARTHQUAKE_Total,9,1.144134
EARTHQUAKE_Total,10,1.0053834
EARTHQUAKE_Total,11,1.5398693
EARTHQUAKE_Total,12,1.0166885
PESTICIDE_Total,1,1.801465
PESTICIDE_Total,2,1.596648
PESTICIDE_Total,3,2.1180336
PESTICIDE_Total,4,2.0225918
PESTICIDE_Total,5,1.0618514
PESTICIDE_Total,6,1.2266377
PESTICIDE_Total,7,1.4488806
PESTICIDE_Total,8,1.2926929
PESTICIDE_Total,9,1.8935533
PESTICIDE_Total,10,1.0537138
PESTICIDE_Total,11,0.98316944
PESTICIDE_Total,12,1.0389671
RODENTICIDE_Total,1,1.0598322
RODENTICIDE_Total,2,1.4257013
RODENTICIDE_Total,3,2.4657867
RODENTICIDE_Total,4,1.2472507
RODENTICIDE_Total,5,1.3957884
RODENTICIDE_Total,6,1.7233938
RODENTICIDE_Total,7,3.9688568
RODENTICIDE_Total,8,1.23328
RODENTICIDE_Total,9,2.5956287
RODENTICIDE_Total,10,4.9067307
RODENTICIDE_Total,11,1.1197922
RODENTICIDE_Total,12,1.2568986
Avg_Monthly_DSCI,1,1.0354651
Avg_Monthly_DSCI,2,1.0057623
Avg_Monthly_DSCI,3,1.2366666
Avg_Monthly_DSCI,4,1.025059
Avg_Monthly_DSCI,5,1.4929961
Avg_Monthly_DSCI,6,1.1459025
Avg_Monthly_DSCI,7,1.1247466
Avg_Monthly_DSCI,8,1.0096544
Avg_Monthly_DSCI,9,1.4630957
Avg_Monthly_DSCI,10,1.8549664
Avg_Monthly_DSCI,11,1.9626244
Avg_Monthly_DSCI,12,1.0135108
