feature,window_size,rmse
FIRE_Acres_Burned,1,7.18676
FIRE_Acres_Burned,2,7.3243246
FIRE_Acres_Burned,3,7.5458403
FIRE_Acres_Burned,4,7.657404
FIRE_Acres_Burned,5,7.954753
FIRE_Acres_Burned,6,7.920911
FIRE_Acres_Burned,7,8.078835
FIRE_Acres_Burned,8,8.270619
FIRE_Acres_Burned,9,8.413204
FIRE_Acres_Burned,10,8.627335
FIRE_Acres_Burned,11,8.446471
FIRE_Acres_Burned,12,8.549304
PRECIP,1,7.5381355
PRECIP,2,7.2564716
PRECIP,3,8.125704
PRECIP,4,7.895825
PRECIP,5,7.941705
PRECIP,6,6.413446
PRECIP,7,5.386669
PRECIP,8,5.823545
PRECIP,9,6.2653084
PRECIP,10,6.6285295
PRECIP,11,7.820446
PRECIP,12,4.8788266
WIND_EventCount,1,7.514482
WIND_EventCount,2,8.255681
WIND_EventCount,3,8.961438
WIND_EventCount,4,9.815195
WIND_EventCount,5,9.893672
WIND_EventCount,6,11.262235
WIND_EventCount,7,11.572211
WIND_EventCount,8,11.336963
WIND_EventCount,9,11.95362
WIND_EventCount,10,11.39838
WIND_EventCount,11,12.850462
WIND_EventCount,12,13.180013
WIND_AvgMPH,1,10.01336
WIND_AvgMPH,2,9.227504
WIND_AvgMPH,3,15.6552105
WIND_AvgMPH,4,13.801979
WIND_AvgMPH,5,15.724475
WIND_AvgMPH,6,12.797136
WIND_AvgMPH,7,15.741671
WIND_AvgMPH,8,12.180415
WIND_AvgMPH,9,10.919713
WIND_AvgMPH,10,11.567913
WIND_AvgMPH,11,11.254614
WIND_AvgMPH,12,11.433026
WIND_RunMiles,1,9.637409
WIND_RunMiles,2,8.857286
WIND_RunMiles,3,10.720506
WIND_RunMiles,4,14.692457
WIND_RunMiles,5,13.721372
WIND_RunMiles,6,14.709265
WIND_RunMiles,7,16.78021
WIND_RunMiles,8,17.036024
WIND_RunMiles,9,13.801234
WIND_RunMiles,10,11.865827
WIND_RunMiles,11,13.337465
WIND_RunMiles,12,15.066776
AQI_PM25,1,7.450839
AQI_PM25,2,7.6918554
AQI_PM25,3,7.8829355
AQI_PM25,4,11.450481
AQI_PM25,5,23.227777
AQI_PM25,6,14.503952
AQI_PM25,7,25.49024
AQI_PM25,8,13.122452
AQI_PM25,9,16.499176
AQI_PM25,10,14.492215
AQI_PM25,11,17.272234
AQI_PM25,12,10.946471
AQI_PM10,1,5.5519176
AQI_PM10,2,4.6690397
AQI_PM10,3,9.181084
AQI_PM10,4,7.3981647
AQI_PM10,5,8.57609
AQI_PM10,6,14.104903
AQI_PM10,7,13.041814
AQI_PM10,8,13.625384
AQI_PM10,9,26.378242
AQI_PM10,10,36.204086
AQI_PM10,11,31.378576
AQI_PM10,12,27.722448
EARTHQUAKE_Total,1,7.3118453
EARTHQUAKE_Total,2,7.554224
EARTHQUAKE_Total,3,7.7107563
EARTHQUAKE_Total,4,8.184056
EARTHQUAKE_Total,5,8.855787
EARTHQUAKE_Total,6,9.7418
EARTHQUAKE_Total,7,12.069613
EARTHQUAKE_Total,8,11.24996
EARTHQUAKE_Total,9,10.519592
EARTHQUAKE_Total,10,11.691788
EARTHQUAKE_Total,11,12.112811
EARTHQUAKE_Total,12,12.012861
PESTICIDE_Total,1,7.0861373
PESTICIDE_Total,2,7.960281
PESTICIDE_Total,3,15.172619
PESTICIDE_Total,4,15.416415
PESTICIDE_Total,5,17.277893
PESTICIDE_Total,6,12.793494
PESTICIDE_Total,7,13.197417
PESTICIDE_Total,8,20.564632
PESTICIDE_Total,9,27.99517
PESTICIDE_Total,10,27.851458
PESTICIDE_Total,11,22.924871
PESTICIDE_Total,12,21.493374
POUNDS_PRODUCT_APPLIED,1,8.088859
POUNDS_PRODUCT_APPLIED,2,8.671504
POUNDS_PRODUCT_APPLIED,3,9.397725
POUNDS_PRODUCT_APPLIED,4,8.868117
POUNDS_PRODUCT_APPLIED,5,8.968789
POUNDS_PRODUCT_APPLIED,6,9.242313
POUNDS_PRODUCT_APPLIED,7,6.611532
POUNDS_PRODUCT_APPLIED,8,9.199228
POUNDS_PRODUCT_APPLIED,9,11.251574
POUNDS_PRODUCT_APPLIED,10,13.120483
POUNDS_PRODUCT_APPLIED,11,13.218309
POUNDS_PRODUCT_APPLIED,12,9.456501
