feature,window_size,rmse
FIRE_Acres_Burned,1,2.9983017
FIRE_Acres_Burned,2,2.9493868
FIRE_Acres_Burned,3,2.5321965
FIRE_Acres_Burned,4,2.4934745
FIRE_Acres_Burned,5,2.6751082
FIRE_Acres_Burned,6,2.4571915
FIRE_Acres_Burned,7,1.9723389
FIRE_Acres_Burned,8,1.9404223
FIRE_Acres_Burned,9,1.9535091
FIRE_Acres_Burned,10,2.3802466
FIRE_Acres_Burned,11,1.7028811
FIRE_Acres_Burned,12,1.9025106
PRECIP,1,3.0704143
PRECIP,2,3.1289392
PRECIP,3,3.2383177
PRECIP,4,3.0906744
PRECIP,5,3.6272757
PRECIP,6,2.9975643
PRECIP,7,3.7611043
PRECIP,8,2.5538979
PRECIP,9,2.1100829
PRECIP,10,3.0434413
PRECIP,11,1.4080573
PRECIP,12,1.2350471
WIND_EventCount,1,3.13958
WIND_EventCount,2,3.189472
WIND_EventCount,3,3.0487661
WIND_EventCount,4,3.0363688
WIND_EventCount,5,2.636536
WIND_EventCount,6,2.9663286
WIND_EventCount,7,2.8329103
WIND_EventCount,8,3.2064571
WIND_EventCount,9,3.2446244
WIND_EventCount,10,1.4052855
WIND_EventCount,11,1.7102351
WIND_EventCount,12,3.169769
WIND_AvgMPH,1,3.0876744
WIND_AvgMPH,2,3.0660398
WIND_AvgMPH,3,2.943865
WIND_AvgMPH,4,2.8534753
WIND_AvgMPH,5,2.8401263
WIND_AvgMPH,6,2.6550798
WIND_AvgMPH,7,2.6978989
WIND_AvgMPH,8,2.7110505
WIND_AvgMPH,9,3.0872917
WIND_AvgMPH,10,2.8945012
WIND_AvgMPH,11,3.0786471
WIND_AvgMPH,12,2.8655448
WIND_RunMiles,1,3.1121116
WIND_RunMiles,2,3.048932
WIND_RunMiles,3,2.8776808
WIND_RunMiles,4,2.884246
WIND_RunMiles,5,2.9872692
WIND_RunMiles,6,2.9325373
WIND_RunMiles,7,2.572103
WIND_RunMiles,8,2.2456284
WIND_RunMiles,9,2.567695
WIND_RunMiles,10,2.1942706
WIND_RunMiles,11,2.7335606
WIND_RunMiles,12,3.1855352
AQI_PM25,1,3.002213
AQI_PM25,2,3.1632376
AQI_PM25,3,3.1215124
AQI_PM25,4,2.9436023
AQI_PM25,5,3.042139
AQI_PM25,6,3.075381
AQI_PM25,7,2.8277106
AQI_PM25,8,2.998972
AQI_PM25,9,3.3799872
AQI_PM25,10,2.6690938
AQI_PM25,11,2.899559
AQI_PM25,12,2.9650419
AQI_PM10,1,3.0742967
AQI_PM10,2,3.0928106
AQI_PM10,3,3.4786036
AQI_PM10,4,3.334452
AQI_PM10,5,3.648766
AQI_PM10,6,3.5325925
AQI_PM10,7,2.835064
AQI_PM10,8,2.132349
AQI_PM10,9,2.2003202
AQI_PM10,10,1.5649056
AQI_PM10,11,1.5759215
AQI_PM10,12,1.6772027
EARTHQUAKE_Total,1,3.12239
EARTHQUAKE_Total,2,3.0889747
EARTHQUAKE_Total,3,3.1398056
EARTHQUAKE_Total,4,3.292799
EARTHQUAKE_Total,5,3.3636606
EARTHQUAKE_Total,6,3.3011646
EARTHQUAKE_Total,7,3.1102567
EARTHQUAKE_Total,8,3.0964675
EARTHQUAKE_Total,9,2.9536157
EARTHQUAKE_Total,10,2.870851
EARTHQUAKE_Total,11,2.5487208
EARTHQUAKE_Total,12,2.4326382
PESTICIDE_Total,1,3.04946
PESTICIDE_Total,2,3.0665383
PESTICIDE_Total,3,3.0845382
PESTICIDE_Total,4,2.967301
PESTICIDE_Total,5,3.0748696
PESTICIDE_Total,6,3.7035646
PESTICIDE_Total,7,3.0886898
PESTICIDE_Total,8,5.130572
PESTICIDE_Total,9,1.0889052
PESTICIDE_Total,10,2.7765884
PESTICIDE_Total,11,2.4450293
PESTICIDE_Total,12,4.407237
POUNDS_PRODUCT_APPLIED,1,3.025946
POUNDS_PRODUCT_APPLIED,2,3.0816321
POUNDS_PRODUCT_APPLIED,3,3.0618494
POUNDS_PRODUCT_APPLIED,4,3.1572833
POUNDS_PRODUCT_APPLIED,5,2.994807
POUNDS_PRODUCT_APPLIED,6,4.4383516
POUNDS_PRODUCT_APPLIED,7,4.2333984
POUNDS_PRODUCT_APPLIED,8,3.014784
POUNDS_PRODUCT_APPLIED,9,1.9488373
POUNDS_PRODUCT_APPLIED,10,1.9127275
POUNDS_PRODUCT_APPLIED,11,2.736175
POUNDS_PRODUCT_APPLIED,12,3.0419092
