feature,window_size,rmse
AQI_PM10,1,6.6764927
AQI_PM25,1,8.120076
EARTHQUAKE_Total,1,7.743475
FIRE_Acres_Burned,2,7.6425796
PESTICIDE_Total,1,8.031858
PRECIP,12,6.497396
WIND_AvgMPH,3,8.056829
WIND_EventCount,2,7.722209
WIND_RunMiles,2,7.73807
