feature,window_size,rmse
FIRE_Acres_Burned,1,2.5473661
FIRE_Acres_Burned,2,2.5912454
FIRE_Acres_Burned,3,2.3694673
FIRE_Acres_Burned,4,1.9263977
FIRE_Acres_Burned,5,2.283696
FIRE_Acres_Burned,6,2.199948
FIRE_Acres_Burned,7,2.1427138
FIRE_Acres_Burned,8,2.137087
FIRE_Acres_Burned,9,1.7960745
FIRE_Acres_Burned,10,2.2275357
FIRE_Acres_Burned,11,2.353485
FIRE_Acres_Burned,12,2.0497181
PRECIP,1,1.0801467
PRECIP,2,2.3645504
PRECIP,3,2.174682
PRECIP,4,2.0018053
PRECIP,5,2.4573717
PRECIP,6,2.0999885
PRECIP,7,2.3261843
PRECIP,8,2.1536956
PRECIP,9,2.09248
PRECIP,10,1.9405738
PRECIP,11,2.33687
PRECIP,12,2.439357
WIND_EventCount,1,2.6614983
WIND_EventCount,2,2.3464823
WIND_EventCount,3,2.2527676
WIND_EventCount,4,2.4911525
WIND_EventCount,5,1.722125
WIND_EventCount,6,2.0405743
WIND_EventCount,7,1.9772704
WIND_EventCount,8,2.1818712
WIND_EventCount,9,2.363826
WIND_EventCount,10,1.9312457
WIND_EventCount,11,2.453994
WIND_EventCount,12,1.7745475
WIND_AvgMPH,1,2.5232391
WIND_AvgMPH,2,2.2679834
WIND_AvgMPH,3,2.144524
WIND_AvgMPH,4,2.078406
WIND_AvgMPH,5,2.3460999
WIND_AvgMPH,6,1.8524381
WIND_AvgMPH,7,2.0106664
WIND_AvgMPH,8,1.9062421
WIND_AvgMPH,9,1.6994585
WIND_AvgMPH,10,2.2200167
WIND_AvgMPH,11,1.9396006
WIND_AvgMPH,12,2.139974
WIND_RunMiles,1,2.3363352
WIND_RunMiles,2,2.3781955
WIND_RunMiles,3,2.0812006
WIND_RunMiles,4,1.6939613
WIND_RunMiles,5,1.777332
WIND_RunMiles,6,2.3615506
WIND_RunMiles,7,2.3392584
WIND_RunMiles,8,1.9303259
WIND_RunMiles,9,2.3955898
WIND_RunMiles,10,1.9080951
WIND_RunMiles,11,2.3260021
WIND_RunMiles,12,1.6596171
AQI_PM25,1,1.0460117
AQI_PM25,2,2.0980835
AQI_PM25,3,1.8655804
AQI_PM25,4,1.9425629
AQI_PM25,5,2.1871824
AQI_PM25,6,2.2873628
AQI_PM25,7,1.928648
AQI_PM25,8,2.239292
AQI_PM25,9,2.2499747
AQI_PM25,10,1.999124
AQI_PM25,11,2.2349038
AQI_PM25,12,2.1198924
AQI_PM10,1,1.6631644
AQI_PM10,2,2.3558466
AQI_PM10,3,1.7743906
AQI_PM10,4,2.283696
AQI_PM10,5,1.6484008
AQI_PM10,6,1.8098009
AQI_PM10,7,2.4022756
AQI_PM10,8,2.1377108
AQI_PM10,9,2.1871598
AQI_PM10,10,2.291239
AQI_PM10,11,2.309136
AQI_PM10,12,2.1650178
EARTHQUAKE_Total,1,2.2926025
EARTHQUAKE_Total,2,2.5782351
EARTHQUAKE_Total,3,2.2759812
EARTHQUAKE_Total,4,2.4467297
EARTHQUAKE_Total,5,1.9045867
EARTHQUAKE_Total,6,2.379435
EARTHQUAKE_Total,7,2.0114129
EARTHQUAKE_Total,8,2.4511185
EARTHQUAKE_Total,9,1.5965974
EARTHQUAKE_Total,10,1.6993471
EARTHQUAKE_Total,11,2.388194
EARTHQUAKE_Total,12,2.3086066
PESTICIDE_Total,1,1.9605349
PESTICIDE_Total,2,2.3630652
PESTICIDE_Total,3,2.1612544
PESTICIDE_Total,4,2.6057487
PESTICIDE_Total,5,2.2610865
PESTICIDE_Total,6,1.900157
PESTICIDE_Total,7,2.2762582
PESTICIDE_Total,8,1.9008718
PESTICIDE_Total,9,2.4476745
PESTICIDE_Total,10,2.108144
PESTICIDE_Total,11,2.0526643
PESTICIDE_Total,12,2.3565938
RODENTICIDE_Total,1,1.519581
RODENTICIDE_Total,2,2.1626344
RODENTICIDE_Total,3,1.7454054
RODENTICIDE_Total,4,2.5744267
RODENTICIDE_Total,5,2.3519547
RODENTICIDE_Total,6,2.0114768
RODENTICIDE_Total,7,2.3543425
RODENTICIDE_Total,8,2.3815284
RODENTICIDE_Total,9,2.4933152
RODENTICIDE_Total,10,2.2144113
RODENTICIDE_Total,11,2.0709348
RODENTICIDE_Total,12,1.9903198
Avg_Monthly_DSCI,1,2.483619
Avg_Monthly_DSCI,2,1.8533338
Avg_Monthly_DSCI,3,1.5119087
Avg_Monthly_DSCI,4,1.3645307
Avg_Monthly_DSCI,5,1.1766012
Avg_Monthly_DSCI,6,1.1627364
Avg_Monthly_DSCI,7,1.2624781
Avg_Monthly_DSCI,8,1.5618924
Avg_Monthly_DSCI,9,1.2381755
Avg_Monthly_DSCI,10,1.0715609
Avg_Monthly_DSCI,11,1.1552604
Avg_Monthly_DSCI,12,1.1073598
