feature,window_size,rmse
VFRate,1,2.400053
VFRate,2,1.3567684
VFRate,3,1.2780015
VFRate,4,1.064288
VFRate,5,1.6840822
VFRate,6,1.417707
VFRate,7,1.2184265
VFRate,8,1.4344277
VFRate,9,1.1015033
VFRate,10,1.4283105
VFRate,11,1.2948263
VFRate,12,1.6875625
FIRE_Acres_Burned,1,2.0172412
FIRE_Acres_Burned,2,2.483421
FIRE_Acres_Burned,3,2.2289875
FIRE_Acres_Burned,4,1.8854821
FIRE_Acres_Burned,5,1.7672354
FIRE_Acres_Burned,6,1.8501587
FIRE_Acres_Burned,7,1.031209
FIRE_Acres_Burned,8,1.5799295
FIRE_Acres_Burned,9,1.7099966
FIRE_Acres_Burned,10,1.8069407
FIRE_Acres_Burned,11,1.4164064
FIRE_Acres_Burned,12,1.39507
PRECIP,1,2.8698738
PRECIP,2,2.4342747
PRECIP,3,2.6504712
PRECIP,4,2.7776568
PRECIP,5,2.142105
PRECIP,6,2.4003313
PRECIP,7,2.003384
PRECIP,8,2.255558
PRECIP,9,2.405039
PRECIP,10,1.8944342
PRECIP,11,1.2658204
PRECIP,12,1.5420499
WIND_EventCount,1,2.8442085
WIND_EventCount,2,2.5141633
WIND_EventCount,3,2.646094
WIND_EventCount,4,2.4921806
WIND_EventCount,5,2.5827942
WIND_EventCount,6,2.1433513
WIND_EventCount,7,2.2565892
WIND_EventCount,8,2.0750992
WIND_EventCount,9,1.79966
WIND_EventCount,10,2.597788
WIND_EventCount,11,2.1367705
WIND_EventCount,12,2.3719354
WIND_AvgMPH,1,2.6204476
WIND_AvgMPH,2,2.8464081
WIND_AvgMPH,3,2.4489007
WIND_AvgMPH,4,1.9612126
WIND_AvgMPH,5,2.1203005
WIND_AvgMPH,6,2.117462
WIND_AvgMPH,7,1.872606
WIND_AvgMPH,8,2.0108664
WIND_AvgMPH,9,2.4360518
WIND_AvgMPH,10,2.0943642
WIND_AvgMPH,11,2.2488403
WIND_AvgMPH,12,1.8842463
WIND_RunMiles,1,2.149296
WIND_RunMiles,2,2.5299797
WIND_RunMiles,3,2.3253806
WIND_RunMiles,4,2.2817397
WIND_RunMiles,5,2.3946195
WIND_RunMiles,6,2.3820155
WIND_RunMiles,7,1.8778712
WIND_RunMiles,8,2.1242101
WIND_RunMiles,9,2.175472
WIND_RunMiles,10,2.0340724
WIND_RunMiles,11,2.309888
WIND_RunMiles,12,2.04293
AQI_PM25,1,2.2815933
AQI_PM25,2,2.7942169
AQI_PM25,3,2.297835
AQI_PM25,4,2.529426
AQI_PM25,5,2.1007457
AQI_PM25,6,2.2961152
AQI_PM25,7,2.504304
AQI_PM25,8,2.4229016
AQI_PM25,9,2.2599263
AQI_PM25,10,2.4857705
AQI_PM25,11,2.40878
AQI_PM25,12,3.5663624
AQI_PM10,1,2.458951
AQI_PM10,2,2.8970897
AQI_PM10,3,2.6606872
AQI_PM10,4,2.6358304
AQI_PM10,5,2.1754177
AQI_PM10,6,2.490937
AQI_PM10,7,2.0375519
AQI_PM10,8,2.039053
AQI_PM10,9,1.8859175
AQI_PM10,10,1.9132916
AQI_PM10,11,1.0879599
AQI_PM10,12,1.8622305
EARTHQUAKE_Total,1,2.4776123
EARTHQUAKE_Total,2,2.813593
EARTHQUAKE_Total,3,2.541169
EARTHQUAKE_Total,4,2.9455733
EARTHQUAKE_Total,5,2.4937782
EARTHQUAKE_Total,6,2.2729137
EARTHQUAKE_Total,7,2.6015399
EARTHQUAKE_Total,8,2.0869167
EARTHQUAKE_Total,9,2.5513473
EARTHQUAKE_Total,10,2.1845665
EARTHQUAKE_Total,11,2.0664024
EARTHQUAKE_Total,12,2.480399
PESTICIDE_Total,1,2.3130016
PESTICIDE_Total,2,2.4750462
PESTICIDE_Total,3,2.3149166
PESTICIDE_Total,4,2.8026407
PESTICIDE_Total,5,2.5706873
PESTICIDE_Total,6,2.400554
PESTICIDE_Total,7,1.3414425
PESTICIDE_Total,8,2.5336282
PESTICIDE_Total,9,1.9078867
PESTICIDE_Total,10,2.4200063
PESTICIDE_Total,11,2.1173859
PESTICIDE_Total,12,2.0951624
RODENTICIDE_Total,1,2.9284673
RODENTICIDE_Total,2,2.8802395
RODENTICIDE_Total,3,2.2495406
RODENTICIDE_Total,4,2.7080452
RODENTICIDE_Total,5,2.5608418
RODENTICIDE_Total,6,2.4294314
RODENTICIDE_Total,7,1.8382232
RODENTICIDE_Total,8,2.510585
RODENTICIDE_Total,9,2.3185349
RODENTICIDE_Total,10,2.343254
RODENTICIDE_Total,11,1.9265157
RODENTICIDE_Total,12,2.1680608
Avg_Monthly_DSCI,1,1.9528065
Avg_Monthly_DSCI,2,1.0698395
Avg_Monthly_DSCI,3,1.3992317
Avg_Monthly_DSCI,4,1.7631686
Avg_Monthly_DSCI,5,1.6185632
Avg_Monthly_DSCI,6,1.684904
Avg_Monthly_DSCI,7,3.031804
Avg_Monthly_DSCI,8,2.314156
Avg_Monthly_DSCI,9,2.1736357
Avg_Monthly_DSCI,10,2.8301082
Avg_Monthly_DSCI,11,2.669757
Avg_Monthly_DSCI,12,2.3998566
