feature,window_size,rmse
AQI_PM10,11,1.4941452
AQI_PM25,9,2.493766
EARTHQUAKE_Total,12,2.6839924
FIRE_Acres_Burned,9,1.8267443
PESTICIDE_Total,11,2.1230865
POUNDS_PRODUCT_APPLIED,11,2.4636066
PRECIP,12,1.1366659
WIND_AvgMPH,12,2.4409013
WIND_EventCount,12,1.601884
WIND_RunMiles,12,2.3163233
