feature,window_size,rmse
FIRE_Acres_Burned,1,2.979599
FIRE_Acres_Burned,2,2.8465805
FIRE_Acres_Burned,3,2.5174704
FIRE_Acres_Burned,4,2.6380112
FIRE_Acres_Burned,5,2.4848897
FIRE_Acres_Burned,6,2.6328855
FIRE_Acres_Burned,7,1.9174359
FIRE_Acres_Burned,8,1.9271536
FIRE_Acres_Burned,9,1.8267443
FIRE_Acres_Burned,10,2.1003034
FIRE_Acres_Burned,11,3.2356942
FIRE_Acres_Burned,12,3.012968
PRECIP,1,3.084781
PRECIP,2,3.186763
PRECIP,3,3.024763
PRECIP,4,3.0643072
PRECIP,5,4.190504
PRECIP,6,3.1218302
PRECIP,7,2.5668428
PRECIP,8,1.7430379
PRECIP,9,1.7190623
PRECIP,10,2.2122264
PRECIP,11,1.723272
PRECIP,12,1.1366659
WIND_EventCount,1,3.0990882
WIND_EventCount,2,3.1647413
WIND_EventCount,3,3.0760944
WIND_EventCount,4,2.760858
WIND_EventCount,5,2.977095
WIND_EventCount,6,3.6597025
WIND_EventCount,7,3.0538425
WIND_EventCount,8,3.3497355
WIND_EventCount,9,2.8950064
WIND_EventCount,10,2.394657
WIND_EventCount,11,2.2638588
WIND_EventCount,12,1.601884
WIND_AvgMPH,1,3.0404577
WIND_AvgMPH,2,3.1149027
WIND_AvgMPH,3,3.1947892
WIND_AvgMPH,4,2.8893147
WIND_AvgMPH,5,2.908666
WIND_AvgMPH,6,3.008933
WIND_AvgMPH,7,2.862425
WIND_AvgMPH,8,2.6433585
WIND_AvgMPH,9,2.5125291
WIND_AvgMPH,10,3.2165074
WIND_AvgMPH,11,2.7078698
WIND_AvgMPH,12,2.4409013
WIND_RunMiles,1,3.0700285
WIND_RunMiles,2,3.0849626
WIND_RunMiles,3,3.0452201
WIND_RunMiles,4,2.8888283
WIND_RunMiles,5,2.8947566
WIND_RunMiles,6,2.7511203
WIND_RunMiles,7,2.703475
WIND_RunMiles,8,2.6908352
WIND_RunMiles,9,3.3896048
WIND_RunMiles,10,2.9798715
WIND_RunMiles,11,3.0048919
WIND_RunMiles,12,2.3163233
AQI_PM25,1,3.0332928
AQI_PM25,2,3.101192
AQI_PM25,3,3.006093
AQI_PM25,4,2.9909954
AQI_PM25,5,3.1324363
AQI_PM25,6,3.1127732
AQI_PM25,7,2.9949105
AQI_PM25,8,3.0474877
AQI_PM25,9,2.493766
AQI_PM25,10,2.9915094
AQI_PM25,11,3.3220363
AQI_PM25,12,3.2844129
AQI_PM10,1,3.026615
AQI_PM10,2,3.0548022
AQI_PM10,3,3.332376
AQI_PM10,4,3.5225801
AQI_PM10,5,2.8584776
AQI_PM10,6,2.866438
AQI_PM10,7,2.8606045
AQI_PM10,8,2.423552
AQI_PM10,9,2.3338494
AQI_PM10,10,1.6873368
AQI_PM10,11,1.4941452
AQI_PM10,12,2.5300047
EARTHQUAKE_Total,1,3.1038382
EARTHQUAKE_Total,2,3.1366632
EARTHQUAKE_Total,3,3.0030804
EARTHQUAKE_Total,4,3.01481
EARTHQUAKE_Total,5,3.1309936
EARTHQUAKE_Total,6,3.1768367
EARTHQUAKE_Total,7,3.302526
EARTHQUAKE_Total,8,3.0624042
EARTHQUAKE_Total,9,2.9588048
EARTHQUAKE_Total,10,2.92235
EARTHQUAKE_Total,11,2.7521389
EARTHQUAKE_Total,12,2.6839924
PESTICIDE_Total,1,3.0578878
PESTICIDE_Total,2,3.1210613
PESTICIDE_Total,3,3.118227
PESTICIDE_Total,4,2.9687216
PESTICIDE_Total,5,2.7497602
PESTICIDE_Total,6,2.7507083
PESTICIDE_Total,7,5.1118917
PESTICIDE_Total,8,3.460174
PESTICIDE_Total,9,2.928081
PESTICIDE_Total,10,2.67451
PESTICIDE_Total,11,2.1230865
PESTICIDE_Total,12,3.9035597
POUNDS_PRODUCT_APPLIED,1,3.069431
POUNDS_PRODUCT_APPLIED,2,3.0704231
POUNDS_PRODUCT_APPLIED,3,3.0804086
POUNDS_PRODUCT_APPLIED,4,3.5229323
POUNDS_PRODUCT_APPLIED,5,2.77256
POUNDS_PRODUCT_APPLIED,6,2.9123354
POUNDS_PRODUCT_APPLIED,7,6.471914
POUNDS_PRODUCT_APPLIED,8,3.0152166
POUNDS_PRODUCT_APPLIED,9,2.7715907
POUNDS_PRODUCT_APPLIED,10,3.2368603
POUNDS_PRODUCT_APPLIED,11,2.4636066
POUNDS_PRODUCT_APPLIED,12,2.6920345
