feature,window_size,rmse
AQI_PM10,12,0.8924537
AQI_PM25,1,2.7334828
Avg_Monthly_DSCI,4,1.0724808
EARTHQUAKE_Total,12,1.4598101
FIRE_Acres_Burned,12,1.1767508
PESTICIDE_Total,11,1.8768382
POUNDS_PRODUCT_APPLIED,12,2.4059873
PRECIP,11,0.9625015
WIND_AvgMPH,12,1.9767592
WIND_EventCount,6,2.4319115
WIND_RunMiles,11,1.9963497
