feature,window_size,rmse
FIRE_Acres_Burned,1,1.0829269
FIRE_Acres_Burned,2,1.2068444
FIRE_Acres_Burned,3,0.95904124
FIRE_Acres_Burned,4,1.0550799
FIRE_Acres_Burned,5,1.0496473
FIRE_Acres_Burned,6,0.935756
FIRE_Acres_Burned,7,1.0598892
FIRE_Acres_Burned,8,1.2418292
FIRE_Acres_Burned,9,2.0104551
FIRE_Acres_Burned,10,1.5228791
FIRE_Acres_Burned,11,0.9040505
FIRE_Acres_Burned,12,1.1972164
PRECIP,1,1.0722991
PRECIP,2,1.0343633
PRECIP,3,1.2601604
PRECIP,4,1.1120101
PRECIP,5,1.0408099
PRECIP,6,2.183143
PRECIP,7,1.4559276
PRECIP,8,1.9213731
PRECIP,9,1.2311407
PRECIP,10,1.4381711
PRECIP,11,1.2578949
PRECIP,12,1.3090581
WIND_EventCount,1,1.8293358
WIND_EventCount,2,1.3500465
WIND_EventCount,3,2.1323404
WIND_EventCount,4,1.980023
WIND_EventCount,5,1.2930992
WIND_EventCount,6,1.0501645
WIND_EventCount,7,1.1709447
WIND_EventCount,8,1.1501361
WIND_EventCount,9,1.2865497
WIND_EventCount,10,1.4349425
WIND_EventCount,11,1.0908189
WIND_EventCount,12,1.4455433
WIND_AvgMPH,1,1.1538702
WIND_AvgMPH,2,1.1610873
WIND_AvgMPH,3,1.757127
WIND_AvgMPH,4,1.1986231
WIND_AvgMPH,5,2.2789922
WIND_AvgMPH,6,1.0808389
WIND_AvgMPH,7,1.5637175
WIND_AvgMPH,8,2.3386467
WIND_AvgMPH,9,1.2980412
WIND_AvgMPH,10,1.531121
WIND_AvgMPH,11,1.3054807
WIND_AvgMPH,12,1.3983636
WIND_RunMiles,1,1.1972779
WIND_RunMiles,2,1.0457575
WIND_RunMiles,3,1.0461812
WIND_RunMiles,4,1.1389644
WIND_RunMiles,5,1.6272343
WIND_RunMiles,6,1.7947478
WIND_RunMiles,7,2.0816185
WIND_RunMiles,8,1.4618441
WIND_RunMiles,9,1.0842779
WIND_RunMiles,10,3.9164934
WIND_RunMiles,11,1.1736664
WIND_RunMiles,12,1.9101349
AQI_PM25,1,1.236596
AQI_PM25,2,1.3327991
AQI_PM25,3,1.697957
AQI_PM25,4,1.0673082
AQI_PM25,5,2.165281
AQI_PM25,6,4.4459677
AQI_PM25,7,3.0834556
AQI_PM25,8,1.1544416
AQI_PM25,9,1.1678624
AQI_PM25,10,2.8523293
AQI_PM25,11,1.0555891
AQI_PM25,12,1.7516339
AQI_PM10,1,1.6055329
AQI_PM10,2,1.0483693
AQI_PM10,3,1.0903031
AQI_PM10,4,2.9370596
AQI_PM10,5,3.498909
AQI_PM10,6,1.5062497
AQI_PM10,7,1.0730811
AQI_PM10,8,1.1267035
AQI_PM10,9,1.428888
AQI_PM10,10,3.0006616
AQI_PM10,11,1.1870666
AQI_PM10,12,2.4605944
EARTHQUAKE_Total,1,1.0536758
EARTHQUAKE_Total,2,1.0515673
EARTHQUAKE_Total,3,1.2621781
EARTHQUAKE_Total,4,1.5055004
EARTHQUAKE_Total,5,3.0578487
EARTHQUAKE_Total,6,1.8727499
EARTHQUAKE_Total,7,1.0550091
EARTHQUAKE_Total,8,1.4238725
EARTHQUAKE_Total,9,2.0474246
EARTHQUAKE_Total,10,1.0591406
EARTHQUAKE_Total,11,1.2142
EARTHQUAKE_Total,12,1.5056019
PESTICIDE_Total,1,1.4366966
PESTICIDE_Total,2,1.3161252
PESTICIDE_Total,3,1.5864075
PESTICIDE_Total,4,1.8749341
PESTICIDE_Total,5,1.0676403
PESTICIDE_Total,6,1.4821846
PESTICIDE_Total,7,1.0446122
PESTICIDE_Total,8,3.3498278
PESTICIDE_Total,9,1.3608737
PESTICIDE_Total,10,1.8064331
PESTICIDE_Total,11,1.0441561
PESTICIDE_Total,12,1.7657421
RODENTICIDE_Total,1,1.0302755
RODENTICIDE_Total,2,1.1772603
RODENTICIDE_Total,3,1.5464967
RODENTICIDE_Total,4,1.1243877
RODENTICIDE_Total,5,1.0478774
RODENTICIDE_Total,6,2.254397
RODENTICIDE_Total,7,1.0795807
RODENTICIDE_Total,8,1.5654259
RODENTICIDE_Total,9,1.0721897
RODENTICIDE_Total,10,2.7925923
RODENTICIDE_Total,11,1.0709093
RODENTICIDE_Total,12,1.1093953
Avg_Monthly_DSCI,1,1.099421
Avg_Monthly_DSCI,2,1.0663304
Avg_Monthly_DSCI,3,1.3833832
Avg_Monthly_DSCI,4,1.2897863
Avg_Monthly_DSCI,5,1.4633226
Avg_Monthly_DSCI,6,1.2101442
Avg_Monthly_DSCI,7,1.0825845
Avg_Monthly_DSCI,8,1.2759912
Avg_Monthly_DSCI,9,1.8671949
Avg_Monthly_DSCI,10,2.0554407
Avg_Monthly_DSCI,11,1.9755856
Avg_Monthly_DSCI,12,1.2154927
