feature,window_size,rmse
FIRE_Acres_Burned,1,2.3902807
FIRE_Acres_Burned,2,2.4604352
FIRE_Acres_Burned,3,2.2771637
FIRE_Acres_Burned,4,1.6986248
FIRE_Acres_Burned,5,1.8599008
FIRE_Acres_Burned,6,1.4328095
FIRE_Acres_Burned,7,1.5373762
FIRE_Acres_Burned,8,1.2939107
FIRE_Acres_Burned,9,1.3390222
FIRE_Acres_Burned,10,1.1560413
FIRE_Acres_Burned,11,1.3207498
FIRE_Acres_Burned,12,0.8763757
PRECIP,1,1.7391318
PRECIP,2,2.2488592
PRECIP,3,2.2708979
PRECIP,4,2.0861325
PRECIP,5,2.3693454
PRECIP,6,2.129943
PRECIP,7,2.1570263
PRECIP,8,2.0631845
PRECIP,9,1.9765159
PRECIP,10,1.8518491
PRECIP,11,1.3303139
PRECIP,12,0.8837189
WIND_EventCount,1,2.5666442
WIND_EventCount,2,2.1277485
WIND_EventCount,3,2.3920357
WIND_EventCount,4,2.545717
WIND_EventCount,5,1.8648114
WIND_EventCount,6,2.024571
WIND_EventCount,7,1.9801542
WIND_EventCount,8,2.1737976
WIND_EventCount,9,2.3214047
WIND_EventCount,10,1.7980595
WIND_EventCount,11,2.3905537
WIND_EventCount,12,1.7175491
WIND_AvgMPH,1,2.5075643
WIND_AvgMPH,2,2.1695342
WIND_AvgMPH,3,2.2433813
WIND_AvgMPH,4,2.2032263
WIND_AvgMPH,5,2.201901
WIND_AvgMPH,6,1.8717438
WIND_AvgMPH,7,2.0470679
WIND_AvgMPH,8,1.7374341
WIND_AvgMPH,9,1.7307208
WIND_AvgMPH,10,1.9211789
WIND_AvgMPH,11,1.8696173
WIND_AvgMPH,12,1.9456588
WIND_RunMiles,1,2.2804706
WIND_RunMiles,2,2.5280137
WIND_RunMiles,3,2.190851
WIND_RunMiles,4,1.8035553
WIND_RunMiles,5,1.8388532
WIND_RunMiles,6,1.975112
WIND_RunMiles,7,1.9270151
WIND_RunMiles,8,1.8351749
WIND_RunMiles,9,2.1847126
WIND_RunMiles,10,1.7999
WIND_RunMiles,11,2.1955705
WIND_RunMiles,12,1.6304486
AQI_PM25,1,1.827683
AQI_PM25,2,2.1890848
AQI_PM25,3,2.1169689
AQI_PM25,4,2.1129837
AQI_PM25,5,2.1530569
AQI_PM25,6,2.3807642
AQI_PM25,7,1.9069812
AQI_PM25,8,2.18009
AQI_PM25,9,2.4120917
AQI_PM25,10,2.1253757
AQI_PM25,11,2.268092
AQI_PM25,12,2.0549896
AQI_PM10,1,1.973886
AQI_PM10,2,2.4690483
AQI_PM10,3,2.0318735
AQI_PM10,4,2.3010054
AQI_PM10,5,1.8581446
AQI_PM10,6,2.0050585
AQI_PM10,7,2.447366
AQI_PM10,8,2.1911268
AQI_PM10,9,1.978447
AQI_PM10,10,1.5269551
AQI_PM10,11,2.2693484
AQI_PM10,12,1.5836298
EARTHQUAKE_Total,1,2.1474233
EARTHQUAKE_Total,2,2.5426552
EARTHQUAKE_Total,3,2.4334712
EARTHQUAKE_Total,4,2.4274204
EARTHQUAKE_Total,5,1.9589092
EARTHQUAKE_Total,6,2.3991272
EARTHQUAKE_Total,7,2.073659
EARTHQUAKE_Total,8,2.4148953
EARTHQUAKE_Total,9,1.7786841
EARTHQUAKE_Total,10,1.707675
EARTHQUAKE_Total,11,2.3199828
EARTHQUAKE_Total,12,2.209151
PESTICIDE_Total,1,2.1472328
PESTICIDE_Total,2,2.4661386
PESTICIDE_Total,3,2.2760627
PESTICIDE_Total,4,2.543357
PESTICIDE_Total,5,2.2085335
PESTICIDE_Total,6,2.0211437
PESTICIDE_Total,7,2.8207302
PESTICIDE_Total,8,1.892124
PESTICIDE_Total,9,2.3836133
PESTICIDE_Total,10,2.0159233
PESTICIDE_Total,11,1.8781273
PESTICIDE_Total,12,2.2892473
RODENTICIDE_Total,1,1.9721677
RODENTICIDE_Total,2,2.1562128
RODENTICIDE_Total,3,2.0328767
RODENTICIDE_Total,4,2.5097446
RODENTICIDE_Total,5,2.3415284
RODENTICIDE_Total,6,2.1743212
RODENTICIDE_Total,7,1.9001602
RODENTICIDE_Total,8,2.3351026
RODENTICIDE_Total,9,2.7846472
RODENTICIDE_Total,10,2.1014004
RODENTICIDE_Total,11,1.991256
RODENTICIDE_Total,12,1.9505033
Avg_Monthly_DSCI,1,1.6821599
Avg_Monthly_DSCI,2,1.5458763
Avg_Monthly_DSCI,3,1.1777934
Avg_Monthly_DSCI,4,1.4480528
Avg_Monthly_DSCI,5,1.7633015
Avg_Monthly_DSCI,6,1.6648294
Avg_Monthly_DSCI,7,2.703242
Avg_Monthly_DSCI,8,1.6043922
Avg_Monthly_DSCI,9,1.7338454
Avg_Monthly_DSCI,10,1.8076868
Avg_Monthly_DSCI,11,2.4405627
Avg_Monthly_DSCI,12,1.7520182
