feature,window_size,rmse
FIRE_Acres_Burned,1,2.74031
FIRE_Acres_Burned,2,2.5284708
FIRE_Acres_Burned,3,2.3109543
FIRE_Acres_Burned,4,1.8153776
FIRE_Acres_Burned,5,1.7285864
FIRE_Acres_Burned,6,1.5696467
FIRE_Acres_Burned,7,1.654397
FIRE_Acres_Burned,8,1.4307647
FIRE_Acres_Burned,9,1.585858
FIRE_Acres_Burned,10,1.3929594
FIRE_Acres_Burned,11,1.4685147
FIRE_Acres_Burned,12,1.0068821
PRECIP,1,2.971763
PRECIP,2,5.2797446
PRECIP,3,3.4060562
PRECIP,4,2.9281595
PRECIP,5,2.7078834
PRECIP,6,2.5937634
PRECIP,7,1.6435572
PRECIP,8,1.699751
PRECIP,9,1.9033594
PRECIP,10,2.0174196
PRECIP,11,1.8358783
PRECIP,12,1.3310889
WIND_EventCount,1,2.805253
WIND_EventCount,2,1.80733
WIND_EventCount,3,2.7975137
WIND_EventCount,4,3.3146243
WIND_EventCount,5,2.881906
WIND_EventCount,6,2.77034
WIND_EventCount,7,2.9860387
WIND_EventCount,8,2.326796
WIND_EventCount,9,2.751649
WIND_EventCount,10,2.7028773
WIND_EventCount,11,2.6592395
WIND_EventCount,12,2.6383805
WIND_AvgMPH,1,3.230046
WIND_AvgMPH,2,2.6508486
WIND_AvgMPH,3,2.2825089
WIND_AvgMPH,4,2.5427077
WIND_AvgMPH,5,2.9954486
WIND_AvgMPH,6,4.297716
WIND_AvgMPH,7,2.5819101
WIND_AvgMPH,8,2.0120928
WIND_AvgMPH,9,2.7825563
WIND_AvgMPH,10,2.6798165
WIND_AvgMPH,11,2.8360653
WIND_AvgMPH,12,1.5705705
WIND_RunMiles,1,3.3920999
WIND_RunMiles,2,4.8956456
WIND_RunMiles,3,2.0885608
WIND_RunMiles,4,2.0718505
WIND_RunMiles,5,2.3773644
WIND_RunMiles,6,3.2311182
WIND_RunMiles,7,2.1354837
WIND_RunMiles,8,2.413402
WIND_RunMiles,9,2.4679055
WIND_RunMiles,10,2.8189812
WIND_RunMiles,11,1.9125286
WIND_RunMiles,12,3.3346407
AQI_PM25,1,2.8291516
AQI_PM25,2,3.1619315
AQI_PM25,3,2.6925151
AQI_PM25,4,2.3861685
AQI_PM25,5,2.9699352
AQI_PM25,6,3.3849332
AQI_PM25,7,3.627225
AQI_PM25,8,3.5706747
AQI_PM25,9,3.4134727
AQI_PM25,10,3.5523722
AQI_PM25,11,2.7687802
AQI_PM25,12,2.7945695
AQI_PM10,1,3.0357394
AQI_PM10,2,3.453828
AQI_PM10,3,2.9423208
AQI_PM10,4,2.774975
AQI_PM10,5,2.512114
AQI_PM10,6,2.438581
AQI_PM10,7,2.9810042
AQI_PM10,8,2.817698
AQI_PM10,9,2.3588638
AQI_PM10,10,2.5264668
AQI_PM10,11,1.5720556
AQI_PM10,12,1.6453209
EARTHQUAKE_Total,1,2.8824706
EARTHQUAKE_Total,2,3.5115097
EARTHQUAKE_Total,3,2.5881145
EARTHQUAKE_Total,4,2.1873882
EARTHQUAKE_Total,5,3.077364
EARTHQUAKE_Total,6,2.7078123
EARTHQUAKE_Total,7,2.266118
EARTHQUAKE_Total,8,2.850312
EARTHQUAKE_Total,9,2.4920187
EARTHQUAKE_Total,10,2.5192416
EARTHQUAKE_Total,11,2.1134996
EARTHQUAKE_Total,12,3.2779717
PESTICIDE_Total,1,3.1279712
PESTICIDE_Total,2,2.7996597
PESTICIDE_Total,3,3.8301136
PESTICIDE_Total,4,3.324863
PESTICIDE_Total,5,4.239993
PESTICIDE_Total,6,2.9602087
PESTICIDE_Total,7,2.4002497
PESTICIDE_Total,8,2.6716275
PESTICIDE_Total,9,4.519354
PESTICIDE_Total,10,1.9717274
PESTICIDE_Total,11,2.2595508
PESTICIDE_Total,12,2.258615
POUNDS_PRODUCT_APPLIED,1,2.5742939
POUNDS_PRODUCT_APPLIED,2,3.3677602
POUNDS_PRODUCT_APPLIED,3,2.3540208
POUNDS_PRODUCT_APPLIED,4,3.8818476
POUNDS_PRODUCT_APPLIED,5,2.7426696
POUNDS_PRODUCT_APPLIED,6,2.5275187
POUNDS_PRODUCT_APPLIED,7,1.8785744
POUNDS_PRODUCT_APPLIED,8,1.502317
POUNDS_PRODUCT_APPLIED,9,3.1928484
POUNDS_PRODUCT_APPLIED,10,2.6538973
POUNDS_PRODUCT_APPLIED,11,2.6238906
POUNDS_PRODUCT_APPLIED,12,2.7764628
Avg_Monthly_DSCI,1,1.0250583
Avg_Monthly_DSCI,2,1.0496615
Avg_Monthly_DSCI,3,1.2001526
Avg_Monthly_DSCI,4,1.3065413
Avg_Monthly_DSCI,5,1.1615249
Avg_Monthly_DSCI,6,1.6660533
Avg_Monthly_DSCI,7,1.1184003
Avg_Monthly_DSCI,8,1.4485707
Avg_Monthly_DSCI,9,1.0717572
Avg_Monthly_DSCI,10,1.1747441
Avg_Monthly_DSCI,11,1.2892305
Avg_Monthly_DSCI,12,1.1012928
