feature,window_size,rmse
FIRE_Acres_Burned,1,1.8749636
FIRE_Acres_Burned,2,2.1056848
FIRE_Acres_Burned,3,2.0992594
FIRE_Acres_Burned,4,1.6747016
FIRE_Acres_Burned,5,2.0100405
FIRE_Acres_Burned,6,1.8175393
FIRE_Acres_Burned,7,2.463971
FIRE_Acres_Burned,8,1.6367596
FIRE_Acres_Burned,9,2.4609876
FIRE_Acres_Burned,10,1.7842666
FIRE_Acres_Burned,11,1.7030189
FIRE_Acres_Burned,12,1.5212997
PRECIP,1,2.1896148
PRECIP,2,2.1306112
PRECIP,3,2.330608
PRECIP,4,2.1505156
PRECIP,5,3.0122423
PRECIP,6,2.1207483
PRECIP,7,1.6451946
PRECIP,8,2.8310537
PRECIP,9,1.8711728
PRECIP,10,1.3256565
PRECIP,11,0.905345
PRECIP,12,0.95960957
WIND_EventCount,1,2.5814617
WIND_EventCount,2,2.4472644
WIND_EventCount,3,3.328131
WIND_EventCount,4,2.530116
WIND_EventCount,5,2.3420439
WIND_EventCount,6,2.2918084
WIND_EventCount,7,3.702167
WIND_EventCount,8,3.068287
WIND_EventCount,9,3.620603
WIND_EventCount,10,1.2221648
WIND_EventCount,11,2.3203955
WIND_EventCount,12,2.7619934
WIND_AvgMPH,1,2.2828417
WIND_AvgMPH,2,2.294786
WIND_AvgMPH,3,2.4672358
WIND_AvgMPH,4,2.2114613
WIND_AvgMPH,5,2.461715
WIND_AvgMPH,6,2.3871813
WIND_AvgMPH,7,3.2293837
WIND_AvgMPH,8,1.6016344
WIND_AvgMPH,9,2.6022294
WIND_AvgMPH,10,2.190156
WIND_AvgMPH,11,2.2429123
WIND_AvgMPH,12,1.4912252
WIND_RunMiles,1,1.94232
WIND_RunMiles,2,2.0801682
WIND_RunMiles,3,1.9766434
WIND_RunMiles,4,1.2553995
WIND_RunMiles,5,2.0877478
WIND_RunMiles,6,2.372129
WIND_RunMiles,7,2.7718482
WIND_RunMiles,8,1.652123
WIND_RunMiles,9,2.6642513
WIND_RunMiles,10,4.4092174
WIND_RunMiles,11,1.5574846
WIND_RunMiles,12,1.3936068
AQI_PM25,1,1.8181462
AQI_PM25,2,2.2474213
AQI_PM25,3,2.5194225
AQI_PM25,4,1.1697304
AQI_PM25,5,4.5539346
AQI_PM25,6,3.442231
AQI_PM25,7,4.0921936
AQI_PM25,8,2.5320244
AQI_PM25,9,1.9397558
AQI_PM25,10,4.1064773
AQI_PM25,11,2.4201436
AQI_PM25,12,4.296993
AQI_PM10,1,2.4222927
AQI_PM10,2,2.0254729
AQI_PM10,3,2.064953
AQI_PM10,4,2.4991992
AQI_PM10,5,5.0473447
AQI_PM10,6,1.5818418
AQI_PM10,7,3.4994917
AQI_PM10,8,3.3680437
AQI_PM10,9,0.9534056
AQI_PM10,10,2.3093278
AQI_PM10,11,1.769654
AQI_PM10,12,1.2057729
EARTHQUAKE_Total,1,1.9806308
EARTHQUAKE_Total,2,2.119072
EARTHQUAKE_Total,3,1.9359074
EARTHQUAKE_Total,4,2.2812645
EARTHQUAKE_Total,5,4.4086547
EARTHQUAKE_Total,6,1.7601938
EARTHQUAKE_Total,7,1.5335472
EARTHQUAKE_Total,8,1.750289
EARTHQUAKE_Total,9,2.377505
EARTHQUAKE_Total,10,4.1224666
EARTHQUAKE_Total,11,2.8503973
EARTHQUAKE_Total,12,2.497591
PESTICIDE_Total,1,2.4098508
PESTICIDE_Total,2,2.378358
PESTICIDE_Total,3,2.9435759
PESTICIDE_Total,4,2.106828
PESTICIDE_Total,5,2.4440234
PESTICIDE_Total,6,2.3740063
PESTICIDE_Total,7,2.5082407
PESTICIDE_Total,8,6.6634517
PESTICIDE_Total,9,2.4877717
PESTICIDE_Total,10,2.8204134
PESTICIDE_Total,11,2.1036656
PESTICIDE_Total,12,4.3790636
RODENTICIDE_Total,1,2.0065534
RODENTICIDE_Total,2,2.237175
RODENTICIDE_Total,3,2.8671815
RODENTICIDE_Total,4,2.1102464
RODENTICIDE_Total,5,3.943538
RODENTICIDE_Total,6,3.3317623
RODENTICIDE_Total,7,2.9021597
RODENTICIDE_Total,8,3.0089467
RODENTICIDE_Total,9,1.5833998
RODENTICIDE_Total,10,4.7868247
RODENTICIDE_Total,11,3.029537
RODENTICIDE_Total,12,2.2050416
Avg_Monthly_DSCI,1,1.6156409
Avg_Monthly_DSCI,2,1.0927751
Avg_Monthly_DSCI,3,1.0532359
Avg_Monthly_DSCI,4,1.1432832
Avg_Monthly_DSCI,5,1.0880297
Avg_Monthly_DSCI,6,1.1421586
Avg_Monthly_DSCI,7,1.0707866
Avg_Monthly_DSCI,8,1.1641176
Avg_Monthly_DSCI,9,1.3324486
Avg_Monthly_DSCI,10,1.298021
Avg_Monthly_DSCI,11,1.2730199
Avg_Monthly_DSCI,12,1.1592383
