feature,window_size,rmse
AQI_PM10,1,0.4743003249168396
AQI_PM25,2,0.47280681133270264
Avg_Monthly_DSCI,11,0.1573140174150467
EARTHQUAKE_Total,1,0.4461441934108734
PRECIP,1,0.3990035951137543
WIND_AvgMPH,6,0.44768014550209045
WIND_EventCount,2,0.4658435583114624
WIND_RunMiles,4,0.45014360547065735
YJ_PESTICIDE_Total,1,0.4419959783554077
log1p_FIRE_Acres_Burned,4,0.4764605760574341
log1p_RODENTICIDE_Total,1,0.44743627309799194
