epoch,train_loss,test_loss
1,0.4407779574394226,0.17642223834991455
2,0.3576727509498596,0.19801434874534607
3,0.27535054087638855,0.33894649147987366
4,0.25650113821029663,0.38864487409591675
5,0.2769290804862976,0.3170658349990845
6,0.24197405576705933,0.24908670783042908
7,0.23164814710617065,0.21265345811843872
8,0.24354243278503418,0.19940714538097382
9,0.24790866672992706,0.19844110310077667
10,0.2465151846408844,0.20554378628730774
11,0.23144738376140594,0.21925894916057587
12,0.2216978669166565,0.23576900362968445
13,0.21996250748634338,0.24447646737098694
14,0.2239031195640564,0.23491552472114563
15,0.21720141172409058,0.20909930765628815
16,0.2151765376329422,0.18222655355930328
17,0.20093047618865967,0.16792131960391998
18,0.19849219918251038,0.1700872927904129
19,0.1967557817697525,0.18096910417079926
20,0.1894296109676361,0.19498607516288757
21,0.17169304192066193,0.21764706075191498
22,0.17720837891101837,0.2682439386844635
23,0.17281796038150787,0.3264414370059967
24,0.17171701788902283,0.34247222542762756
25,0.1790446788072586,0.3245648443698883
26,0.1723547875881195,0.2935945987701416
27,0.17218473553657532,0.26751449704170227
28,0.1684127300977707,0.24892917275428772
29,0.1620773822069168,0.2335381954908371
30,0.16439826786518097,0.2199394702911377
31,0.16727207601070404,0.2089337557554245
32,0.1709536910057068,0.20195531845092773
33,0.17028260231018066,0.20010657608509064
34,0.1658293902873993,0.2022337019443512
35,0.1701289862394333,0.2086670845746994
36,0.1694406121969223,0.21925079822540283
37,0.16614346206188202,0.23141424357891083
38,0.16618427634239197,0.2425311803817749
39,0.1605725735425949,0.2517227530479431
40,0.16599488258361816,0.2583366930484772
41,0.15854310989379883,0.2620832026004791
42,0.16517603397369385,0.2634779214859009
43,0.1643904596567154,0.26163455843925476
44,0.1618381142616272,0.25612297654151917
45,0.16464219987392426,0.24724264442920685
46,0.16133429110050201,0.23634062707424164
47,0.16214141249656677,0.22651498019695282
48,0.16170747578144073,0.22158168256282806
49,0.15863145887851715,0.21939431130886078
50,0.1618003100156784,0.21964715421199799
51,0.16014732420444489,0.22067709267139435
52,0.15960629284381866,0.22196653485298157
53,0.1596534550189972,0.22553448379039764
54,0.15864604711532593,0.2310090959072113
55,0.1609022170305252,0.2397935390472412
56,0.1629275381565094,0.24616070091724396
57,0.1609489917755127,0.2470495104789734
58,0.15724419057369232,0.24406635761260986
59,0.1557873636484146,0.23962876200675964
60,0.15582138299942017,0.2359829694032669
61,0.1577128767967224,0.23117811977863312
62,0.15097714960575104,0.2284543812274933
63,0.15511077642440796,0.2258055955171585
64,0.15923666954040527,0.22341176867485046
65,0.1509370654821396,0.21966905891895294
66,0.15374992787837982,0.2213011234998703
67,0.15223854780197144,0.2279769629240036
68,0.15906484425067902,0.2356260120868683
69,0.1522178202867508,0.23706556856632233
70,0.15213073790073395,0.2340206503868103
71,0.14969907701015472,0.23623396456241608
72,0.15019653737545013,0.23591271042823792
73,0.1480475217103958,0.22758692502975464
74,0.14620830118656158,0.2146093249320984
75,0.15097101032733917,0.21275627613067627
76,0.14650537073612213,0.21942393481731415
77,0.14189381897449493,0.22117909789085388
78,0.1407247930765152,0.21157792210578918
79,0.14257758855819702,0.23282203078269958
80,0.14116524159908295,0.22663824260234833
81,0.13561545312404633,0.20590628683567047
82,0.14588648080825806,0.22632195055484772
83,0.14660446345806122,0.2173711359500885
84,0.13040396571159363,0.198688343167305
85,0.13613909482955933,0.2224937379360199
86,0.13626012206077576,0.20973417162895203
87,0.12389227747917175,0.1860448122024536
88,0.1404705047607422,0.22168108820915222
89,0.1350194215774536,0.18853306770324707
90,0.12826333940029144,0.16291965544223785
91,0.12939397990703583,0.18546409904956818
92,0.12703940272331238,0.18237344920635223
93,0.12800967693328857,0.15430963039398193
94,0.12432672828435898,0.17126047611236572
95,0.11527134478092194,0.1603209674358368
96,0.11429392546415329,0.14015597105026245
97,0.11657784134149551,0.1555408239364624
98,0.12410835921764374,0.1268080174922943
99,0.1151873841881752,0.12573835253715515
100,0.11031576991081238,0.1438044160604477
101,0.11977992206811905,0.10451232641935349
102,0.10718336701393127,0.09348569065332413
103,0.11174242198467255,0.1260780543088913
104,0.1251857876777649,0.09907916188240051
105,0.10562485456466675,0.08058871328830719
106,0.12834641337394714,0.1009565144777298
107,0.10306820273399353,0.13748620450496674
108,0.13299694657325745,0.11132728308439255
109,0.1090901717543602,0.085390105843544
110,0.12846392393112183,0.0939924493432045
111,0.10157614946365356,0.12379585206508636
112,0.11849096417427063,0.11073112487792969
113,0.10468541085720062,0.08677695691585541
114,0.11325494199991226,0.08737384527921677
115,0.10230688750743866,0.10900265723466873
116,0.10936549305915833,0.11601734906435013
117,0.10613095760345459,0.10224037617444992
118,0.1000766009092331,0.09651162475347519
119,0.11273764073848724,0.10912429541349411
120,0.09142739325761795,0.1286725103855133
121,0.09940152615308762,0.11988761276006699
122,0.09017596393823624,0.10247979313135147
123,0.0970236137509346,0.10219431668519974
124,0.09350592643022537,0.11606033146381378
125,0.10452960431575775,0.11202989518642426
126,0.09516435861587524,0.09727349132299423
127,0.09473787248134613,0.10141810774803162
128,0.09253039211034775,0.11746721714735031
129,0.08770976960659027,0.11630700528621674
130,0.09070383757352829,0.10297472774982452
131,0.07918388396501541,0.10215263068675995
132,0.08912479132413864,0.10785036534070969
133,0.0824371948838234,0.10399416834115982
134,0.08217144757509232,0.09665413945913315
135,0.09023968875408173,0.10363542288541794
136,0.09147192537784576,0.13045619428157806
137,0.09638331085443497,0.12367420643568039
138,0.07969819754362106,0.10078620165586472
139,0.09545989334583282,0.09893844276666641
140,0.0799526497721672,0.1079782247543335
141,0.09300658106803894,0.11975885927677155
142,0.08055175095796585,0.11757609248161316
143,0.08971772342920303,0.11331142485141754
144,0.0766126960515976,0.12023165076971054
145,0.08990780264139175,0.10976361483335495
146,0.08362359553575516,0.11364966630935669
147,0.08592456579208374,0.13294008374214172
148,0.0934889167547226,0.12414001673460007
149,0.09284301102161407,0.1104414314031601
150,0.08841527998447418,0.09671738743782043
151,0.08076244592666626,0.1008446142077446
152,0.08132217824459076,0.1176331490278244
153,0.08115509152412415,0.11803721636533737
154,0.06989453732967377,0.1133735328912735
155,0.07802623510360718,0.11396422237157822
156,0.07354673743247986,0.11171659082174301
157,0.059063415974378586,0.10828688740730286
158,0.06971374899148941,0.11032435297966003
159,0.07039988785982132,0.11065997928380966
160,0.06341864168643951,0.1124458909034729
161,0.06841858476400375,0.11410403251647949
162,0.06867668777704239,0.11651863902807236
163,0.07177381962537766,0.11525959521532059
164,0.07402749359607697,0.10954633355140686
165,0.0669693648815155,0.11559674888849258
166,0.06896722316741943,0.12075876444578171
167,0.07425326108932495,0.12094507366418839
168,0.05196862295269966,0.1088816449046135
169,0.06205708160996437,0.1107061356306076
170,0.0539262481033802,0.11288882046937943
171,0.06339311599731445,0.11170928180217743
172,0.06255189329385757,0.1093873530626297
173,0.054367873817682266,0.1138596460223198
174,0.06145363673567772,0.11327068507671356
175,0.06116696819663048,0.10900282859802246
176,0.05852498486638069,0.10815166682004929
177,0.06211113929748535,0.10675669461488724
178,0.062135759741067886,0.10559102892875671
179,0.053819894790649414,0.10675009340047836
180,0.052492834627628326,0.11256897449493408
181,0.05458468198776245,0.11815840005874634
182,0.06041461601853371,0.11064179241657257
183,0.07224209606647491,0.11096538603305817
184,0.05604015663266182,0.11200415343046188
185,0.0685599148273468,0.10839558392763138
186,0.05401560664176941,0.11105018109083176
187,0.05652216821908951,0.11141537129878998
188,0.05625729262828827,0.10724551230669022
189,0.05937034264206886,0.10767709463834763
190,0.04612194001674652,0.10851682722568512
191,0.058505766093730927,0.10518127679824829
192,0.05365121737122536,0.10556307435035706
193,0.0525968037545681,0.1067187637090683
194,0.054604366421699524,0.10604412853717804
195,0.05801131948828697,0.10355383157730103
196,0.05249877646565437,0.10531404614448547
197,0.047576453536748886,0.10431013256311417
198,0.0548926517367363,0.10749630630016327
199,0.05642618611454964,0.10774212330579758
200,0.060923583805561066,0.1071234792470932
201,0.06637178361415863,0.10484691709280014
202,0.0487244613468647,0.1015762984752655
203,0.0665135309100151,0.10302047431468964
204,0.05831523239612579,0.10396859794855118
205,0.07158640027046204,0.10459478944540024
206,0.050973109900951385,0.10280332714319229
207,0.0769343227148056,0.10174493491649628
208,0.048261675983667374,0.10397906601428986
209,0.07260649651288986,0.1072234958410263
210,0.06325922906398773,0.11165481805801392
211,0.06823533773422241,0.10370071977376938
212,0.06630346179008484,0.11003456264734268
213,0.06366138160228729,0.11699007451534271
214,0.06092570722103119,0.10680107027292252
215,0.05989013612270355,0.10239075124263763
216,0.054986510425806046,0.10713737457990646
217,0.05927073955535889,0.10974012315273285
218,0.054807256907224655,0.10783528536558151
219,0.05100930482149124,0.10154979676008224
220,0.04943530634045601,0.10369333624839783
221,0.06361999362707138,0.10332148522138596
222,0.05638955906033516,0.10439043492078781
223,0.04860660433769226,0.11722012609243393
224,0.04652147740125656,0.11752291768789291
225,0.07358676940202713,0.10383141785860062
226,0.054824624210596085,0.10171209275722504
227,0.06856587529182434,0.10377247631549835
228,0.05364323779940605,0.10472133755683899
229,0.06048823148012161,0.10259000211954117
230,0.06158528849482536,0.11179116368293762
231,0.04837098717689514,0.1162169948220253
232,0.046693354845047,0.10706735402345657
233,0.04939306527376175,0.10096226632595062
234,0.05065938085317612,0.10399390012025833
235,0.04837895929813385,0.10497637838125229
236,0.05728692188858986,0.10676354169845581
237,0.052742913365364075,0.10702282935380936
238,0.05875890329480171,0.1067013218998909
239,0.04484130069613457,0.10666792094707489
240,0.059948354959487915,0.10509689152240753
241,0.04413819685578346,0.10312692821025848
242,0.05516314506530762,0.10239206254482269
243,0.048552047461271286,0.10483481734991074
244,0.04041152819991112,0.10401684790849686
245,0.053569477051496506,0.1014271229505539
246,0.04722220450639725,0.10114055126905441
247,0.04927656427025795,0.10135959833860397
248,0.04629150778055191,0.10142986476421356
249,0.04555777087807655,0.10329104959964752
250,0.04688868299126625,0.10569307208061218
