feature,window_size,rmse
FIRE_Acres_Burned,1,0.9856668
FIRE_Acres_Burned,2,1.3452914
FIRE_Acres_Burned,3,1.8429447
FIRE_Acres_Burned,4,1.3695672
FIRE_Acres_Burned,5,0.99061394
FIRE_Acres_Burned,6,1.5851806
FIRE_Acres_Burned,7,1.8710798
FIRE_Acres_Burned,8,0.8504217
FIRE_Acres_Burned,9,1.8532767
FIRE_Acres_Burned,10,0.86074936
FIRE_Acres_Burned,11,1.2238257
FIRE_Acres_Burned,12,1.1453687
PRECIP,1,1.3275143
PRECIP,2,1.1639277
PRECIP,3,2.6014016
PRECIP,4,1.6611927
PRECIP,5,1.0568877
PRECIP,6,1.9509729
PRECIP,7,1.29499
PRECIP,8,5.5508595
PRECIP,9,1.892162
PRECIP,10,1.0390303
PRECIP,11,1.0802784
PRECIP,12,1.111073
WIND_EventCount,1,2.2678988
WIND_EventCount,2,2.0614834
WIND_EventCount,3,4.2857704
WIND_EventCount,4,2.015966
WIND_EventCount,5,2.5419753
WIND_EventCount,6,2.4369378
WIND_EventCount,7,1.0122238
WIND_EventCount,8,2.3364873
WIND_EventCount,9,1.2372383
WIND_EventCount,10,4.9868007
WIND_EventCount,11,1.1455996
WIND_EventCount,12,1.2219938
WIND_AvgMPH,1,1.4615393
WIND_AvgMPH,2,1.3921841
WIND_AvgMPH,3,2.8010368
WIND_AvgMPH,4,2.254214
WIND_AvgMPH,5,2.0501125
WIND_AvgMPH,6,1.3890271
WIND_AvgMPH,7,1.1693084
WIND_AvgMPH,8,3.151857
WIND_AvgMPH,9,3.2917051
WIND_AvgMPH,10,1.3806283
WIND_AvgMPH,11,1.3185396
WIND_AvgMPH,12,1.5942175
WIND_RunMiles,1,0.9805841
WIND_RunMiles,2,1.1769004
WIND_RunMiles,3,2.227722
WIND_RunMiles,4,1.1502683
WIND_RunMiles,5,1.0816253
WIND_RunMiles,6,2.1814384
WIND_RunMiles,7,1.4489689
WIND_RunMiles,8,1.3302779
WIND_RunMiles,9,3.1126688
WIND_RunMiles,10,1.032931
WIND_RunMiles,11,2.0346758
WIND_RunMiles,12,2.4610367
AQI_PM25,1,0.9789059
AQI_PM25,2,1.7781404
AQI_PM25,3,3.3230355
AQI_PM25,4,1.6054728
AQI_PM25,5,3.3955355
AQI_PM25,6,2.3921776
AQI_PM25,7,1.2394642
AQI_PM25,8,4.8169074
AQI_PM25,9,2.9486365
AQI_PM25,10,2.7395687
AQI_PM25,11,1.028697
AQI_PM25,12,3.555184
AQI_PM10,1,1.9443655
AQI_PM10,2,1.0768312
AQI_PM10,3,1.961235
AQI_PM10,4,0.9558221
AQI_PM10,5,3.5634243
AQI_PM10,6,1.7423095
AQI_PM10,7,1.276162
AQI_PM10,8,2.4051974
AQI_PM10,9,0.9607796
AQI_PM10,10,3.736635
AQI_PM10,11,2.0606985
AQI_PM10,12,2.3163836
EARTHQUAKE_Total,1,1.031305
EARTHQUAKE_Total,2,1.1127316
EARTHQUAKE_Total,3,2.449268
EARTHQUAKE_Total,4,1.2062848
EARTHQUAKE_Total,5,3.1575267
EARTHQUAKE_Total,6,1.5493584
EARTHQUAKE_Total,7,1.735775
EARTHQUAKE_Total,8,2.580838
EARTHQUAKE_Total,9,1.341284
EARTHQUAKE_Total,10,2.0048
EARTHQUAKE_Total,11,1.3832392
EARTHQUAKE_Total,12,1.1479055
PESTICIDE_Total,1,1.7484437
PESTICIDE_Total,2,2.1366343
PESTICIDE_Total,3,4.2750444
PESTICIDE_Total,4,2.9295554
PESTICIDE_Total,5,1.0801663
PESTICIDE_Total,6,2.6264594
PESTICIDE_Total,7,2.2594612
PESTICIDE_Total,8,2.2770655
PESTICIDE_Total,9,2.9539518
PESTICIDE_Total,10,1.0186988
PESTICIDE_Total,11,1.0272104
PESTICIDE_Total,12,1.8033719
RODENTICIDE_Total,1,1.049842
RODENTICIDE_Total,2,1.6062095
RODENTICIDE_Total,3,3.4519942
RODENTICIDE_Total,4,1.4317075
RODENTICIDE_Total,5,1.729041
RODENTICIDE_Total,6,1.5555023
RODENTICIDE_Total,7,4.0213203
RODENTICIDE_Total,8,1.6898571
RODENTICIDE_Total,9,4.035652
RODENTICIDE_Total,10,6.2547984
RODENTICIDE_Total,11,1.0045022
RODENTICIDE_Total,12,2.6715608
Avg_Monthly_DSCI,1,0.9856496
Avg_Monthly_DSCI,2,1.2082621
Avg_Monthly_DSCI,3,1.0187455
Avg_Monthly_DSCI,4,1.4287068
Avg_Monthly_DSCI,5,1.0516596
Avg_Monthly_DSCI,6,1.0900571
Avg_Monthly_DSCI,7,1.2367746
Avg_Monthly_DSCI,8,1.0145314
Avg_Monthly_DSCI,9,1.0516884
Avg_Monthly_DSCI,10,1.7801516
Avg_Monthly_DSCI,11,1.4972049
Avg_Monthly_DSCI,12,1.0360632
