Feature,Importance,window_size
FIRE_Acres_Burned,0.091148615,8
PRECIP,0.04506147,10
WIND_EventCount,-0.0136396885,7
WIND_AvgMPH,-0.0055230856,7
WIND_RunMiles,-0.039261103,1
AQI_PM25,0.012602448,1
AQI_PM10,-0.23452461,4
EARTHQUAKE_Total,-0.00058555603,1
PESTICIDE_Total,-0.06353891,10
RODENTICIDE_Total,-0.011443019,11
Avg_Monthly_DSCI,-0.36396086,1
