Feature,Importance,window_size
FIRE_Acres_Burned,-0.00033962727,8
PRECIP,0.02938354,12
WIND_EventCount,0.008933663,4
WIND_AvgMPH,0.04196441,7
WIND_RunMiles,-0.0043144226,1
AQI_PM25,-0.01248312,1
AQI_PM10,0.013673663,10
EARTHQUAKE_Total,0.00048148632,2
PESTICIDE_Total,0.031685352,5
RODENTICIDE_Total,-0.033050656,4
Avg_Monthly_DSCI,0.30399764,9
